"Date","LAUCN471270000000004"
1990-01-01,86
1990-02-01,89
1990-03-01,90
1990-04-01,88
1990-05-01,80
1990-06-01,85
1990-07-01,127
1990-08-01,91
1990-09-01,93
1990-10-01,95
1990-11-01,84
1990-12-01,87
1991-01-01,150
1991-02-01,158
1991-03-01,159
1991-04-01,128
1991-05-01,112
1991-06-01,171
1991-07-01,247
1991-08-01,136
1991-09-01,142
1991-10-01,144
1991-11-01,142
1991-12-01,170
1992-01-01,161
1992-02-01,174
1992-03-01,116
1992-04-01,102
1992-05-01,125
1992-06-01,151
1992-07-01,117
1992-08-01,100
1992-09-01,90
1992-10-01,95
1992-11-01,117
1992-12-01,127
1993-01-01,107
1993-02-01,93
1993-03-01,81
1993-04-01,86
1993-05-01,90
1993-06-01,160
1993-07-01,175
1993-08-01,126
1993-09-01,81
1993-10-01,94
1993-11-01,92
1993-12-01,92
1994-01-01,114
1994-02-01,128
1994-03-01,123
1994-04-01,103
1994-05-01,85
1994-06-01,141
1994-07-01,133
1994-08-01,127
1994-09-01,107
1994-10-01,105
1994-11-01,100
1994-12-01,104
1995-01-01,115
1995-02-01,95
1995-03-01,95
1995-04-01,68
1995-05-01,88
1995-06-01,100
1995-07-01,95
1995-08-01,77
1995-09-01,64
1995-10-01,65
1995-11-01,69
1995-12-01,73
1996-01-01,118
1996-02-01,118
1996-03-01,132
1996-04-01,113
1996-05-01,116
1996-06-01,150
1996-07-01,203
1996-08-01,186
1996-09-01,201
1996-10-01,205
1996-11-01,169
1996-12-01,155
1997-01-01,142
1997-02-01,121
1997-03-01,112
1997-04-01,84
1997-05-01,95
1997-06-01,117
1997-07-01,118
1997-08-01,99
1997-09-01,105
1997-10-01,105
1997-11-01,100
1997-12-01,100
1998-01-01,86
1998-02-01,74
1998-03-01,72
1998-04-01,89
1998-05-01,69
1998-06-01,99
1998-07-01,106
1998-08-01,90
1998-09-01,99
1998-10-01,118
1998-11-01,76
1998-12-01,81
1999-01-01,65
1999-02-01,72
1999-03-01,81
1999-04-01,62
1999-05-01,66
1999-06-01,80
1999-07-01,122
1999-08-01,45
1999-09-01,42
1999-10-01,43
1999-11-01,42
1999-12-01,41
2000-01-01,82
2000-02-01,86
2000-03-01,86
2000-04-01,67
2000-05-01,68
2000-06-01,104
2000-07-01,103
2000-08-01,92
2000-09-01,98
2000-10-01,90
2000-11-01,91
2000-12-01,100
2001-01-01,97
2001-02-01,97
2001-03-01,81
2001-04-01,87
2001-05-01,79
2001-06-01,132
2001-07-01,140
2001-08-01,115
2001-09-01,116
2001-10-01,115
2001-11-01,123
2001-12-01,108
2002-01-01,116
2002-02-01,108
2002-03-01,118
2002-04-01,113
2002-05-01,106
2002-06-01,137
2002-07-01,120
2002-08-01,111
2002-09-01,102
2002-10-01,89
2002-11-01,92
2002-12-01,90
2003-01-01,101
2003-02-01,102
2003-03-01,104
2003-04-01,101
2003-05-01,99
2003-06-01,140
2003-07-01,130
2003-08-01,113
2003-09-01,130
2003-10-01,127
2003-11-01,133
2003-12-01,120
2004-01-01,141
2004-02-01,133
2004-03-01,138
2004-04-01,137
2004-05-01,122
2004-06-01,147
2004-07-01,184
2004-08-01,137
2004-09-01,123
2004-10-01,125
2004-11-01,135
2004-12-01,117
2005-01-01,141
2005-02-01,150
2005-03-01,132
2005-04-01,127
2005-05-01,111
2005-06-01,137
2005-07-01,145
2005-08-01,129
2005-09-01,150
2005-10-01,157
2005-11-01,179
2005-12-01,144
2006-01-01,165
2006-02-01,154
2006-03-01,158
2006-04-01,146
2006-05-01,144
2006-06-01,168
2006-07-01,152
2006-08-01,155
2006-09-01,135
2006-10-01,150
2006-11-01,147
2006-12-01,131
2007-01-01,143
2007-02-01,147
2007-03-01,128
2007-04-01,115
2007-05-01,104
2007-06-01,139
2007-07-01,126
2007-08-01,116
2007-09-01,137
2007-10-01,139
2007-11-01,129
2007-12-01,140
2008-01-01,151
2008-02-01,168
2008-03-01,157
2008-04-01,146
2008-05-01,159
2008-06-01,189
2008-07-01,186
2008-08-01,173
2008-09-01,173
2008-10-01,185
2008-11-01,190
2008-12-01,209
2009-01-01,244
2009-02-01,292
2009-03-01,254
2009-04-01,224
2009-05-01,260
2009-06-01,294
2009-07-01,298
2009-08-01,298
2009-09-01,295
2009-10-01,288
2009-11-01,303
2009-12-01,299
2010-01-01,291
2010-02-01,289
2010-03-01,272
2010-04-01,259
2010-05-01,255
2010-06-01,267
2010-07-01,280
2010-08-01,261
2010-09-01,243
2010-10-01,245
2010-11-01,238
2010-12-01,241
2011-01-01,264
2011-02-01,252
2011-03-01,260
2011-04-01,241
2011-05-01,235
2011-06-01,249
2011-07-01,234
2011-08-01,232
2011-09-01,218
2011-10-01,211
2011-11-01,196
2011-12-01,197
2012-01-01,208
2012-02-01,211
2012-03-01,198
2012-04-01,195
2012-05-01,201
2012-06-01,227
2012-07-01,219
2012-08-01,198
2012-09-01,186
2012-10-01,191
2012-11-01,182
2012-12-01,188
2013-01-01,210
2013-02-01,196
2013-03-01,195
2013-04-01,189
2013-05-01,206
2013-06-01,231
2013-07-01,236
2013-08-01,210
2013-09-01,199
2013-10-01,190
2013-11-01,172
2013-12-01,166
2014-01-01,170
2014-02-01,175
2014-03-01,170
2014-04-01,148
2014-05-01,165
2014-06-01,191
2014-07-01,198
2014-08-01,174
2014-09-01,160
2014-10-01,157
2014-11-01,153
2014-12-01,157
2015-01-01,176
2015-02-01,167
2015-03-01,151
2015-04-01,140
2015-05-01,148
2015-06-01,170
2015-07-01,168
2015-08-01,140
2015-09-01,135
2015-10-01,131
2015-11-01,133
2015-12-01,121
2016-01-01,123
2016-02-01,121
2016-03-01,130
2016-04-01,107
2016-05-01,107
2016-06-01,143
2016-07-01,153
2016-08-01,138
2016-09-01,133
2016-10-01,128
2016-11-01,122
2016-12-01,128
2017-01-01,142
2017-02-01,126
2017-03-01,110
2017-04-01,94
2017-05-01,104
2017-06-01,127
2017-07-01,119
2017-08-01,109
2017-09-01,100
2017-10-01,91
2017-11-01,93
2017-12-01,91
2018-01-01,103
2018-02-01,101
2018-03-01,111
2018-04-01,97
2018-05-01,102
2018-06-01,133
2018-07-01,120
2018-08-01,110
2018-09-01,107
2018-10-01,104
2018-11-01,92
2018-12-01,94
2019-01-01,113
2019-02-01,96
2019-03-01,101
2019-04-01,82
2019-05-01,91
2019-06-01,119
2019-07-01,120
2019-08-01,115
2019-09-01,103
2019-10-01,102
2019-11-01,97
2019-12-01,109
2020-01-01,117
2020-02-01,107
2020-03-01,125
2020-04-01,450
2020-05-01,366
2020-06-01,277
2020-07-01,220
2020-08-01,150
2020-09-01,130
2020-10-01,130
2020-11-01,121
2020-12-01,126
2021-01-01,119
2021-02-01,117
2021-03-01,118
2021-04-01,96
2021-05-01,92
2021-06-01,121
2021-07-01,103
2021-08-01,95
2021-09-01,86
2021-10-01,86
2021-11-01,81
2021-12-01,77
2022-01-01,83
2022-02-01,71
2022-03-01,79
2022-04-01,82
2022-05-01,92
2022-06-01,121
2022-07-01,99
2022-08-01,96
2022-09-01,95
2022-10-01,96
2022-11-01,91
2022-12-01,81
2023-01-01,92
2023-02-01,95
2023-03-01,87
2023-04-01,75
2023-05-01,91
2023-06-01,115
2023-07-01,104
2023-08-01,89
2023-09-01,98
2023-10-01,100
