"Date","LAUCN360530000000004"
1990-01-01,2342
1990-02-01,2346
1990-03-01,2184
1990-04-01,1791
1990-05-01,1552
1990-06-01,1456
1990-07-01,1448
1990-08-01,1336
1990-09-01,1347
1990-10-01,1392
1990-11-01,2069
1990-12-01,2293
1991-01-01,3093
1991-02-01,3206
1991-03-01,3290
1991-04-01,2803
1991-05-01,2443
1991-06-01,2485
1991-07-01,2298
1991-08-01,2223
1991-09-01,2091
1991-10-01,1980
1991-11-01,2683
1991-12-01,3009
1992-01-01,3840
1992-02-01,3844
1992-03-01,3602
1992-04-01,2857
1992-05-01,2623
1992-06-01,2698
1992-07-01,2550
1992-08-01,2236
1992-09-01,2181
1992-10-01,2050
1992-11-01,2400
1992-12-01,2730
1993-01-01,3378
1993-02-01,3220
1993-03-01,2973
1993-04-01,2496
1993-05-01,2102
1993-06-01,2096
1993-07-01,2110
1993-08-01,1923
1993-09-01,1992
1993-10-01,2056
1993-11-01,2230
1993-12-01,2658
1994-01-01,3372
1994-02-01,3181
1994-03-01,2874
1994-04-01,2363
1994-05-01,1762
1994-06-01,1608
1994-07-01,1605
1994-08-01,1498
1994-09-01,1601
1994-10-01,1540
1994-11-01,1734
1994-12-01,2025
1995-01-01,2775
1995-02-01,2505
1995-03-01,2487
1995-04-01,2138
1995-05-01,1894
1995-06-01,1714
1995-07-01,1664
1995-08-01,1555
1995-09-01,1773
1995-10-01,1680
1995-11-01,2068
1995-12-01,2143
1996-01-01,2707
1996-02-01,2633
1996-03-01,2471
1996-04-01,1991
1996-05-01,1783
1996-06-01,1568
1996-07-01,1502
1996-08-01,1350
1996-09-01,1443
1996-10-01,1362
1996-11-01,1710
1996-12-01,1895
1997-01-01,2438
1997-02-01,2404
1997-03-01,2382
1997-04-01,1909
1997-05-01,1635
1997-06-01,1632
1997-07-01,1600
1997-08-01,1408
1997-09-01,1548
1997-10-01,1470
1997-11-01,1709
1997-12-01,2055
1998-01-01,2527
1998-02-01,2360
1998-03-01,2338
1998-04-01,1590
1998-05-01,1497
1998-06-01,1429
1998-07-01,1312
1998-08-01,1185
1998-09-01,1294
1998-10-01,1172
1998-11-01,1243
1998-12-01,1532
1999-01-01,2183
1999-02-01,2243
1999-03-01,1988
1999-04-01,1531
1999-05-01,1461
1999-06-01,1411
1999-07-01,1479
1999-08-01,1376
1999-09-01,1560
1999-10-01,1399
1999-11-01,1452
1999-12-01,1725
2000-01-01,1819
2000-02-01,1769
2000-03-01,1617
2000-04-01,1378
2000-05-01,1196
2000-06-01,1191
2000-07-01,1206
2000-08-01,1148
2000-09-01,1081
2000-10-01,1008
2000-11-01,1232
2000-12-01,1384
2001-01-01,1808
2001-02-01,1751
2001-03-01,1665
2001-04-01,1416
2001-05-01,1333
2001-06-01,1445
2001-07-01,1494
2001-08-01,1479
2001-09-01,1417
2001-10-01,1485
2001-11-01,1679
2001-12-01,2010
2002-01-01,2508
2002-02-01,2473
2002-03-01,2261
2002-04-01,1913
2002-05-01,1699
2002-06-01,1754
2002-07-01,1709
2002-08-01,1589
2002-09-01,1467
2002-10-01,1410
2002-11-01,1788
2002-12-01,2040
2003-01-01,2356
2003-02-01,2264
2003-03-01,2137
2003-04-01,2013
2003-05-01,1736
2003-06-01,1908
2003-07-01,1871
2003-08-01,1845
2003-09-01,1805
2003-10-01,1810
2003-11-01,2071
2003-12-01,2209
2004-01-01,2752
2004-02-01,2593
2004-03-01,2521
2004-04-01,1932
2004-05-01,1776
2004-06-01,1917
2004-07-01,1872
2004-08-01,1748
2004-09-01,1642
2004-10-01,1591
2004-11-01,1764
2004-12-01,2017
2005-01-01,2372
2005-02-01,2466
2005-03-01,2113
2005-04-01,1926
2005-05-01,1795
2005-06-01,1829
2005-07-01,1817
2005-08-01,1625
2005-09-01,1562
2005-10-01,1429
2005-11-01,1633
2005-12-01,1777
2006-01-01,2088
2006-02-01,2178
2006-03-01,2035
2006-04-01,1705
2006-05-01,1540
2006-06-01,1565
2006-07-01,1617
2006-08-01,1502
2006-09-01,1381
2006-10-01,1228
2006-11-01,1401
2006-12-01,1591
2007-01-01,2095
2007-02-01,2116
2007-03-01,1854
2007-04-01,1625
2007-05-01,1353
2007-06-01,1478
2007-07-01,1525
2007-08-01,1446
2007-09-01,1438
2007-10-01,1371
2007-11-01,1484
2007-12-01,1935
2008-01-01,2310
2008-02-01,2290
2008-03-01,2223
2008-04-01,1786
2008-05-01,1699
2008-06-01,1806
2008-07-01,2015
2008-08-01,1994
2008-09-01,1870
2008-10-01,1867
2008-11-01,2097
2008-12-01,2694
2009-01-01,3262
2009-02-01,3369
2009-03-01,3261
2009-04-01,2830
2009-05-01,2751
2009-06-01,2985
2009-07-01,2874
2009-08-01,2775
2009-09-01,2694
2009-10-01,2707
2009-11-01,2807
2009-12-01,3243
2010-01-01,3521
2010-02-01,3539
2010-03-01,3343
2010-04-01,2990
2010-05-01,2761
2010-06-01,2931
2010-07-01,2904
2010-08-01,2841
2010-09-01,2722
2010-10-01,2676
2010-11-01,2824
2010-12-01,3029
2011-01-01,3318
2011-02-01,3302
2011-03-01,3083
2011-04-01,2785
2011-05-01,2637
2011-06-01,2785
2011-07-01,2794
2011-08-01,2716
2011-09-01,2684
2011-10-01,2622
2011-11-01,2614
2011-12-01,2929
2012-01-01,3336
2012-02-01,3474
2012-03-01,3249
2012-04-01,2881
2012-05-01,2857
2012-06-01,3042
2012-07-01,3036
2012-08-01,2839
2012-09-01,2692
2012-10-01,2698
2012-11-01,2675
2012-12-01,2973
2013-01-01,3446
2013-02-01,3269
2013-03-01,3002
2013-04-01,2687
2013-05-01,2546
2013-06-01,2681
2013-07-01,2648
2013-08-01,2545
2013-09-01,2385
2013-10-01,2327
2013-11-01,2286
2013-12-01,2368
2014-01-01,2698
2014-02-01,2765
2014-03-01,2568
2014-04-01,2133
2014-05-01,1992
2014-06-01,2031
2014-07-01,2096
2014-08-01,2006
2014-09-01,1858
2014-10-01,1817
2014-11-01,1886
2014-12-01,2043
2015-01-01,2401
2015-02-01,2446
2015-03-01,2216
2015-04-01,1953
2015-05-01,1845
2015-06-01,1871
2015-07-01,1847
2015-08-01,1659
2015-09-01,1534
2015-10-01,1481
2015-11-01,1551
2015-12-01,1736
2016-01-01,2006
2016-02-01,2087
2016-03-01,1996
2016-04-01,1738
2016-05-01,1515
2016-06-01,1642
2016-07-01,1692
2016-08-01,1643
2016-09-01,1614
2016-10-01,1557
2016-11-01,1595
2016-12-01,1932
2017-01-01,2240
2017-02-01,2279
2017-03-01,2003
2017-04-01,1771
2017-05-01,1558
2017-06-01,1733
2017-07-01,1765
2017-08-01,1696
2017-09-01,1597
2017-10-01,1538
2017-11-01,1675
2017-12-01,1830
2018-01-01,2192
2018-02-01,2258
2018-03-01,2008
2018-04-01,1669
2018-05-01,1333
2018-06-01,1534
2018-07-01,1501
2018-08-01,1332
2018-09-01,1211
2018-10-01,1189
2018-11-01,1225
2018-12-01,1539
2019-01-01,1861
2019-02-01,1822
2019-03-01,1722
2019-04-01,1263
2019-05-01,1170
2019-06-01,1298
2019-07-01,1433
2019-08-01,1383
2019-09-01,1269
2019-10-01,1273
2019-11-01,1257
2019-12-01,1567
2020-01-01,1820
2020-02-01,1798
2020-03-01,2018
2020-04-01,5829
2020-05-01,4113
2020-06-01,3001
2020-07-01,2898
2020-08-01,2050
2020-09-01,1751
2020-10-01,1454
2020-11-01,1461
2020-12-01,1760
2021-01-01,2065
2021-02-01,2123
2021-03-01,1936
2021-04-01,1550
2021-05-01,1393
2021-06-01,1625
2021-07-01,1565
2021-08-01,1405
2021-09-01,1163
2021-10-01,1081
2021-11-01,1013
2021-12-01,1003
2022-01-01,1419
2022-02-01,1462
2022-03-01,1289
2022-04-01,995
2022-05-01,920
2022-06-01,1063
2022-07-01,1161
2022-08-01,1104
2022-09-01,925
2022-10-01,875
2022-11-01,960
2022-12-01,1104
2023-01-01,1521
2023-02-01,1384
2023-03-01,1219
2023-04-01,863
2023-05-01,931
2023-06-01,1074
2023-07-01,1053
2023-08-01,1146
2023-09-01,1020
2023-10-01,1125
