"Date","LAUCN391550000000005"
1990-01-01,97599
1990-02-01,100312
1990-03-01,101131
1990-04-01,101502
1990-05-01,103096
1990-06-01,104444
1990-07-01,101846
1990-08-01,103867
1990-09-01,103912
1990-10-01,104261
1990-11-01,102365
1990-12-01,102870
1991-01-01,99081
1991-02-01,99094
1991-03-01,100099
1991-04-01,100792
1991-05-01,101769
1991-06-01,103142
1991-07-01,104234
1991-08-01,103719
1991-09-01,103147
1991-10-01,103433
1991-11-01,102782
1991-12-01,101233
1992-01-01,99460
1992-02-01,99444
1992-03-01,100234
1992-04-01,101331
1992-05-01,102198
1992-06-01,103222
1992-07-01,103732
1992-08-01,102876
1992-09-01,101186
1992-10-01,102013
1992-11-01,101412
1992-12-01,100846
1993-01-01,99536
1993-02-01,99599
1993-03-01,99834
1993-04-01,99956
1993-05-01,101356
1993-06-01,102466
1993-07-01,103125
1993-08-01,103059
1993-09-01,101441
1993-10-01,102484
1993-11-01,102463
1993-12-01,102708
1994-01-01,101233
1994-02-01,102128
1994-03-01,102075
1994-04-01,102252
1994-05-01,103865
1994-06-01,104447
1994-07-01,101157
1994-08-01,102688
1994-09-01,102813
1994-10-01,105511
1994-11-01,105338
1994-12-01,104733
1995-01-01,102892
1995-02-01,103371
1995-03-01,104546
1995-04-01,105059
1995-05-01,106029
1995-06-01,107045
1995-07-01,106571
1995-08-01,106298
1995-09-01,105541
1995-10-01,106753
1995-11-01,106039
1995-12-01,105351
1996-01-01,102127
1996-02-01,103324
1996-03-01,101996
1996-04-01,104725
1996-05-01,105981
1996-06-01,106360
1996-07-01,106247
1996-08-01,105924
1996-09-01,105527
1996-10-01,106264
1996-11-01,106049
1996-12-01,104875
1997-01-01,103326
1997-02-01,103693
1997-03-01,105521
1997-04-01,105579
1997-05-01,107455
1997-06-01,108543
1997-07-01,107610
1997-08-01,107793
1997-09-01,106915
1997-10-01,107217
1997-11-01,107370
1997-12-01,106130
1998-01-01,104429
1998-02-01,104494
1998-03-01,105365
1998-04-01,106086
1998-05-01,107292
1998-06-01,107410
1998-07-01,103797
1998-08-01,106881
1998-09-01,106359
1998-10-01,106743
1998-11-01,106261
1998-12-01,105626
1999-01-01,102903
1999-02-01,103037
1999-03-01,104155
1999-04-01,105116
1999-05-01,106126
1999-06-01,106502
1999-07-01,107159
1999-08-01,107447
1999-09-01,105925
1999-10-01,106646
1999-11-01,106593
1999-12-01,106327
2000-01-01,100150
2000-02-01,99980
2000-03-01,100949
2000-04-01,101739
2000-05-01,101884
2000-06-01,102979
2000-07-01,102466
2000-08-01,102098
2000-09-01,102051
2000-10-01,101342
2000-11-01,101729
2000-12-01,101296
2001-01-01,98585
2001-02-01,98899
2001-03-01,99911
2001-04-01,100438
2001-05-01,101363
2001-06-01,102061
2001-07-01,101141
2001-08-01,100119
2001-09-01,100254
2001-10-01,100133
2001-11-01,99843
2001-12-01,99435
2002-01-01,96690
2002-02-01,97683
2002-03-01,97630
2002-04-01,97801
2002-05-01,99168
2002-06-01,99470
2002-07-01,99065
2002-08-01,99516
2002-09-01,99353
2002-10-01,99731
2002-11-01,98959
2002-12-01,99005
2003-01-01,97191
2003-02-01,97636
2003-03-01,98070
2003-04-01,97162
2003-05-01,99167
2003-06-01,99538
2003-07-01,98475
2003-08-01,99347
2003-09-01,98169
2003-10-01,98918
2003-11-01,98810
2003-12-01,98235
2004-01-01,94369
2004-02-01,95351
2004-03-01,95673
2004-04-01,96026
2004-05-01,96731
2004-06-01,97622
2004-07-01,98407
2004-08-01,97972
2004-09-01,97207
2004-10-01,97819
2004-11-01,97344
2004-12-01,97246
2005-01-01,94487
2005-02-01,95126
2005-03-01,96191
2005-04-01,97658
2005-05-01,98567
2005-06-01,98923
2005-07-01,99496
2005-08-01,99425
2005-09-01,98971
2005-10-01,99093
2005-11-01,99050
2005-12-01,98664
2006-01-01,96869
2006-02-01,97142
2006-03-01,98342
2006-04-01,99166
2006-05-01,100075
2006-06-01,100692
2006-07-01,100708
2006-08-01,100443
2006-09-01,100476
2006-10-01,101508
2006-11-01,100893
2006-12-01,101172
2007-01-01,98892
2007-02-01,99247
2007-03-01,100031
2007-04-01,100279
2007-05-01,101596
2007-06-01,101957
2007-07-01,101574
2007-08-01,100499
2007-09-01,100296
2007-10-01,100241
2007-11-01,100539
2007-12-01,99714
2008-01-01,97762
2008-02-01,97733
2008-03-01,98057
2008-04-01,99128
2008-05-01,99729
2008-06-01,99619
2008-07-01,99313
2008-08-01,98842
2008-09-01,98451
2008-10-01,98508
2008-11-01,97732
2008-12-01,96411
2009-01-01,91140
2009-02-01,91726
2009-03-01,91498
2009-04-01,91280
2009-05-01,91839
2009-06-01,91589
2009-07-01,91926
2009-08-01,92073
2009-09-01,91679
2009-10-01,91988
2009-11-01,91082
2009-12-01,91247
2010-01-01,84552
2010-02-01,84639
2010-03-01,84733
2010-04-01,86999
2010-05-01,87653
2010-06-01,87624
2010-07-01,87647
2010-08-01,87439
2010-09-01,87295
2010-10-01,87493
2010-11-01,87493
2010-12-01,87180
2011-01-01,84811
2011-02-01,85293
2011-03-01,86364
2011-04-01,86912
2011-05-01,87501
2011-06-01,87275
2011-07-01,87203
2011-08-01,87541
2011-09-01,87304
2011-10-01,87285
2011-11-01,87248
2011-12-01,86886
2012-01-01,84346
2012-02-01,85426
2012-03-01,86419
2012-04-01,87052
2012-05-01,87907
2012-06-01,87765
2012-07-01,87001
2012-08-01,87208
2012-09-01,87179
2012-10-01,87641
2012-11-01,86878
2012-12-01,86002
2013-01-01,83385
2013-02-01,84491
2013-03-01,85311
2013-04-01,86004
2013-05-01,86651
2013-06-01,86776
2013-07-01,85975
2013-08-01,86121
2013-09-01,85873
2013-10-01,85797
2013-11-01,86036
2013-12-01,85636
2014-01-01,82858
2014-02-01,83524
2014-03-01,84836
2014-04-01,85763
2014-05-01,86457
2014-06-01,87042
2014-07-01,86860
2014-08-01,87013
2014-09-01,87012
2014-10-01,87857
2014-11-01,87488
2014-12-01,86598
2015-01-01,84321
2015-02-01,84480
2015-03-01,85314
2015-04-01,85918
2015-05-01,86980
2015-06-01,86472
2015-07-01,86445
2015-08-01,85983
2015-09-01,85562
2015-10-01,86269
2015-11-01,85753
2015-12-01,85418
2016-01-01,83032
2016-02-01,83947
2016-03-01,84785
2016-04-01,85272
2016-05-01,85464
2016-06-01,85224
2016-07-01,85514
2016-08-01,85027
2016-09-01,84300
2016-10-01,84532
2016-11-01,84448
2016-12-01,83797
2017-01-01,81591
2017-02-01,81809
2017-03-01,82874
2017-04-01,83541
2017-05-01,83809
2017-06-01,84110
2017-07-01,83393
2017-08-01,83314
2017-09-01,83257
2017-10-01,83938
2017-11-01,83772
2017-12-01,82860
2018-01-01,80072
2018-02-01,82081
2018-03-01,82624
2018-04-01,82844
2018-05-01,84031
2018-06-01,83902
2018-07-01,83184
2018-08-01,82017
2018-09-01,82435
2018-10-01,83094
2018-11-01,83035
2018-12-01,82444
2019-01-01,81177
2019-02-01,81742
2019-03-01,81865
2019-04-01,82037
2019-05-01,82447
2019-06-01,83083
2019-07-01,82984
2019-08-01,82548
2019-09-01,82607
2019-10-01,82741
2019-11-01,82735
2019-12-01,81894
2020-01-01,80729
2020-02-01,81577
2020-03-01,80359
2020-04-01,65905
2020-05-01,69539
2020-06-01,72993
2020-07-01,74793
2020-08-01,76459
2020-09-01,77109
2020-10-01,78537
2020-11-01,77915
2020-12-01,76556
2021-01-01,75213
2021-02-01,75706
2021-03-01,76945
2021-04-01,77607
2021-05-01,77747
2021-06-01,78038
2021-07-01,78537
2021-08-01,78639
2021-09-01,78303
2021-10-01,79204
2021-11-01,79580
2021-12-01,79053
2022-01-01,77387
2022-02-01,78138
2022-03-01,78991
2022-04-01,79152
2022-05-01,79491
2022-06-01,79240
2022-07-01,79017
2022-08-01,78555
2022-09-01,78613
2022-10-01,78794
2022-11-01,78780
2022-12-01,78733
2023-01-01,78374
2023-02-01,78899
2023-03-01,78721
2023-04-01,79796
2023-05-01,80255
2023-06-01,79490
2023-07-01,79508
2023-08-01,80200
2023-09-01,78901
2023-10-01,78433
