"Date","LAUCN130470000000005"
1990-01-01,20102
1990-02-01,20191
1990-03-01,20285
1990-04-01,20309
1990-05-01,20530
1990-06-01,20375
1990-07-01,20399
1990-08-01,20263
1990-09-01,20182
1990-10-01,20431
1990-11-01,20508
1990-12-01,20439
1991-01-01,20424
1991-02-01,20491
1991-03-01,20485
1991-04-01,20622
1991-05-01,20659
1991-06-01,20734
1991-07-01,20819
1991-08-01,20834
1991-09-01,21137
1991-10-01,21234
1991-11-01,21247
1991-12-01,21227
1992-01-01,21080
1992-02-01,20971
1992-03-01,21131
1992-04-01,21095
1992-05-01,21300
1992-06-01,21232
1992-07-01,21199
1992-08-01,21199
1992-09-01,21518
1992-10-01,21480
1992-11-01,21753
1992-12-01,21830
1993-01-01,21573
1993-02-01,21696
1993-03-01,21805
1993-04-01,21916
1993-05-01,22283
1993-06-01,22208
1993-07-01,22275
1993-08-01,22339
1993-09-01,22411
1993-10-01,22388
1993-11-01,22696
1993-12-01,22679
1994-01-01,22513
1994-02-01,22733
1994-03-01,22754
1994-04-01,22763
1994-05-01,22825
1994-06-01,22799
1994-07-01,22808
1994-08-01,22821
1994-09-01,22938
1994-10-01,22913
1994-11-01,23004
1994-12-01,22907
1995-01-01,22941
1995-02-01,23090
1995-03-01,23235
1995-04-01,23149
1995-05-01,23202
1995-06-01,23149
1995-07-01,23307
1995-08-01,23224
1995-09-01,23297
1995-10-01,23505
1995-11-01,23738
1995-12-01,23650
1996-01-01,23116
1996-02-01,23082
1996-03-01,23487
1996-04-01,23345
1996-05-01,23460
1996-06-01,23367
1996-07-01,23411
1996-08-01,23820
1996-09-01,24194
1996-10-01,24396
1996-11-01,24400
1996-12-01,24402
1997-01-01,24259
1997-02-01,24217
1997-03-01,24520
1997-04-01,24583
1997-05-01,24354
1997-06-01,24240
1997-07-01,24556
1997-08-01,24441
1997-09-01,24428
1997-10-01,24537
1997-11-01,24492
1997-12-01,24332
1998-01-01,24639
1998-02-01,24691
1998-03-01,24923
1998-04-01,25204
1998-05-01,25321
1998-06-01,24974
1998-07-01,24968
1998-08-01,24923
1998-09-01,25186
1998-10-01,25369
1998-11-01,25602
1998-12-01,25668
1999-01-01,25935
1999-02-01,26070
1999-03-01,26388
1999-04-01,26615
1999-05-01,26708
1999-06-01,26135
1999-07-01,26582
1999-08-01,26476
1999-09-01,26546
1999-10-01,26744
1999-11-01,26642
1999-12-01,26762
2000-01-01,28209
2000-02-01,28507
2000-03-01,28717
2000-04-01,28799
2000-05-01,28701
2000-06-01,28604
2000-07-01,28683
2000-08-01,28508
2000-09-01,28928
2000-10-01,28956
2000-11-01,29157
2000-12-01,29213
2001-01-01,29387
2001-02-01,29443
2001-03-01,29546
2001-04-01,29410
2001-05-01,29398
2001-06-01,29008
2001-07-01,29106
2001-08-01,28469
2001-09-01,29052
2001-10-01,29246
2001-11-01,29556
2001-12-01,29570
2002-01-01,29916
2002-02-01,30247
2002-03-01,30131
2002-04-01,30100
2002-05-01,30095
2002-06-01,30058
2002-07-01,30411
2002-08-01,30321
2002-09-01,30762
2002-10-01,31100
2002-11-01,30966
2002-12-01,31164
2003-01-01,31830
2003-02-01,31861
2003-03-01,31985
2003-04-01,31877
2003-05-01,31621
2003-06-01,31318
2003-07-01,31405
2003-08-01,31431
2003-09-01,31695
2003-10-01,31926
2003-11-01,32355
2003-12-01,32408
2004-01-01,32732
2004-02-01,32911
2004-03-01,32791
2004-04-01,32758
2004-05-01,32558
2004-06-01,32249
2004-07-01,32495
2004-08-01,32474
2004-09-01,32795
2004-10-01,32568
2004-11-01,32906
2004-12-01,33109
2005-01-01,32669
2005-02-01,32712
2005-03-01,33196
2005-04-01,33145
2005-05-01,33153
2005-06-01,33076
2005-07-01,33243
2005-08-01,33359
2005-09-01,33485
2005-10-01,33500
2005-11-01,33661
2005-12-01,33884
2006-01-01,33571
2006-02-01,33722
2006-03-01,34232
2006-04-01,34383
2006-05-01,34312
2006-06-01,34303
2006-07-01,34554
2006-08-01,34613
2006-09-01,35023
2006-10-01,35076
2006-11-01,35219
2006-12-01,35457
2007-01-01,33809
2007-02-01,33804
2007-03-01,34162
2007-04-01,33804
2007-05-01,33690
2007-06-01,33858
2007-07-01,34083
2007-08-01,33738
2007-09-01,34095
2007-10-01,34186
2007-11-01,34404
2007-12-01,34318
2008-01-01,33956
2008-02-01,33969
2008-03-01,34335
2008-04-01,34345
2008-05-01,34197
2008-06-01,34121
2008-07-01,34339
2008-08-01,34133
2008-09-01,33210
2008-10-01,32470
2008-11-01,32432
2008-12-01,32287
2009-01-01,31861
2009-02-01,31624
2009-03-01,31679
2009-04-01,31545
2009-05-01,31391
2009-06-01,31101
2009-07-01,31459
2009-08-01,31306
2009-09-01,31579
2009-10-01,31572
2009-11-01,31785
2009-12-01,31679
2010-01-01,28872
2010-02-01,28582
2010-03-01,28652
2010-04-01,28735
2010-05-01,28534
2010-06-01,28317
2010-07-01,28495
2010-08-01,28468
2010-09-01,28997
2010-10-01,28724
2010-11-01,28900
2010-12-01,29124
2011-01-01,28809
2011-02-01,28932
2011-03-01,29187
2011-04-01,29325
2011-05-01,29296
2011-06-01,28987
2011-07-01,29170
2011-08-01,29371
2011-09-01,29811
2011-10-01,29847
2011-11-01,29992
2011-12-01,30094
2012-01-01,29619
2012-02-01,29678
2012-03-01,29899
2012-04-01,29831
2012-05-01,29703
2012-06-01,29350
2012-07-01,29500
2012-08-01,29390
2012-09-01,30126
2012-10-01,30126
2012-11-01,30014
2012-12-01,30125
2013-01-01,29544
2013-02-01,29566
2013-03-01,29697
2013-04-01,29738
2013-05-01,29556
2013-06-01,29180
2013-07-01,29431
2013-08-01,29262
2013-09-01,29701
2013-10-01,29331
2013-11-01,29446
2013-12-01,29488
2014-01-01,29098
2014-02-01,29186
2014-03-01,29338
2014-04-01,29230
2014-05-01,28961
2014-06-01,29105
2014-07-01,29002
2014-08-01,28692
2014-09-01,29159
2014-10-01,29112
2014-11-01,29088
2014-12-01,28976
2015-01-01,29029
2015-02-01,29167
2015-03-01,29212
2015-04-01,29513
2015-05-01,29407
2015-06-01,29328
2015-07-01,29501
2015-08-01,29204
2015-09-01,29573
2015-10-01,29470
2015-11-01,29502
2015-12-01,29458
2016-01-01,29347
2016-02-01,29630
2016-03-01,30054
2016-04-01,30091
2016-05-01,30224
2016-06-01,30497
2016-07-01,30930
2016-08-01,30847
2016-09-01,31236
2016-10-01,31488
2016-11-01,31398
2016-12-01,31395
2017-01-01,31156
2017-02-01,31496
2017-03-01,31676
2017-04-01,31839
2017-05-01,31699
2017-06-01,31820
2017-07-01,31810
2017-08-01,31627
2017-09-01,32402
2017-10-01,31930
2017-11-01,32020
2017-12-01,31999
2018-01-01,32065
2018-02-01,32501
2018-03-01,32570
2018-04-01,32591
2018-05-01,32406
2018-06-01,32503
2018-07-01,32426
2018-08-01,32034
2018-09-01,32586
2018-10-01,32508
2018-11-01,32575
2018-12-01,32668
2019-01-01,32109
2019-02-01,32407
2019-03-01,32441
2019-04-01,32440
2019-05-01,32307
2019-06-01,32438
2019-07-01,32496
2019-08-01,32243
2019-09-01,32818
2019-10-01,32829
2019-11-01,32929
2019-12-01,32959
2020-01-01,32554
2020-02-01,32828
2020-03-01,32435
2020-04-01,28649
2020-05-01,29661
2020-06-01,30189
2020-07-01,30268
2020-08-01,30256
2020-09-01,30692
2020-10-01,32632
2020-11-01,32651
2020-12-01,32615
2021-01-01,31545
2021-02-01,31985
2021-03-01,32140
2021-04-01,32071
2021-05-01,31950
2021-06-01,31743
2021-07-01,31983
2021-08-01,31676
2021-09-01,32204
2021-10-01,31935
2021-11-01,32047
2021-12-01,32120
2022-01-01,32077
2022-02-01,32404
2022-03-01,32622
2022-04-01,32363
2022-05-01,32266
2022-06-01,32264
2022-07-01,32247
2022-08-01,32232
2022-09-01,32745
2022-10-01,32756
2022-11-01,32656
2022-12-01,32834
2023-01-01,32728
2023-02-01,33071
2023-03-01,33341
2023-04-01,33199
2023-05-01,32874
2023-06-01,33037
2023-07-01,33209
2023-08-01,33110
2023-09-01,33478
2023-10-01,33081
