"Date","LAUCN391270000000004"
1990-01-01,1861
1990-02-01,2004
1990-03-01,1787
1990-04-01,2164
1990-05-01,2097
1990-06-01,2066
1990-07-01,2187
1990-08-01,1726
1990-09-01,1683
1990-10-01,1609
1990-11-01,1668
1990-12-01,1743
1991-01-01,2563
1991-02-01,2605
1991-03-01,2484
1991-04-01,2233
1991-05-01,2151
1991-06-01,2083
1991-07-01,1926
1991-08-01,1585
1991-09-01,1507
1991-10-01,1456
1991-11-01,1542
1991-12-01,1839
1992-01-01,2352
1992-02-01,2310
1992-03-01,2073
1992-04-01,1875
1992-05-01,1961
1992-06-01,2053
1992-07-01,1862
1992-08-01,1740
1992-09-01,1572
1992-10-01,1461
1992-11-01,1677
1992-12-01,1863
1993-01-01,2542
1993-02-01,2092
1993-03-01,1868
1993-04-01,1554
1993-05-01,1553
1993-06-01,1622
1993-07-01,1543
1993-08-01,1421
1993-09-01,1640
1993-10-01,1414
1993-11-01,1577
1993-12-01,1868
1994-01-01,2278
1994-02-01,1970
1994-03-01,1856
1994-04-01,1571
1994-05-01,1346
1994-06-01,1369
1994-07-01,1255
1994-08-01,1189
1994-09-01,1172
1994-10-01,1227
1994-11-01,1252
1994-12-01,1292
1995-01-01,1664
1995-02-01,1463
1995-03-01,1329
1995-04-01,1246
1995-05-01,1150
1995-06-01,1240
1995-07-01,1209
1995-08-01,1104
1995-09-01,1278
1995-10-01,1221
1995-11-01,1475
1995-12-01,1562
1996-01-01,1954
1996-02-01,1685
1996-03-01,1527
1996-04-01,1404
1996-05-01,1376
1996-06-01,1326
1996-07-01,2048
1996-08-01,1088
1996-09-01,1080
1996-10-01,1103
1996-11-01,1168
1996-12-01,1474
1997-01-01,1907
1997-02-01,1672
1997-03-01,1511
1997-04-01,1172
1997-05-01,955
1997-06-01,995
1997-07-01,1530
1997-08-01,814
1997-09-01,909
1997-10-01,810
1997-11-01,844
1997-12-01,1050
1998-01-01,1394
1998-02-01,1267
1998-03-01,1232
1998-04-01,859
1998-05-01,898
1998-06-01,1004
1998-07-01,1424
1998-08-01,1237
1998-09-01,1221
1998-10-01,1308
1998-11-01,1231
1998-12-01,1227
1999-01-01,1480
1999-02-01,1501
1999-03-01,1346
1999-04-01,1248
1999-05-01,1166
1999-06-01,1243
1999-07-01,1946
1999-08-01,1058
1999-09-01,1077
1999-10-01,1106
1999-11-01,1101
1999-12-01,1181
2000-01-01,1209
2000-02-01,1212
2000-03-01,1081
2000-04-01,831
2000-05-01,786
2000-06-01,848
2000-07-01,1219
2000-08-01,763
2000-09-01,728
2000-10-01,721
2000-11-01,789
2000-12-01,840
2001-01-01,1183
2001-02-01,1023
2001-03-01,986
2001-04-01,866
2001-05-01,787
2001-06-01,870
2001-07-01,1142
2001-08-01,800
2001-09-01,821
2001-10-01,895
2001-11-01,967
2001-12-01,1063
2002-01-01,1391
2002-02-01,1331
2002-03-01,1297
2002-04-01,1168
2002-05-01,1092
2002-06-01,1127
2002-07-01,1498
2002-08-01,996
2002-09-01,960
2002-10-01,990
2002-11-01,1078
2002-12-01,1179
2003-01-01,1570
2003-02-01,1600
2003-03-01,1570
2003-04-01,1372
2003-05-01,1236
2003-06-01,1389
2003-07-01,1668
2003-08-01,1221
2003-09-01,1188
2003-10-01,1112
2003-11-01,1097
2003-12-01,1216
2004-01-01,1855
2004-02-01,1692
2004-03-01,1637
2004-04-01,1429
2004-05-01,1289
2004-06-01,1415
2004-07-01,1685
2004-08-01,1418
2004-09-01,1448
2004-10-01,1436
2004-11-01,1550
2004-12-01,1518
2005-01-01,1761
2005-02-01,1762
2005-03-01,1612
2005-04-01,1388
2005-05-01,1296
2005-06-01,1348
2005-07-01,1352
2005-08-01,1257
2005-09-01,1229
2005-10-01,1188
2005-11-01,1251
2005-12-01,1330
2006-01-01,1530
2006-02-01,1530
2006-03-01,1346
2006-04-01,1270
2006-05-01,1097
2006-06-01,1121
2006-07-01,1230
2006-08-01,1104
2006-09-01,1117
2006-10-01,1128
2006-11-01,1101
2006-12-01,1166
2007-01-01,1526
2007-02-01,1462
2007-03-01,1353
2007-04-01,1262
2007-05-01,1123
2007-06-01,1180
2007-07-01,1248
2007-08-01,1076
2007-09-01,1090
2007-10-01,1048
2007-11-01,1064
2007-12-01,1198
2008-01-01,1462
2008-02-01,1419
2008-03-01,1472
2008-04-01,1289
2008-05-01,1275
2008-06-01,1365
2008-07-01,1464
2008-08-01,1407
2008-09-01,1346
2008-10-01,1399
2008-11-01,1474
2008-12-01,1751
2009-01-01,2237
2009-02-01,2327
2009-03-01,2292
2009-04-01,2138
2009-05-01,2195
2009-06-01,2215
2009-07-01,2166
2009-08-01,2230
2009-09-01,2254
2009-10-01,2276
2009-11-01,2255
2009-12-01,2444
2010-01-01,2856
2010-02-01,2774
2010-03-01,2619
2010-04-01,2311
2010-05-01,2140
2010-06-01,2125
2010-07-01,2107
