"Date","LNS13023653"
1980-09-01,1706
1980-10-01,1598
1980-11-01,1385
1980-12-01,1393
1981-01-01,1311
1981-02-01,1352
1981-03-01,1354
1981-04-01,1338
1981-05-01,1347
1981-06-01,1317
1981-07-01,1267
1981-08-01,1307
1981-09-01,1378
1981-10-01,1539
1981-11-01,1714
1981-12-01,1941
1982-01-01,1880
1982-02-01,1806
1982-03-01,1890
1982-04-01,2003
1982-05-01,1952
1982-06-01,2103
1982-07-01,2151
1982-08-01,2228
1982-09-01,2519
1982-10-01,2472
1982-11-01,2488
1982-12-01,2383
1983-01-01,2149
1983-02-01,2052
1983-03-01,1982
1983-04-01,1982
1983-05-01,1944
1983-06-01,1842
1983-07-01,1727
1983-08-01,1678
1983-09-01,1573
1983-10-01,1385
1983-11-01,1332
1983-12-01,1334
1984-01-01,1223
1984-02-01,1237
1984-03-01,1230
1984-04-01,1136
1984-05-01,1186
1984-06-01,1177
1984-07-01,1180
1984-08-01,1196
1984-09-01,1133
1984-10-01,1165
1984-11-01,1057
1984-12-01,1090
1985-01-01,1175
1985-02-01,1190
1985-03-01,1131
1985-04-01,1242
1985-05-01,1065
1985-06-01,1149
1985-07-01,1143
1985-08-01,1155
1985-09-01,1209
1985-10-01,1154
1985-11-01,1160
1985-12-01,1129
1986-01-01,1103
1986-02-01,1134
1986-03-01,1126
1986-04-01,1087
1986-05-01,1143
1986-06-01,1088
1986-07-01,1086
1986-08-01,1038
1986-09-01,1065
1986-10-01,1083
1986-11-01,1053
1986-12-01,1062
1987-01-01,1063
1987-02-01,995
1987-03-01,984
1987-04-01,970
1987-05-01,937
1987-06-01,921
1987-07-01,921
1987-08-01,868
1987-09-01,850
1987-10-01,979
1987-11-01,880
1987-12-01,857
1988-01-01,864
1988-02-01,878
1988-03-01,873
1988-04-01,819
1988-05-01,813
1988-06-01,868
1988-07-01,866
1988-08-01,884
1988-09-01,848
1988-10-01,885
1988-11-01,807
1988-12-01,811
1989-01-01,828
1989-02-01,772
1989-03-01,793
1989-04-01,815
1989-05-01,805
1989-06-01,811
1989-07-01,845
1989-08-01,878
1989-09-01,841
1989-10-01,797
1989-11-01,966
1989-12-01,960
1990-01-01,1034
1990-02-01,930
1990-03-01,919
1990-04-01,958
1990-05-01,974
1990-06-01,934
1990-07-01,1020
1990-08-01,1012
1990-09-01,1140
1990-10-01,1108
1990-11-01,1193
1990-12-01,1176
1991-01-01,1187
1991-02-01,1443
1991-03-01,1385
1991-04-01,1353
1991-05-01,1348
1991-06-01,1328
1991-07-01,1221
1991-08-01,1291
1991-09-01,1159
1991-10-01,1230
1991-11-01,1209
1991-12-01,1247
1992-01-01,1220
1992-02-01,1285
1992-03-01,1260
1992-04-01,1277
1992-05-01,1247
1992-06-01,1318
1992-07-01,1266
1992-08-01,1229
1992-09-01,1426
1992-10-01,1264
1992-11-01,1205
1992-12-01,1176
1993-01-01,1021
1993-02-01,1075
1993-03-01,1123
1993-04-01,1094
1993-05-01,1215
1993-06-01,1142
1993-07-01,1139
1993-08-01,1195
1993-09-01,1213
1993-10-01,1288
1993-11-01,992
1993-12-01,1062
1994-01-01,1103
1994-02-01,1082
1994-03-01,997
1994-04-01,926
1994-05-01,829
1994-06-01,925
1994-07-01,983
1994-08-01,1056
1994-09-01,880
1994-10-01,902
1994-11-01,902
1994-12-01,969
1995-01-01,1001
1995-02-01,1025
1995-03-01,1019
1995-04-01,1064
1995-05-01,998
1995-06-01,1061
1995-07-01,1104
1995-08-01,1082
1995-09-01,913
1995-10-01,1040
1995-11-01,1054
1995-12-01,1010
1996-01-01,1108
1996-02-01,1056
1996-03-01,1022
1996-04-01,1096
1996-05-01,1135
1996-06-01,1002
1996-07-01,970
1996-08-01,908
1996-09-01,971
1996-10-01,959
1996-11-01,988
1996-12-01,956
1997-01-01,954
1997-02-01,964
1997-03-01,1011
1997-04-01,979
1997-05-01,942
1997-06-01,927
1997-07-01,862
1997-08-01,833
1997-09-01,852
1997-10-01,995
1997-11-01,800
1997-12-01,971
1998-01-01,866
1998-02-01,838
1998-03-01,1002
1998-04-01,717
1998-05-01,818
1998-06-01,840
1998-07-01,924
1998-08-01,888
1998-09-01,894
1998-10-01,880
1998-11-01,833
1998-12-01,856
1999-01-01,874
1999-02-01,855
1999-03-01,853
1999-04-01,836
1999-05-01,816
1999-06-01,880
1999-07-01,846
1999-08-01,863
1999-09-01,882
1999-10-01,810
1999-11-01,857
1999-12-01,785
2000-01-01,753
2000-02-01,849
2000-03-01,816
2000-04-01,707
2000-05-01,868
2000-06-01,976
2000-07-01,863
2000-08-01,921
2000-09-01,861
2000-10-01,822
2000-11-01,894
2000-12-01,973
2001-01-01,1024
2001-02-01,961
2001-03-01,1012
2001-04-01,1045
2001-05-01,1072
2001-06-01,1015
2001-07-01,1002
2001-08-01,1070
2001-09-01,1164
2001-10-01,1329
2001-11-01,1192
2001-12-01,1117
2002-01-01,1159
2002-02-01,1128
2002-03-01,1097
2002-04-01,1137
2002-05-01,1130
2002-06-01,1079
2002-07-01,1175
2002-08-01,1167
2002-09-01,1056
2002-10-01,1102
2002-11-01,1087
2002-12-01,1114
2003-01-01,1105
2003-02-01,1127
2003-03-01,1142
2003-04-01,1128
2003-05-01,1251
2003-06-01,1156
2003-07-01,1117
2003-08-01,1105
2003-09-01,1148
2003-10-01,1101
2003-11-01,1069
2003-12-01,1048
2004-01-01,1032
2004-02-01,1051
2004-03-01,1021
2004-04-01,995
2004-05-01,956
2004-06-01,993
2004-07-01,1045
2004-08-01,1000
2004-09-01,940
2004-10-01,939
2004-11-01,952
2004-12-01,958
2005-01-01,966
2005-02-01,962
2005-03-01,944
2005-04-01,827
2005-05-01,883
2005-06-01,971
2005-07-01,939
2005-08-01,901
2005-09-01,1032
2005-10-01,925
2005-11-01,899
2005-12-01,933
2006-01-01,864
2006-02-01,890
2006-03-01,912
2006-04-01,886
2006-05-01,930
2006-06-01,1009
2006-07-01,940
2006-08-01,894
2006-09-01,880
2006-10-01,950
2006-11-01,984
2006-12-01,968
2007-01-01,1021
2007-02-01,1038
2007-03-01,855
2007-04-01,1000
2007-05-01,963
2007-06-01,884
2007-07-01,1020
2007-08-01,967
2007-09-01,921
2007-10-01,1048
2007-11-01,992
2007-12-01,965
2008-01-01,1066
2008-02-01,993
2008-03-01,1074
2008-04-01,1109
2008-05-01,1071
2008-06-01,1092
2008-07-01,1074
2008-08-01,1246
2008-09-01,1345
2008-10-01,1325
2008-11-01,1421
2008-12-01,1505
2009-01-01,1497
2009-02-01,1519
2009-03-01,1614
2009-04-01,1684
2009-05-01,1798
2009-06-01,1712
2009-07-01,1713
2009-08-01,1654
2009-09-01,1894
2009-10-01,1672
2009-11-01,1522
2009-12-01,1496
2010-01-01,1463
2010-02-01,1575
2010-03-01,1668
2010-04-01,1391
2010-05-01,1469
2010-06-01,1353
2010-07-01,1194
2010-08-01,1444
2010-09-01,1338
2010-10-01,1272
2010-11-01,1442
2010-12-01,1374
2011-01-01,1224
2011-02-01,1302
2011-03-01,1250
2011-04-01,1289
2011-05-01,1247
2011-06-01,1183
2011-07-01,1179
2011-08-01,1181
2011-09-01,1203
2011-10-01,1247
2011-11-01,1180
2011-12-01,1238
2012-01-01,1277
2012-02-01,1163
2012-03-01,1150
2012-04-01,1106
2012-05-01,1149
2012-06-01,1239
2012-07-01,1353
2012-08-01,1168
2012-09-01,1185
2012-10-01,1089
2012-11-01,1085
2012-12-01,1126
2013-01-01,1202
2013-02-01,1083
2013-03-01,1113
2013-04-01,1202
2013-05-01,998
2013-06-01,1153
2013-07-01,1165
2013-08-01,1017
2013-09-01,1114
2013-10-01,1579
2013-11-01,1095
2013-12-01,1008
2014-01-01,1018
2014-02-01,1016
2014-03-01,1046
2014-04-01,1051
2014-05-01,1055
2014-06-01,987
2014-07-01,968
2014-08-01,1087
2014-09-01,944
2014-10-01,892
2014-11-01,1030
2014-12-01,947
2015-01-01,911
2015-02-01,1015
2015-03-01,1015
2015-04-01,1006
2015-05-01,1129
2015-06-01,1019
2015-07-01,953
2015-08-01,944
2015-09-01,917
2015-10-01,997
2015-11-01,898
2015-12-01,921
2016-01-01,837
2016-02-01,954
2016-03-01,921
2016-04-01,887
2016-05-01,916
2016-06-01,1125
2016-07-01,975
2016-08-01,985
2016-09-01,1057
2016-10-01,1028
2016-11-01,870
2016-12-01,1027
2017-01-01,1038
2017-02-01,994
2017-03-01,959
2017-04-01,939
2017-05-01,853
2017-06-01,914
2017-07-01,1010
2017-08-01,1011
2017-09-01,902
2017-10-01,909
2017-11-01,987
2017-12-01,946
2018-01-01,840
2018-02-01,867
2018-03-01,857
2018-04-01,860
2018-05-01,810
2018-06-01,949
2018-07-01,860
2018-08-01,846
2018-09-01,837
2018-10-01,849
2018-11-01,877
2018-12-01,776
2019-01-01,934
2019-02-01,790
2019-03-01,889
2019-04-01,719
2019-05-01,863
2019-06-01,848
2019-07-01,825
2019-08-01,810
2019-09-01,749
2019-10-01,809
2019-11-01,820
2019-12-01,821
2020-01-01,607
2020-02-01,776
2020-03-01,2094
2020-04-01,18015
2020-05-01,15298
2020-06-01,10614
2020-07-01,9214
2020-08-01,6145
2020-09-01,4592
2020-10-01,3210
2020-11-01,2806
2020-12-01,3082
2021-01-01,2705
2021-02-01,2259
2021-03-01,2086
2021-04-01,2072
2021-05-01,1829
2021-06-01,1814
2021-07-01,1220
2021-08-01,1213
2021-09-01,1094
2021-10-01,1026
2021-11-01,870
2021-12-01,801
2022-01-01,952
2022-02-01,879
2022-03-01,784
2022-04-01,857
2022-05-01,815
2022-06-01,832
2022-07-01,802
2022-08-01,796
2022-09-01,772
2022-10-01,853
2022-11-01,806
2022-12-01,814
2023-01-01,734
2023-02-01,816
2023-03-01,833
2023-04-01,709
2023-05-01,767
2023-06-01,842
2023-07-01,667
2023-08-01,789
2023-09-01,781
2023-10-01,873
2023-11-01,892
