"Date","LAUCN530750000000005"
1990-01-01,17385
1990-02-01,17904
1990-03-01,17841
1990-04-01,17771
1990-05-01,17499
1990-06-01,15277
1990-07-01,15577
1990-08-01,16718
1990-09-01,18058
1990-10-01,17943
1990-11-01,17447
1990-12-01,17558
1991-01-01,17384
1991-02-01,17876
1991-03-01,17806
1991-04-01,17977
1991-05-01,17334
1991-06-01,15393
1991-07-01,15268
1991-08-01,17129
1991-09-01,17589
1991-10-01,17519
1991-11-01,17674
1991-12-01,17390
1992-01-01,16980
1992-02-01,17432
1992-03-01,17530
1992-04-01,17572
1992-05-01,16874
1992-06-01,14717
1992-07-01,14986
1992-08-01,16523
1992-09-01,17537
1992-10-01,17910
1992-11-01,17861
1992-12-01,17487
1993-01-01,17499
1993-02-01,17659
1993-03-01,17668
1993-04-01,17557
1993-05-01,17341
1993-06-01,15286
1993-07-01,15319
1993-08-01,17555
1993-09-01,18064
1993-10-01,18370
1993-11-01,18610
1993-12-01,18064
1994-01-01,17682
1994-02-01,17939
1994-03-01,17980
1994-04-01,18016
1994-05-01,18319
1994-06-01,15676
1994-07-01,15556
1994-08-01,17127
1994-09-01,18063
1994-10-01,18778
1994-11-01,18849
1994-12-01,18761
1995-01-01,17697
1995-02-01,18250
1995-03-01,18435
1995-04-01,18415
1995-05-01,18421
1995-06-01,15762
1995-07-01,15654
1995-08-01,17510
1995-09-01,18370
1995-10-01,18899
1995-11-01,18987
1995-12-01,18840
1996-01-01,18316
1996-02-01,19043
1996-03-01,19269
1996-04-01,19415
1996-05-01,19387
1996-06-01,16706
1996-07-01,16723
1996-08-01,18601
1996-09-01,19556
1996-10-01,19639
1996-11-01,20021
1996-12-01,19490
1997-01-01,19043
1997-02-01,19449
1997-03-01,19626
1997-04-01,19792
1997-05-01,19449
1997-06-01,16960
1997-07-01,16980
1997-08-01,18726
1997-09-01,20050
1997-10-01,19995
1997-11-01,20250
1997-12-01,19656
1998-01-01,19397
1998-02-01,19844
1998-03-01,20107
1998-04-01,20119
1998-05-01,19480
1998-06-01,17265
1998-07-01,17115
1998-08-01,19024
1998-09-01,20051
1998-10-01,20360
1998-11-01,20622
1998-12-01,20028
1999-01-01,19586
1999-02-01,20053
1999-03-01,20255
1999-04-01,20117
1999-05-01,19410
1999-06-01,17419
1999-07-01,16961
1999-08-01,18875
1999-09-01,20052
1999-10-01,19922
1999-11-01,20280
1999-12-01,19582
2000-01-01,18897
2000-02-01,19365
2000-03-01,19377
2000-04-01,19559
2000-05-01,18584
2000-06-01,16741
2000-07-01,16809
2000-08-01,18321
2000-09-01,19267
2000-10-01,19377
2000-11-01,19430
2000-12-01,19269
2001-01-01,18649
2001-02-01,18254
2001-03-01,18636
2001-04-01,18616
2001-05-01,18452
2001-06-01,16171
2001-07-01,15770
2001-08-01,17362
2001-09-01,18409
2001-10-01,18654
2001-11-01,18782
2001-12-01,18517
2002-01-01,17930
2002-02-01,18531
2002-03-01,18634
2002-04-01,18595
2002-05-01,18595
2002-06-01,16386
2002-07-01,16120
2002-08-01,18103
2002-09-01,19079
2002-10-01,18898
2002-11-01,19114
2002-12-01,19048
2003-01-01,18275
2003-02-01,18717
2003-03-01,18696
2003-04-01,18661
2003-05-01,18613
2003-06-01,16603
2003-07-01,16223
2003-08-01,18405
2003-09-01,19131
2003-10-01,19477
2003-11-01,19592
2003-12-01,19260
2004-01-01,19046
2004-02-01,19274
2004-03-01,19362
2004-04-01,19422
2004-05-01,19005
2004-06-01,17051
2004-07-01,17096
2004-08-01,19022
2004-09-01,19675
2004-10-01,20135
2004-11-01,20325
2004-12-01,19816
2005-01-01,19417
2005-02-01,19809
2005-03-01,19959
2005-04-01,19763
2005-05-01,19421
2005-06-01,17425
2005-07-01,17341
2005-08-01,19577
2005-09-01,19923
2005-10-01,20161
2005-11-01,20193
2005-12-01,19658
2006-01-01,19755
2006-02-01,19919
2006-03-01,19897
2006-04-01,19742
2006-05-01,19197
2006-06-01,17299
2006-07-01,17205
2006-08-01,19317
2006-09-01,19939
2006-10-01,20448
2006-11-01,20804
2006-12-01,20210
2007-01-01,19821
2007-02-01,20051
2007-03-01,20102
2007-04-01,19901
2007-05-01,19120
2007-06-01,17275
2007-07-01,16988
2007-08-01,19293
2007-09-01,20058
2007-10-01,20184
2007-11-01,20450
2007-12-01,19936
2008-01-01,20275
2008-02-01,20529
2008-03-01,20590
2008-04-01,20605
2008-05-01,21019
2008-06-01,19989
2008-07-01,18538
2008-08-01,19662
2008-09-01,19634
2008-10-01,20925
2008-11-01,21453
2008-12-01,20917
2009-01-01,20804
2009-02-01,20987
2009-03-01,20943
2009-04-01,20944
2009-05-01,21388
2009-06-01,20058
2009-07-01,18334
2009-08-01,19434
2009-09-01,19031
2009-10-01,20467
2009-11-01,20803
2009-12-01,20377
2010-01-01,20852
2010-02-01,21063
2010-03-01,21232
2010-04-01,21274
2010-05-01,20783
2010-06-01,18632
2010-07-01,18196
2010-08-01,21015
2010-09-01,21546
2010-10-01,21610
2010-11-01,21670
2010-12-01,21386
2011-01-01,21259
2011-02-01,21386
2011-03-01,21574
2011-04-01,21550
2011-05-01,21819
2011-06-01,19007
2011-07-01,18189
2011-08-01,21088
2011-09-01,21822
2011-10-01,21610
2011-11-01,21955
2011-12-01,21557
2012-01-01,21280
2012-02-01,21350
2012-03-01,21458
2012-04-01,21504
2012-05-01,20991
2012-06-01,18878
2012-07-01,18452
2012-08-01,21060
2012-09-01,21570
2012-10-01,22150
2012-11-01,22141
2012-12-01,21453
2013-01-01,21142
2013-02-01,21549
2013-03-01,21523
2013-04-01,21671
2013-05-01,20921
2013-06-01,18556
2013-07-01,18321
2013-08-01,21236
2013-09-01,21346
2013-10-01,21593
2013-11-01,21758
2013-12-01,21112
2014-01-01,20786
2014-02-01,21035
2014-03-01,21397
2014-04-01,21294
2014-05-01,21131
2014-06-01,18742
2014-07-01,18594
2014-08-01,21204
2014-09-01,21926
2014-10-01,22032
2014-11-01,22090
2014-12-01,21871
2015-01-01,21526
2015-02-01,21777
2015-03-01,21959
2015-04-01,21966
2015-05-01,22725
2015-06-01,19199
2015-07-01,18983
2015-08-01,21249
2015-09-01,22356
2015-10-01,22955
2015-11-01,23037
2015-12-01,22591
2016-01-01,22155
2016-02-01,22313
2016-03-01,22574
2016-04-01,22447
2016-05-01,23014
2016-06-01,19535
2016-07-01,19462
2016-08-01,20577
2016-09-01,22566
2016-10-01,23087
2016-11-01,23274
2016-12-01,22867
2017-01-01,22636
2017-02-01,22858
2017-03-01,22943
2017-04-01,23180
2017-05-01,23697
2017-06-01,20219
2017-07-01,19804
2017-08-01,20465
2017-09-01,23372
2017-10-01,23398
2017-11-01,23302
2017-12-01,23084
2018-01-01,22567
2018-02-01,22795
2018-03-01,22922
2018-04-01,22976
2018-05-01,22347
2018-06-01,20125
2018-07-01,19978
2018-08-01,22738
2018-09-01,23619
2018-10-01,23943
2018-11-01,23944
2018-12-01,23590
2019-01-01,23355
2019-02-01,23810
