"Date","LAUCN130170000000005"
1990-01-01,6702
1990-02-01,6670
1990-03-01,6769
1990-04-01,6658
1990-05-01,6827
1990-06-01,6847
1990-07-01,7010
1990-08-01,6842
1990-09-01,6786
1990-10-01,6784
1990-11-01,6687
1990-12-01,6686
1991-01-01,6575
1991-02-01,6584
1991-03-01,6709
1991-04-01,6932
1991-05-01,6825
1991-06-01,6885
1991-07-01,6891
1991-08-01,6733
1991-09-01,6717
1991-10-01,6817
1991-11-01,6752
1991-12-01,6739
1992-01-01,6763
1992-02-01,6829
1992-03-01,7002
1992-04-01,7063
1992-05-01,7127
1992-06-01,7209
1992-07-01,7212
1992-08-01,7180
1992-09-01,7096
1992-10-01,7003
1992-11-01,7174
1992-12-01,7104
1993-01-01,7142
1993-02-01,7065
1993-03-01,7200
1993-04-01,7096
1993-05-01,7255
1993-06-01,7514
1993-07-01,7688
1993-08-01,7603
1993-09-01,7712
1993-10-01,7659
1993-11-01,7597
1993-12-01,7654
1994-01-01,7654
1994-02-01,7588
1994-03-01,7640
1994-04-01,7745
1994-05-01,7904
1994-06-01,7876
1994-07-01,7787
1994-08-01,7789
1994-09-01,7758
1994-10-01,7667
1994-11-01,7750
1994-12-01,7735
1995-01-01,7686
1995-02-01,7721
1995-03-01,7802
1995-04-01,8050
1995-05-01,8156
1995-06-01,8198
1995-07-01,8172
1995-08-01,8094
1995-09-01,8086
1995-10-01,8106
1995-11-01,8078
1995-12-01,8114
1996-01-01,7893
1996-02-01,7997
1996-03-01,8113
1996-04-01,8262
1996-05-01,8245
1996-06-01,8252
1996-07-01,8072
1996-08-01,8202
1996-09-01,8273
1996-10-01,8380
1996-11-01,8323
1996-12-01,8496
1997-01-01,8241
1997-02-01,8191
1997-03-01,8379
1997-04-01,8362
1997-05-01,8438
1997-06-01,8418
1997-07-01,8468
1997-08-01,8352
1997-09-01,8350
1997-10-01,8370
1997-11-01,8337
1997-12-01,8426
1998-01-01,8419
1998-02-01,8521
1998-03-01,8590
1998-04-01,8581
1998-05-01,8621
1998-06-01,8679
1998-07-01,8969
1998-08-01,8782
1998-09-01,8858
1998-10-01,8818
1998-11-01,8701
1998-12-01,8820
1999-01-01,9040
1999-02-01,8983
1999-03-01,8973
1999-04-01,8990
1999-05-01,9071
1999-06-01,9240
1999-07-01,9284
1999-08-01,9032
1999-09-01,9058
1999-10-01,8996
1999-11-01,8916
1999-12-01,8852
2000-01-01,7739
2000-02-01,7837
2000-03-01,7884
2000-04-01,7740
2000-05-01,7685
2000-06-01,7570
2000-07-01,7717
2000-08-01,7701
2000-09-01,7711
2000-10-01,7788
2000-11-01,7669
2000-12-01,7608
2001-01-01,7583
2001-02-01,7547
2001-03-01,7517
2001-04-01,7489
2001-05-01,7527
2001-06-01,7387
2001-07-01,7415
2001-08-01,7394
2001-09-01,7271
2001-10-01,7406
2001-11-01,7251
2001-12-01,7277
2002-01-01,7386
2002-02-01,7571
2002-03-01,7608
2002-04-01,7609
2002-05-01,7563
2002-06-01,7501
2002-07-01,7523
2002-08-01,7376
2002-09-01,7332
2002-10-01,7298
2002-11-01,7271
2002-12-01,7269
2003-01-01,7214
2003-02-01,7197
2003-03-01,6941
2003-04-01,7261
2003-05-01,7288
2003-06-01,7265
2003-07-01,7302
2003-08-01,7300
2003-09-01,7380
2003-10-01,7348
2003-11-01,7274
2003-12-01,7238
2004-01-01,7298
2004-02-01,7319
2004-03-01,7490
2004-04-01,7480
2004-05-01,7636
2004-06-01,7697
2004-07-01,7545
2004-08-01,7552
2004-09-01,7434
2004-10-01,7476
2004-11-01,7463
2004-12-01,7548
2005-01-01,7550
2005-02-01,7600
2005-03-01,7653
2005-04-01,7577
2005-05-01,7648
2005-06-01,7666
2005-07-01,7695
2005-08-01,7588
2005-09-01,7644
2005-10-01,7674
2005-11-01,7632
2005-12-01,7591
2006-01-01,7731
2006-02-01,7831
2006-03-01,7934
2006-04-01,7825
2006-05-01,7808
2006-06-01,7815
2006-07-01,7797
2006-08-01,7681
2006-09-01,7774
2006-10-01,7676
2006-11-01,7531
2006-12-01,7543
2007-01-01,7322
2007-02-01,7446
2007-03-01,7544
2007-04-01,7540
2007-05-01,7524
2007-06-01,7258
2007-07-01,7296
2007-08-01,7226
2007-09-01,7306
2007-10-01,7170
2007-11-01,7166
2007-12-01,6911
2008-01-01,6745
2008-02-01,6670
2008-03-01,6741
2008-04-01,6723
2008-05-01,6754
2008-06-01,6776
2008-07-01,6878
2008-08-01,6766
2008-09-01,6503
2008-10-01,6508
2008-11-01,6525
2008-12-01,6333
2009-01-01,6165
2009-02-01,6043
2009-03-01,6224
2009-04-01,6180
2009-05-01,6223
2009-06-01,6364
2009-07-01,6170
