"Date","LAUCN390170000000004"
1990-01-01,9865
1990-02-01,10022
1990-03-01,9650
1990-04-01,9669
1990-05-01,8893
1990-06-01,8968
1990-07-01,7950
1990-08-01,8118
1990-09-01,8082
1990-10-01,8437
1990-11-01,7866
1990-12-01,7649
1991-01-01,9118
1991-02-01,9785
1991-03-01,9409
1991-04-01,9358
1991-05-01,8722
1991-06-01,9452
1991-07-01,8940
1991-08-01,8761
1991-09-01,8632
1991-10-01,8242
1991-11-01,8554
1991-12-01,9143
1992-01-01,10861
1992-02-01,11145
1992-03-01,10711
1992-04-01,9988
1992-05-01,10638
1992-06-01,11878
1992-07-01,10389
1992-08-01,10467
1992-09-01,10508
1992-10-01,9747
1992-11-01,9832
1992-12-01,10467
1993-01-01,12346
1993-02-01,11752
1993-03-01,10938
1993-04-01,10329
1993-05-01,11139
1993-06-01,11803
1993-07-01,10876
1993-08-01,9853
1993-09-01,10458
1993-10-01,10432
1993-11-01,10324
1993-12-01,10229
1994-01-01,12032
1994-02-01,11062
1994-03-01,10531
1994-04-01,9760
1994-05-01,9187
1994-06-01,9235
1994-07-01,8105
1994-08-01,8140
1994-09-01,7863
1994-10-01,7539
1994-11-01,6957
1994-12-01,6295
1995-01-01,7865
1995-02-01,7311
1995-03-01,6748
1995-04-01,6690
1995-05-01,6650
1995-06-01,7081
1995-07-01,6702
1995-08-01,7077
1995-09-01,7233
1995-10-01,6831
1995-11-01,7125
1995-12-01,6672
1996-01-01,9139
1996-02-01,8258
1996-03-01,7561
1996-04-01,7097
1996-05-01,7459
1996-06-01,7639
1996-07-01,7260
1996-08-01,6950
1996-09-01,7324
1996-10-01,6811
1996-11-01,6527
1996-12-01,6635
1997-01-01,8339
1997-02-01,7510
1997-03-01,7048
1997-04-01,6036
1997-05-01,6002
1997-06-01,6298
1997-07-01,5507
1997-08-01,5668
1997-09-01,6329
1997-10-01,6251
1997-11-01,6511
1997-12-01,6335
1998-01-01,7676
1998-02-01,7165
1998-03-01,7154
1998-04-01,5856
1998-05-01,6115
1998-06-01,6873
1998-07-01,5625
1998-08-01,6538
1998-09-01,7190
1998-10-01,6918
1998-11-01,6923
1998-12-01,6321
1999-01-01,7564
1999-02-01,7253
1999-03-01,6732
1999-04-01,6513
1999-05-01,6130
1999-06-01,7238
1999-07-01,6157
1999-08-01,6280
1999-09-01,6693
1999-10-01,6196
1999-11-01,5897
1999-12-01,5643
2000-01-01,7722
2000-02-01,7713
2000-03-01,7150
2000-04-01,6167
2000-05-01,6619
2000-06-01,7327
2000-07-01,6724
2000-08-01,6687
2000-09-01,6385
2000-10-01,5876
2000-11-01,5941
2000-12-01,5766
2001-01-01,7430
2001-02-01,6724
2001-03-01,6739
2001-04-01,6077
2001-05-01,6127
2001-06-01,7219
2001-07-01,6960
2001-08-01,7271
2001-09-01,6972
2001-10-01,7766
2001-11-01,8207
2001-12-01,8123
2002-01-01,10250
2002-02-01,10065
2002-03-01,10201
2002-04-01,9892
2002-05-01,9870
2002-06-01,10661
2002-07-01,9918
2002-08-01,9293
2002-09-01,8996
2002-10-01,8674
2002-11-01,9008
2002-12-01,8889
2003-01-01,10977
2003-02-01,10857
2003-03-01,10690
2003-04-01,9766
2003-05-01,9957
2003-06-01,11051
2003-07-01,10005
2003-08-01,9451
2003-09-01,9367
2003-10-01,8932
2003-11-01,9375
2003-12-01,9307
2004-01-01,10986
2004-02-01,10330
2004-03-01,10647
2004-04-01,10035
2004-05-01,9866
2004-06-01,10945
2004-07-01,10208
2004-08-01,9890
2004-09-01,9775
2004-10-01,10186
2004-11-01,10339
2004-12-01,9744
2005-01-01,11130
2005-02-01,11401
2005-03-01,10754
2005-04-01,10152
2005-05-01,9831
2005-06-01,10596
2005-07-01,9904
2005-08-01,9363
2005-09-01,9655
2005-10-01,9374
2005-11-01,9839
2005-12-01,9321
2006-01-01,10017
2006-02-01,9906
2006-03-01,11673
2006-04-01,12331
2006-05-01,11246
2006-06-01,12204
2006-07-01,12336
2006-08-01,11510
2006-09-01,10329
2006-10-01,8939
2006-11-01,9549
2006-12-01,9263
2007-01-01,10487
2007-02-01,10050
2007-03-01,9402
2007-04-01,9946
2007-05-01,9536
2007-06-01,11015
2007-07-01,10185
2007-08-01,9650
2007-09-01,9784
2007-10-01,9357
2007-11-01,9337
2007-12-01,9583
2008-01-01,10442
2008-02-01,9910
2008-03-01,9824
2008-04-01,9112
2008-05-01,10786
2008-06-01,12406
2008-07-01,12878
2008-08-01,12782
2008-09-01,12477
2008-10-01,12393
2008-11-01,12324
2008-12-01,13160
2009-01-01,15807
2009-02-01,17331
2009-03-01,17325
2009-04-01,17335
2009-05-01,18155
2009-06-01,19494
2009-07-01,19394
2009-08-01,18875
2009-09-01,18308
2009-10-01,18856
2009-11-01,18653
2009-12-01,19129
2010-01-01,21292
2010-02-01,20929
2010-03-01,20419
2010-04-01,19754
2010-05-01,19033
2010-06-01,19815
2010-07-01,19448
2010-08-01,18674
2010-09-01,18302
2010-10-01,17963
2010-11-01,18056
2010-12-01,17305
2011-01-01,18734
2011-02-01,18046
2011-03-01,17195
2011-04-01,16487
2011-05-01,16999
2011-06-01,18599
2011-07-01,18356
2011-08-01,17433
2011-09-01,17028
2011-10-01,16293
2011-11-01,15101
2011-12-01,14942
2012-01-01,16157
2012-02-01,15610
2012-03-01,15099
2012-04-01,13857
2012-05-01,13868
2012-06-01,15155
2012-07-01,15006
2012-08-01,13882
2012-09-01,13212
2012-10-01,13115
2012-11-01,12996
2012-12-01,13404
2013-01-01,15905
2013-02-01,14850
2013-03-01,14086
2013-04-01,12979
2013-05-01,13630
2013-06-01,15312
2013-07-01,14871
2013-08-01,14000
2013-09-01,13725
2013-10-01,13483
2013-11-01,12593
2013-12-01,11541
2014-01-01,12903
2014-02-01,12254
2014-03-01,11183
2014-04-01,9574
2014-05-01,9949
2014-06-01,11148
2014-07-01,11212
2014-08-01,10155
2014-09-01,9580
2014-10-01,8953
2014-11-01,8931
2014-12-01,8588
2015-01-01,10459
2015-02-01,9537
2015-03-01,9047
2015-04-01,8124
2015-05-01,8631
2015-06-01,9588
2015-07-01,9157
2015-08-01,7912
2015-09-01,7974
2015-10-01,7907
2015-11-01,8225
2015-12-01,8145
2016-01-01,9545
2016-02-01,9056
2016-03-01,8717
2016-04-01,8190
2016-05-01,7799
2016-06-01,9119
2016-07-01,8915
2016-08-01,8559
2016-09-01,8732
2016-10-01,8404
2016-11-01,8003
2016-12-01,8403
2017-01-01,10146
2017-02-01,9490
2017-03-01,8271
2017-04-01,7805
2017-05-01,7896
2017-06-01,9561
2017-07-01,9477
2017-08-01,9029
2017-09-01,8011
2017-10-01,7869
2017-11-01,7637
2017-12-01,7683
2018-01-01,8660
2018-02-01,8622
2018-03-01,8094
2018-04-01,7630
2018-05-01,7463
2018-06-01,9500
2018-07-01,8780
2018-08-01,7901
2018-09-01,7487
2018-10-01,7525
2018-11-01,7157
2018-12-01,7844
2019-01-01,8823
2019-02-01,7908
2019-03-01,7200
2019-04-01,6019
2019-05-01,6424
2019-06-01,8500
2019-07-01,8979
2019-08-01,7882
2019-09-01,7499
2019-10-01,7189
2019-11-01,6958
2019-12-01,7059
2020-01-01,9074
2020-02-01,8102
2020-03-01,9015
2020-04-01,23693
2020-05-01,22631
2020-06-01,19941
2020-07-01,18069
2020-08-01,14618
2020-09-01,13773
2020-10-01,11377
2020-11-01,10044
2020-12-01,9998
2021-01-01,11641
2021-02-01,10496
2021-03-01,9384
2021-04-01,9212
2021-05-01,8500
2021-06-01,10895
2021-07-01,10032
2021-08-01,8785
2021-09-01,7619
2021-10-01,7040
2021-11-01,6325
2021-12-01,5912
2022-01-01,7932
2022-02-01,7542
2022-03-01,6956
2022-04-01,6261
2022-05-01,6276
2022-06-01,8212
2022-07-01,8078
2022-08-01,7645
2022-09-01,6581
2022-10-01,6690
2022-11-01,6017
2022-12-01,5887
2023-01-01,6774
2023-02-01,6830
2023-03-01,6929
2023-04-01,5546
2023-05-01,6105
2023-06-01,7041
2023-07-01,6627
2023-08-01,7188
2023-09-01,6432
2023-10-01,6637
