"Date","LAUCN420890000000005"
1990-01-01,46796
1990-02-01,46346
1990-03-01,45983
1990-04-01,44979
1990-05-01,45527
1990-06-01,46815
1990-07-01,48503
1990-08-01,48553
1990-09-01,46743
1990-10-01,45047
1990-11-01,44119
1990-12-01,43951
1991-01-01,44057
1991-02-01,43676
1991-03-01,43389
1991-04-01,42426
1991-05-01,42883
1991-06-01,44679
1991-07-01,46081
1991-08-01,46087
1991-09-01,43972
1991-10-01,44214
1991-11-01,43708
1991-12-01,43164
1992-01-01,42973
1992-02-01,43437
1992-03-01,43028
1992-04-01,42578
1992-05-01,43014
1992-06-01,44182
1992-07-01,45153
1992-08-01,44702
1992-09-01,43735
1992-10-01,43342
1992-11-01,43087
1992-12-01,43124
1993-01-01,43025
1993-02-01,43610
1993-03-01,43220
1993-04-01,42767
1993-05-01,43884
1993-06-01,44872
1993-07-01,46352
1993-08-01,46027
1993-09-01,44282
1993-10-01,44291
1993-11-01,43851
1993-12-01,43990
1994-01-01,44278
1994-02-01,44569
1994-03-01,44542
1994-04-01,43747
1994-05-01,44779
1994-06-01,46214
1994-07-01,47377
1994-08-01,47149
1994-09-01,45843
1994-10-01,45332
1994-11-01,45030
1994-12-01,45012
1995-01-01,44580
1995-02-01,45135
1995-03-01,44722
1995-04-01,44272
1995-05-01,44578
1995-06-01,46488
1995-07-01,47844
1995-08-01,47478
1995-09-01,46091
1995-10-01,45464
1995-11-01,44892
1995-12-01,44901
1996-01-01,44319
1996-02-01,44754
1996-03-01,44708
1996-04-01,44914
1996-05-01,45790
1996-06-01,47191
1996-07-01,47919
1996-08-01,48026
1996-09-01,46902
1996-10-01,46752
1996-11-01,46243
1996-12-01,46638
1997-01-01,47178
1997-02-01,47022
1997-03-01,46705
1997-04-01,46654
1997-05-01,47810
1997-06-01,48741
1997-07-01,49470
1997-08-01,50032
1997-09-01,48498
1997-10-01,47960
1997-11-01,47727
1997-12-01,47979
1998-01-01,48073
1998-02-01,49085
1998-03-01,48906
1998-04-01,48998
1998-05-01,50270
1998-06-01,50770
1998-07-01,50268
1998-08-01,50526
1998-09-01,49212
1998-10-01,48692
1998-11-01,48459
1998-12-01,48298
1999-01-01,48369
1999-02-01,49836
1999-03-01,48676
1999-04-01,48788
1999-05-01,49676
1999-06-01,50609
1999-07-01,51894
1999-08-01,52343
1999-09-01,50864
1999-10-01,50340
1999-11-01,50009
1999-12-01,50106
2000-01-01,64488
2000-02-01,65384
2000-03-01,65391
2000-04-01,65446
2000-05-01,65554
2000-06-01,66853
2000-07-01,68299
2000-08-01,68919
2000-09-01,67515
2000-10-01,66915
2000-11-01,66681
2000-12-01,66900
2001-01-01,67255
2001-02-01,67772
2001-03-01,67883
2001-04-01,66922
2001-05-01,67592
2001-06-01,68590
2001-07-01,69703
2001-08-01,69235
2001-09-01,68439
2001-10-01,67627
2001-11-01,67513
2001-12-01,67572
2002-01-01,66734
2002-02-01,67593
2002-03-01,67357
2002-04-01,68490
2002-05-01,69760
2002-06-01,70450
2002-07-01,72225
2002-08-01,72434
2002-09-01,71238
2002-10-01,70065
2002-11-01,68867
2002-12-01,68845
2003-01-01,68507
2003-02-01,69099
2003-03-01,69115
2003-04-01,68447
2003-05-01,69059
2003-06-01,69935
2003-07-01,71211
2003-08-01,71293
2003-09-01,69954
2003-10-01,70106
2003-11-01,70169
2003-12-01,70040
