"Date","LAUCN371670000000004"
1990-01-01,1000
1990-02-01,1316
1990-03-01,1353
1990-04-01,1167
1990-05-01,1116
1990-06-01,1107
1990-07-01,1399
1990-08-01,1254
1990-09-01,1216
1990-10-01,1080
1990-11-01,1825
1990-12-01,2067
1991-01-01,2577
1991-02-01,2201
1991-03-01,2470
1991-04-01,1681
1991-05-01,1712
1991-06-01,1638
1991-07-01,1838
1991-08-01,1799
1991-09-01,1610
1991-10-01,2004
1991-11-01,1907
1991-12-01,2223
1992-01-01,2156
1992-02-01,2329
1992-03-01,2107
1992-04-01,1598
1992-05-01,1747
1992-06-01,2022
1992-07-01,1815
1992-08-01,1859
1992-09-01,1792
1992-10-01,1460
1992-11-01,1576
1992-12-01,1463
1993-01-01,1785
1993-02-01,1589
1993-03-01,1448
1993-04-01,1316
1993-05-01,1223
1993-06-01,1311
1993-07-01,1369
1993-08-01,1502
1993-09-01,1538
1993-10-01,1449
1993-11-01,1318
1993-12-01,1706
1994-01-01,1781
1994-02-01,1809
1994-03-01,1402
1994-04-01,1147
1994-05-01,1367
1994-06-01,2030
1994-07-01,2175
1994-08-01,2035
1994-09-01,1695
1994-10-01,1724
1994-11-01,1784
1994-12-01,1404
1995-01-01,1677
1995-02-01,1428
1995-03-01,1307
1995-04-01,1325
1995-05-01,1336
1995-06-01,1634
1995-07-01,2327
1995-08-01,1358
1995-09-01,1477
1995-10-01,1759
1995-11-01,1662
1995-12-01,1804
1996-01-01,2553
1996-02-01,2103
1996-03-01,1875
1996-04-01,1581
1996-05-01,1666
1996-06-01,1632
1996-07-01,1576
1996-08-01,1532
1996-09-01,1387
1996-10-01,1429
1996-11-01,1772
1996-12-01,1660
1997-01-01,1707
1997-02-01,1484
1997-03-01,1602
1997-04-01,1323
1997-05-01,1320
1997-06-01,1311
1997-07-01,1390
1997-08-01,1623
1997-09-01,1253
1997-10-01,1148
1997-11-01,1148
1997-12-01,1106
1998-01-01,1197
1998-02-01,1175
1998-03-01,1246
1998-04-01,894
1998-05-01,1013
1998-06-01,1042
1998-07-01,1007
1998-08-01,869
1998-09-01,765
1998-10-01,739
1998-11-01,891
1998-12-01,682
1999-01-01,935
1999-02-01,982
1999-03-01,837
1999-04-01,787
1999-05-01,815
1999-06-01,910
1999-07-01,1003
1999-08-01,1026
1999-09-01,1142
1999-10-01,1260
1999-11-01,1411
1999-12-01,1159
2000-01-01,1197
2000-02-01,1089
2000-03-01,1031
2000-04-01,934
2000-05-01,1104
2000-06-01,1143
2000-07-01,1133
2000-08-01,1237
2000-09-01,1119
2000-10-01,1243
2000-11-01,1334
2000-12-01,1411
2001-01-01,1829
2001-02-01,1890
