"Date","LNS17500000"
2009-01-01,6793
2009-02-01,7456
2009-03-01,8187
2009-04-01,8507
2009-05-01,9003
2009-06-01,9323
2009-07-01,9351
2009-08-01,9335
2009-09-01,9574
2009-10-01,9906
2009-11-01,9989
2009-12-01,9930
2010-01-01,9729
2010-02-01,9774
2010-03-01,9652
2010-04-01,9707
2010-05-01,9618
2010-06-01,9413
2010-07-01,9117
2010-08-01,9182
2010-09-01,9338
2010-10-01,9239
2010-11-01,9284
2010-12-01,9322
2011-01-01,8915
2011-02-01,8807
2011-03-01,8680
2011-04-01,8639
2011-05-01,8733
2011-06-01,8646
2011-07-01,8634
2011-08-01,8682
2011-09-01,8445
2011-10-01,8732
2011-11-01,8383
2011-12-01,8114
2012-01-01,7852
2012-02-01,7791
2012-03-01,7727
2012-04-01,7774
2012-05-01,7702
2012-06-01,7727
2012-07-01,7721
2012-08-01,7562
2012-09-01,7268
2012-10-01,7035
2012-11-01,7119
2012-12-01,7176
2013-01-01,7480
2013-02-01,7328
2013-03-01,7130
2013-04-01,7062
2013-05-01,7011
2013-06-01,6909
2013-07-01,6789
2013-08-01,6589
2013-09-01,6740
2013-10-01,6491
2013-11-01,6584
2013-12-01,6096
2014-01-01,5702
2014-02-01,5798
2014-03-01,5818
2014-04-01,5634
2014-05-01,5412
2014-06-01,5314
2014-07-01,5228
2014-08-01,5245
2014-09-01,5230
2014-10-01,4853
2014-11-01,4776
2014-12-01,4734
2015-01-01,4669
2015-02-01,4567
2015-03-01,4423
2015-04-01,4412
2015-05-01,4598
2015-06-01,4426
2015-07-01,4256
2015-08-01,4129
2015-09-01,4005
2015-10-01,4116
2015-11-01,4162
2015-12-01,4095
2016-01-01,3974
2016-02-01,3992
2016-03-01,4140
2016-04-01,4206
2016-05-01,3970
2016-06-01,3917
2016-07-01,4084
2016-08-01,4081
2016-09-01,4105
2016-10-01,4017
2016-11-01,3803
2016-12-01,3781
2017-01-01,3938
2017-02-01,3808
2017-03-01,3692
2017-04-01,3490
2017-05-01,3579
2017-06-01,3403
2017-07-01,3306
2017-08-01,3430
2017-09-01,3371
2017-10-01,3214
2017-11-01,3376
2017-12-01,3266
2018-01-01,3215
2018-02-01,3165
2018-03-01,3054
2018-04-01,3060
2018-05-01,3166
2018-06-01,3114
2018-07-01,3141
2018-08-01,2909
2018-09-01,2830
2018-10-01,2874
2018-11-01,2887
2018-12-01,3045
2019-01-01,3141
2019-02-01,2903
2019-03-01,2922
2019-04-01,2993
2019-05-01,2827
2019-06-01,2802
2019-07-01,2899
2019-08-01,2929
2019-09-01,2762
2019-10-01,2833
2019-11-01,3023
2019-12-01,2727
2020-01-01,2604
2020-02-01,2687
2020-03-01,2856
2020-04-01,3300
2020-05-01,11797
2020-06-01,10158
2020-07-01,9566
2020-08-01,8875
2020-09-01,7438
2020-10-01,6525
2020-11-01,6348
2020-12-01,5983
2021-01-01,5913
2021-02-01,5634
2021-03-01,5526
2021-04-01,5388
2021-05-01,5184
2021-06-01,5295
2021-07-01,4900
2021-08-01,4554
2021-09-01,4310
2021-10-01,3952
2021-11-01,3416
2021-12-01,3162
2022-01-01,2887
2022-02-01,2922
2022-03-01,2791
2022-04-01,2684
2022-05-01,2710
2022-06-01,2724
2022-07-01,2523
2022-08-01,2567
2022-09-01,2808
2022-10-01,2672
2022-11-01,2745
2022-12-01,2720
2023-01-01,2623
2023-02-01,2815
2023-03-01,2902
2023-04-01,2873
2023-05-01,2783
2023-06-01,2842
2023-07-01,2761
2023-08-01,3005
2023-09-01,3071
2023-10-01,3127
2023-11-01,3202
