"Date","LAUCN330010000000005"
1990-01-01,24431
1990-02-01,24148
1990-03-01,24171
1990-04-01,24485
1990-05-01,25316
1990-06-01,26527
1990-07-01,27582
1990-08-01,27561
1990-09-01,25827
1990-10-01,24936
1990-11-01,24002
1990-12-01,23640
1991-01-01,23441
1991-02-01,23304
1991-03-01,23274
1991-04-01,23812
1991-05-01,24539
1991-06-01,26133
1991-07-01,27206
1991-08-01,26853
1991-09-01,24969
1991-10-01,24975
1991-11-01,24288
1991-12-01,23789
1992-01-01,23166
1992-02-01,22762
1992-03-01,22945
1992-04-01,23175
1992-05-01,24348
1992-06-01,26090
1992-07-01,27086
1992-08-01,26731
1992-09-01,24931
1992-10-01,24389
1992-11-01,23762
1992-12-01,23711
1993-01-01,23317
1993-02-01,23388
1993-03-01,23617
1993-04-01,23504
1993-05-01,24747
1993-06-01,26026
1993-07-01,27672
1993-08-01,27439
1993-09-01,25602
1993-10-01,25145
1993-11-01,24525
1993-12-01,24385
1994-01-01,24409
1994-02-01,24480
1994-03-01,24759
1994-04-01,25117
1994-05-01,26436
1994-06-01,27616
1994-07-01,29048
1994-08-01,28840
1994-09-01,27161
1994-10-01,26752
1994-11-01,26383
1994-12-01,26271
1995-01-01,25990
1995-02-01,25886
1995-03-01,26142
1995-04-01,26508
1995-05-01,27287
1995-06-01,28467
1995-07-01,27265
1995-08-01,27101
1995-09-01,26622
1995-10-01,26522
1995-11-01,26307
1995-12-01,26214
1996-01-01,25938
1996-02-01,25828
1996-03-01,26089
1996-04-01,26212
1996-05-01,27149
1996-06-01,28378
1996-07-01,29946
1996-08-01,29449
1996-09-01,27409
1996-10-01,27271
1996-11-01,26480
1996-12-01,26388
1997-01-01,26546
1997-02-01,26972
1997-03-01,27059
1997-04-01,27435
1997-05-01,28305
1997-06-01,29533
1997-07-01,31524
1997-08-01,31147
1997-09-01,29035
1997-10-01,28578
1997-11-01,27962
1997-12-01,28108
1998-01-01,27577
1998-02-01,27820
1998-03-01,27904
1998-04-01,28455
1998-05-01,29302
1998-06-01,30838
1998-07-01,32738
1998-08-01,32121
1998-09-01,30251
1998-10-01,29858
1998-11-01,29277
1998-12-01,29211
1999-01-01,28864
1999-02-01,28966
1999-03-01,28961
1999-04-01,28774
1999-05-01,29013
1999-06-01,29769
1999-07-01,30105
1999-08-01,29952
1999-09-01,29316
1999-10-01,29321
1999-11-01,29196
1999-12-01,29223
2000-01-01,29192
2000-02-01,29151
2000-03-01,29261
2000-04-01,29420
2000-05-01,30021
2000-06-01,31170
2000-07-01,32479
2000-08-01,31757
2000-09-01,30170
2000-10-01,29651
2000-11-01,29406
2000-12-01,29574
2001-01-01,29623
2001-02-01,29603
2001-03-01,29792
2001-04-01,29330
2001-05-01,30085
2001-06-01,31582
2001-07-01,32784
2001-08-01,32000
2001-09-01,30102
2001-10-01,29779
2001-11-01,29062
2001-12-01,28835
2002-01-01,28813
2002-02-01,28924
2002-03-01,28956
2002-04-01,29084
2002-05-01,29996
2002-06-01,31476
2002-07-01,33298
2002-08-01,32613
2002-09-01,31000
2002-10-01,30517
2002-11-01,29804
2002-12-01,29762
2003-01-01,29448
2003-02-01,29269
2003-03-01,29277
2003-04-01,29344
2003-05-01,30010
2003-06-01,31556
2003-07-01,33282
2003-08-01,32746
2003-09-01,30541
2003-10-01,29915
2003-11-01,29314
2003-12-01,29320
2004-01-01,29209
2004-02-01,29114
2004-03-01,29363
2004-04-01,29363
2004-05-01,30038
2004-06-01,31710
2004-07-01,33284
2004-08-01,32840
2004-09-01,31012
2004-10-01,30440
2004-11-01,30155
2004-12-01,29820
2005-01-01,30007
2005-02-01,29668
2005-03-01,29834
2005-04-01,29998
2005-05-01,30678
2005-06-01,31984
2005-07-01,33114
2005-08-01,32795
2005-09-01,31451
2005-10-01,30549
2005-11-01,30069
2005-12-01,29932
2006-01-01,30130
2006-02-01,30053
2006-03-01,30246
2006-04-01,30337
2006-05-01,31044
2006-06-01,32974
2006-07-01,34194
2006-08-01,33676
2006-09-01,31793
2006-10-01,31318
2006-11-01,30867
2006-12-01,30561
2007-01-01,30077
2007-02-01,30221
2007-03-01,30451
2007-04-01,30100
2007-05-01,31129
2007-06-01,32642
2007-07-01,33894
2007-08-01,33267
2007-09-01,31824
2007-10-01,30974
2007-11-01,30451
2007-12-01,29999
2008-01-01,30085
2008-02-01,30095
2008-03-01,30309
2008-04-01,30284
2008-05-01,31117
2008-06-01,32780
2008-07-01,34349
2008-08-01,33821
2008-09-01,31678
2008-10-01,31073
2008-11-01,30412
2008-12-01,30247
2009-01-01,29560
2009-02-01,29485
2009-03-01,29656
2009-04-01,29069
2009-05-01,30046
2009-06-01,31388
2009-07-01,33188
2009-08-01,32649
2009-09-01,30220
2009-10-01,29576
2009-11-01,28953
2009-12-01,28849
2010-01-01,28887
2010-02-01,29093
2010-03-01,29207
2010-04-01,29578
2010-05-01,30146
2010-06-01,31567
2010-07-01,32319
2010-08-01,32243
2010-09-01,30698
2010-10-01,29837
2010-11-01,29353
2010-12-01,29065
2011-01-01,29167
2011-02-01,29291
2011-03-01,29337
2011-04-01,29398
2011-05-01,29934
2011-06-01,31402
2011-07-01,32319
2011-08-01,32328
2011-09-01,30598
2011-10-01,30269
2011-11-01,29875
2011-12-01,29512
2012-01-01,29268
2012-02-01,29234
2012-03-01,29450
2012-04-01,29612
2012-05-01,30193
2012-06-01,31708
2012-07-01,32307
2012-08-01,32018
2012-09-01,30697
2012-10-01,30338
2012-11-01,29655
2012-12-01,29367
2013-01-01,29236
2013-02-01,29082
2013-03-01,29293
2013-04-01,29450
2013-05-01,30430
2013-06-01,31864
2013-07-01,32786
2013-08-01,32564
2013-09-01,30701
2013-10-01,30169
2013-11-01,29774
2013-12-01,29561
2014-01-01,29200
2014-02-01,29207
2014-03-01,29489
2014-04-01,29333
2014-05-01,30128
2014-06-01,31579
2014-07-01,32742
2014-08-01,32371
2014-09-01,30583
2014-10-01,30325
2014-11-01,29896
2014-12-01,29443
2015-01-01,29627
2015-02-01,29799
2015-03-01,29851
2015-04-01,29634
2015-05-01,30583
2015-06-01,31951
2015-07-01,32802
2015-08-01,32443
2015-09-01,30586
2015-10-01,30186
2015-11-01,29840
2015-12-01,29638
2016-01-01,29536
2016-02-01,29778
2016-03-01,29825
2016-04-01,29896
2016-05-01,30473
2016-06-01,31832
2016-07-01,32698
2016-08-01,32414
2016-09-01,30574
2016-10-01,30115
2016-11-01,29782
2016-12-01,29483
2017-01-01,29414
2017-02-01,29435
2017-03-01,29586
2017-04-01,29307
2017-05-01,30115
2017-06-01,31485
2017-07-01,32471
2017-08-01,32395
2017-09-01,30856
2017-10-01,30219
2017-11-01,30001
2017-12-01,29568
2018-01-01,29802
2018-02-01,29849
2018-03-01,29929
2018-04-01,29824
2018-05-01,30390
2018-06-01,32013
2018-07-01,33078
2018-08-01,32667
2018-09-01,30858
2018-10-01,30431
2018-11-01,30192
2018-12-01,30008
2019-01-01,29911
2019-02-01,30011
2019-03-01,30030
2019-04-01,29901
2019-05-01,30772
2019-06-01,32193
2019-07-01,33097
2019-08-01,32831
2019-09-01,31603
2019-10-01,31065
2019-11-01,30664
2019-12-01,30507
2020-01-01,30471
2020-02-01,30315
2020-03-01,29785
