"Date","LAUCN080430000000004"
1990-01-01,1090
1990-02-01,1084
1990-03-01,1042
1990-04-01,848
1990-05-01,722
1990-06-01,719
1990-07-01,714
1990-08-01,625
1990-09-01,680
1990-10-01,665
1990-11-01,785
1990-12-01,999
1991-01-01,1437
1991-02-01,1137
1991-03-01,1025
1991-04-01,874
1991-05-01,835
1991-06-01,811
1991-07-01,756
1991-08-01,750
1991-09-01,726
1991-10-01,743
1991-11-01,895
1991-12-01,975
1992-01-01,1387
1992-02-01,1357
1992-03-01,1413
1992-04-01,1165
1992-05-01,1206
1992-06-01,1358
1992-07-01,1205
1992-08-01,1273
1992-09-01,1313
1992-10-01,1112
1992-11-01,1154
1992-12-01,1335
1993-01-01,1453
1993-02-01,1387
1993-03-01,1314
1993-04-01,1150
1993-05-01,1147
1993-06-01,1413
1993-07-01,1237
1993-08-01,1086
1993-09-01,1121
1993-10-01,1115
1993-11-01,1078
1993-12-01,1103
1994-01-01,1272
1994-02-01,1199
1994-03-01,1124
1994-04-01,958
1994-05-01,845
1994-06-01,935
1994-07-01,866
1994-08-01,808
1994-09-01,741
1994-10-01,709
1994-11-01,709
1994-12-01,689
1995-01-01,908
1995-02-01,872
1995-03-01,843
1995-04-01,894
1995-05-01,877
1995-06-01,988
1995-07-01,936
1995-08-01,842
1995-09-01,813
1995-10-01,773
1995-11-01,813
1995-12-01,815
1996-01-01,975
1996-02-01,914
1996-03-01,884
1996-04-01,775
1996-05-01,807
1996-06-01,876
1996-07-01,922
1996-08-01,832
1996-09-01,771
1996-10-01,736
1996-11-01,718
1996-12-01,716
1997-01-01,880
1997-02-01,745
1997-03-01,710
1997-04-01,645
1997-05-01,628
1997-06-01,771
1997-07-01,650
1997-08-01,632
1997-09-01,586
1997-10-01,566
1997-11-01,663
1997-12-01,671
1998-01-01,783
1998-02-01,779
1998-03-01,795
1998-04-01,666
1998-05-01,653
1998-06-01,841
1998-07-01,838
1998-08-01,806
1998-09-01,837
1998-10-01,900
1998-11-01,824
1998-12-01,861
1999-01-01,858
1999-02-01,785
1999-03-01,781
1999-04-01,734
1999-05-01,647
1999-06-01,774
1999-07-01,734
1999-08-01,734
1999-09-01,679
1999-10-01,683
1999-11-01,651
1999-12-01,642
2000-01-01,824
2000-02-01,809
2000-03-01,741
2000-04-01,645
2000-05-01,613
