"Date","LAUCN171170000000005"
1990-01-01,21052
1990-02-01,20559
1990-03-01,20980
1990-04-01,22341
1990-05-01,22234
1990-06-01,22594
1990-07-01,22344
1990-08-01,22228
1990-09-01,21915
1990-10-01,21926
1990-11-01,22487
1990-12-01,22426
1991-01-01,20569
1991-02-01,20405
1991-03-01,20935
1991-04-01,21734
1991-05-01,21513
1991-06-01,21915
1991-07-01,21258
1991-08-01,21323
1991-09-01,21276
1991-10-01,21312
1991-11-01,20900
1991-12-01,20784
1992-01-01,20743
1992-02-01,20536
1992-03-01,20732
1992-04-01,21552
1992-05-01,21559
1992-06-01,22183
1992-07-01,21808
1992-08-01,21639
1992-09-01,22126
1992-10-01,22353
1992-11-01,21947
1992-12-01,22358
1993-01-01,21391
1993-02-01,21133
1993-03-01,21614
1993-04-01,21821
1993-05-01,22451
1993-06-01,22301
1993-07-01,21830
1993-08-01,21561
1993-09-01,22041
1993-10-01,21789
1993-11-01,21660
1993-12-01,21310
1994-01-01,20851
1994-02-01,20822
1994-03-01,21295
1994-04-01,21601
1994-05-01,22315
1994-06-01,21951
1994-07-01,21525
1994-08-01,21159
1994-09-01,21244
1994-10-01,20610
1994-11-01,20756
1994-12-01,21040
1995-01-01,20973
1995-02-01,20774
1995-03-01,21182
1995-04-01,21675
1995-05-01,21259
1995-06-01,21831
1995-07-01,21501
1995-08-01,21499
1995-09-01,21600
1995-10-01,21631
1995-11-01,21831
1995-12-01,21016
1996-01-01,20563
1996-02-01,20574
1996-03-01,20927
1996-04-01,22110
1996-05-01,21847
1996-06-01,22179
1996-07-01,21945
1996-08-01,21993
1996-09-01,22112
1996-10-01,22176
1996-11-01,21744
1996-12-01,21425
1997-01-01,20996
1997-02-01,20911
1997-03-01,21558
1997-04-01,22038
1997-05-01,22256
1997-06-01,22713
1997-07-01,22095
1997-08-01,21844
1997-09-01,21674
1997-10-01,21982
1997-11-01,21908
1997-12-01,21436
1998-01-01,21467
1998-02-01,21159
1998-03-01,21474
1998-04-01,21752
1998-05-01,21978
1998-06-01,22651
1998-07-01,22343
1998-08-01,22320
1998-09-01,22513
1998-10-01,22331
1998-11-01,22305
1998-12-01,22428
1999-01-01,21636
1999-02-01,21642
1999-03-01,21984
1999-04-01,22218
1999-05-01,22615
1999-06-01,23167
1999-07-01,22582
1999-08-01,22521
1999-09-01,22484
1999-10-01,22221
1999-11-01,22065
1999-12-01,21835
2000-01-01,23396
2000-02-01,23369
2000-03-01,23434
2000-04-01,23605
2000-05-01,23403
2000-06-01,23524
2000-07-01,23284
2000-08-01,23157
2000-09-01,23274
2000-10-01,23387
2000-11-01,23467
2000-12-01,23461
2001-01-01,22843
2001-02-01,22765
2001-03-01,22888
2001-04-01,22969
2001-05-01,22900
2001-06-01,23209
2001-07-01,22935
2001-08-01,22361
2001-09-01,22857
2001-10-01,23065
2001-11-01,23059
2001-12-01,22945
2002-01-01,22357
2002-02-01,22424
2002-03-01,22447
2002-04-01,22569
2002-05-01,22610
2002-06-01,22769
2002-07-01,22423
2002-08-01,22543
2002-09-01,22702
2002-10-01,22687
2002-11-01,22643
2002-12-01,22727
2003-01-01,22114
2003-02-01,22282
2003-03-01,22345
2003-04-01,22291
2003-05-01,22169
2003-06-01,22390
2003-07-01,22096
2003-08-01,22282
2003-09-01,22386
2003-10-01,22601
2003-11-01,22619
2003-12-01,22565
2004-01-01,22100
2004-02-01,22217
2004-03-01,22356
2004-04-01,22409
2004-05-01,22496
2004-06-01,22604
2004-07-01,22390
2004-08-01,22362
2004-09-01,22550
2004-10-01,22686
2004-11-01,22704
2004-12-01,22698
2005-01-01,22619
2005-02-01,22507
2005-03-01,22728
2005-04-01,22931
2005-05-01,23055
2005-06-01,23368
2005-07-01,23213
2005-08-01,23438
2005-09-01,23357
2005-10-01,23481
2005-11-01,23290
2005-12-01,23689
2006-01-01,22942
2006-02-01,22959
2006-03-01,23042
2006-04-01,23193
2006-05-01,23283
2006-06-01,23503
2006-07-01,23320
2006-08-01,23493
2006-09-01,23741
2006-10-01,23842
2006-11-01,23970
2006-12-01,23867
2007-01-01,22777
2007-02-01,22873
2007-03-01,23079
2007-04-01,23189
2007-05-01,23318
2007-06-01,23532
2007-07-01,23237
2007-08-01,23098
2007-09-01,23477
2007-10-01,23550
2007-11-01,23428
2007-12-01,23415
2008-01-01,22652
2008-02-01,22785
2008-03-01,23068
2008-04-01,23240
2008-05-01,23030
2008-06-01,22987
2008-07-01,22651
2008-08-01,22404
2008-09-01,22575
2008-10-01,22597
2008-11-01,22215
2008-12-01,22097
2009-01-01,21411
2009-02-01,21351
2009-03-01,21277
2009-04-01,21588
2009-05-01,21631
2009-06-01,21704
2009-07-01,21518
2009-08-01,21445
2009-09-01,21341
2009-10-01,21244
2009-11-01,21129
2009-12-01,20977
2010-01-01,21631
2010-02-01,21545
2010-03-01,21784
2010-04-01,22115
2010-05-01,22221
2010-06-01,22307
2010-07-01,22316
2010-08-01,22581
2010-09-01,22433
2010-10-01,22354
2010-11-01,22287
2010-12-01,22437
2011-01-01,22222
2011-02-01,21931
2011-03-01,22232
2011-04-01,22419
2011-05-01,22579
2011-06-01,22503
2011-07-01,22538
2011-08-01,22335
2011-09-01,22364
2011-10-01,22451
2011-11-01,22369
2011-12-01,22188
2012-01-01,21467
2012-02-01,21524
2012-03-01,21593
2012-04-01,21707
2012-05-01,21804
2012-06-01,21837
2012-07-01,21794
2012-08-01,21531
2012-09-01,21651
2012-10-01,21928
2012-11-01,21766
2012-12-01,21484
2013-01-01,21048
2013-02-01,20886
2013-03-01,20950
2013-04-01,21289
2013-05-01,21364
2013-06-01,21242
2013-07-01,21361
2013-08-01,21171
2013-09-01,21300
2013-10-01,21446
2013-11-01,21432
2013-12-01,21401
2014-01-01,20988
2014-02-01,21010
2014-03-01,21082
2014-04-01,21562
2014-05-01,21435
2014-06-01,21571
2014-07-01,21585
2014-08-01,21274
2014-09-01,21395
2014-10-01,21708
2014-11-01,21658
2014-12-01,21393
2015-01-01,21127
2015-02-01,21073
2015-03-01,21312
2015-04-01,21544
2015-05-01,21782
2015-06-01,21904
2015-07-01,21872
2015-08-01,21648
2015-09-01,21730
2015-10-01,21850
2015-11-01,21928
2015-12-01,21782
2016-01-01,21646
2016-02-01,21517
2016-03-01,21788
2016-04-01,21997
2016-05-01,22216
2016-06-01,22369
2016-07-01,22354
2016-08-01,22350
2016-09-01,22101
2016-10-01,22307
2016-11-01,22192
2016-12-01,21880
2017-01-01,21507
2017-02-01,21645
2017-03-01,21784
2017-04-01,22082
