"Date","LNS17800000"
2013-07-01,3892
2013-08-01,3998
2013-09-01,3962
2013-10-01,4439
2013-11-01,3453
2013-12-01,3922
2014-01-01,4009
2014-02-01,4114
2014-03-01,4016
2014-04-01,4053
2014-05-01,4012
2014-06-01,3935
2014-07-01,3860
2014-08-01,3970
2014-09-01,4200
2014-10-01,4154
2014-11-01,4151
2014-12-01,4352
2015-01-01,4287
2015-02-01,4647
2015-03-01,4457
2015-04-01,4280
2015-05-01,4442
2015-06-01,4839
2015-07-01,4424
2015-08-01,4715
2015-09-01,4503
2015-10-01,4350
2015-11-01,4388
2015-12-01,4156
2016-01-01,4566
2016-02-01,4381
2016-03-01,4279
2016-04-01,4437
2016-05-01,4432
2016-06-01,4253
2016-07-01,4178
2016-08-01,4267
2016-09-01,4451
2016-10-01,4401
2016-11-01,4628
2016-12-01,4607
2017-01-01,4378
2017-02-01,4429
2017-03-01,4350
2017-04-01,4591
2017-05-01,4781
2017-06-01,4598
2017-07-01,4608
2017-08-01,4499
2017-09-01,4450
2017-10-01,5245
2017-11-01,4700
2017-12-01,4579
2018-01-01,4667
2018-02-01,4210
2018-03-01,4591
2018-04-01,4680
2018-05-01,4320
2018-06-01,4589
2018-07-01,4674
2018-08-01,5356
2018-09-01,4453
2018-10-01,4525
2018-11-01,4622
2018-12-01,4766
2019-01-01,4591
2019-02-01,4740
2019-03-01,4838
2019-04-01,4820
2019-05-01,4672
2019-06-01,4571
2019-07-01,4582
2019-08-01,4674
2019-09-01,4496
2019-10-01,4539
2019-11-01,4625
2019-12-01,4749
2020-01-01,4716
2020-02-01,4525
2020-03-01,5909
2020-04-01,9444
2020-05-01,4435
2020-06-01,3516
2020-07-01,4177
2020-08-01,3974
2020-09-01,4514
2020-10-01,4096
2020-11-01,4767
2020-12-01,4606
2021-01-01,4484
2021-02-01,4509
2021-03-01,4344
2021-04-01,4537
2021-05-01,4824
2021-06-01,4628
2021-07-01,4354
2021-08-01,4860
2021-09-01,4554
2021-10-01,4973
2021-11-01,4393
2021-12-01,4636
2022-01-01,4576
2022-02-01,4822
2022-03-01,4375
2022-04-01,5040
2022-05-01,4759
2022-06-01,5095
2022-07-01,4667
2022-08-01,4853
2022-09-01,4815
2022-10-01,4844
2022-11-01,4906
2022-12-01,4747
2023-01-01,4785
2023-02-01,5055
2023-03-01,4495
2023-04-01,4883
2023-05-01,4645
2023-06-01,4685
2023-07-01,4871
2023-08-01,4559
2023-09-01,4741
2023-10-01,4890
2023-11-01,4488
