"Date","LRUN64TTUSM156S"
1975-07-01,8.58926184991703
1975-08-01,8.55195466838192
1975-09-01,8.62246300678262
1975-10-01,8.56366870248217
1975-11-01,8.31771614313378
1975-12-01,8.27441304253951
1976-01-01,7.99916738305331
1976-02-01,7.8450162483981
1976-03-01,7.7068556993271
1976-04-01,7.75525685572577
1976-05-01,7.472080927211
1976-06-01,7.57271100810644
1976-07-01,7.71954002574254
1976-08-01,7.86757128400655
1976-09-01,7.81243871832751
1976-10-01,7.83722239548715
1976-11-01,7.89607891003503
1976-12-01,7.89046452246459
1977-01-01,7.55017572824434
1977-02-01,7.72144813631331
1977-03-01,7.56667854100702
1977-04-01,7.23101333962713
1977-05-01,7.06333729225541
1977-06-01,7.18781154562681
1977-07-01,6.9380513754147
1977-08-01,7.06845966515569
1977-09-01,6.9085100671692
1977-10-01,6.87725733110249
1977-11-01,6.81138296662277
1977-12-01,6.41252257078827
1978-01-01,6.47316955839962
1978-02-01,6.33490669494875
1978-03-01,6.35289111006073
1978-04-01,6.09265264731737
1978-05-01,6.04508163123602
1978-06-01,5.94983561114856
1978-07-01,6.22985434531641
1978-08-01,6.02011858350461
1978-09-01,6.04932018361146
1978-10-01,5.89144068064048
1978-11-01,5.9421049729458
1978-12-01,6.09588742253998
1979-01-01,5.91110572633654
1979-02-01,5.94261244932283
1979-03-01,5.90510386728124
1979-04-01,5.84207731203385
1979-05-01,5.68650986122676
1979-06-01,5.81027135663182
1979-07-01,5.82881567776258
1979-08-01,6.10268807296735
1979-09-01,5.95195892484778
1979-10-01,6.06705866116888
1979-11-01,6.00516982994262
1979-12-01,6.09445708764593
1980-01-01,6.34065583009904
1980-02-01,6.32557417028405
1980-03-01,6.45293092657055
1980-04-01,6.99705505154008
1980-05-01,7.62998703312813
1980-06-01,7.61542541678002
1980-07-01,7.87480221435992
1980-08-01,7.87974950138398
1980-09-01,7.64472462144167
1980-10-01,7.73596572033252
1980-11-01,7.60347511380042
1980-12-01,7.41449062897503
1981-01-01,7.57238336060147
1981-02-01,7.49182401099326
1981-03-01,7.49476059569161
1981-04-01,7.36265995731229
1981-05-01,7.64151604221233
1981-06-01,7.53779592353338
1981-07-01,7.37758797388606
1981-08-01,7.53991389070005
1981-09-01,7.7488075919076
1981-10-01,8.10130813324771
1981-11-01,8.439466644251
1981-12-01,8.80395782873008
1982-01-01,8.75195221205025
1982-02-01,8.96109938420509
1982-03-01,9.22112793588256
1982-04-01,9.56674297749702
1982-05-01,9.68318079995582
1982-06-01,9.63391625508105
1982-07-01,9.93424214002415
1982-08-01,10.0382061661286
1982-09-01,10.3432656931074
1982-10-01,10.6609476425235
1982-11-01,10.9676239797743
1982-12-01,11.1266740913153
1983-01-01,10.5952475482921
1983-02-01,10.5531201705442
1983-03-01,10.5440418626903
1983-04-01,10.4690373830958
1983-05-01,10.3860259575332
1983-06-01,10.0643682623018
1983-07-01,9.50273134244328
1983-08-01,9.61920949454526
1983-09-01,9.32439772821369
1983-10-01,9.04474605422116
1983-11-01,8.64641916891245
1983-12-01,8.52096096795496
1984-01-01,8.15814021580691
1984-02-01,7.89568783976753
1984-03-01,7.88574630082042
1984-04-01,7.90840926308605
1984-05-01,7.61356768097081
1984-06-01,7.32375915244115
1984-07-01,7.56772589035231
1984-08-01,7.59067396066863
1984-09-01,7.48810224729547
1984-10-01,7.48767948529134
1984-11-01,7.30183186983854
1984-12-01,7.44941250336539
1985-01-01,7.46909980334915
1985-02-01,7.32532732498059
1985-03-01,7.34351137927164
1985-04-01,7.41881956634236
1985-05-01,7.36646689615653
1985-06-01,7.40296379842421
1985-07-01,7.42309954574373
1985-08-01,7.20105516910566
1985-09-01,7.27963996682601
1985-10-01,7.29151071253746
1985-11-01,7.12842842983046
1985-12-01,7.11934794735421
1986-01-01,6.82201217657277
1986-02-01,7.28319856848832
1986-03-01,7.23639615151252
1986-04-01,7.29420768822307
1986-05-01,7.3459595349242
1986-06-01,7.24255461401697
1986-07-01,7.10339039975804
1986-08-01,6.96958659612274
1986-09-01,7.16293487895042
1986-10-01,7.07884125359212
1986-11-01,7.0263072080162
1986-12-01,6.7560723111784
1987-01-01,6.78480900212763
1987-02-01,6.71198307766018
1987-03-01,6.67938046780891
1987-04-01,6.45711772922239
1987-05-01,6.45523766680833
1987-06-01,6.28091017980624
1987-07-01,6.16004525490433
1987-08-01,6.1020990817324
1987-09-01,6.02647700037525
1987-10-01,6.09759308016879
1987-11-01,5.96191242693317
1987-12-01,5.81300158819356
1988-01-01,5.84422269405133
1988-02-01,5.81309492872915
1988-03-01,5.7562194366177
1988-04-01,5.54722079879327
1988-05-01,5.6974773934208
1988-06-01,5.480887170332
1988-07-01,5.52051660639153
1988-08-01,5.64522302048728
1988-09-01,5.5219114733492
1988-10-01,5.45017818883411
1988-11-01,5.45589133133231
1988-12-01,5.37461330410899
1989-01-01,5.50475785194083
1989-02-01,5.22034637961222
1989-03-01,5.10340198150805
1989-04-01,5.31163572510893
1989-05-01,5.26808820789826
1989-06-01,5.39730883994924
1989-07-01,5.34571953999289
1989-08-01,5.28291880916331
1989-09-01,5.40562632421097
1989-10-01,5.39417570077294
1989-11-01,5.5012226900919
1989-12-01,5.42845519696252
1990-01-01,5.44108618286722
1990-02-01,5.42347322257806
1990-03-01,5.32653779501017
1990-04-01,5.52213709419005
1990-05-01,5.45447597163974
1990-06-01,5.37000381563916
1990-07-01,5.5963851407189
1990-08-01,5.73971413954353
1990-09-01,5.90505296443402
1990-10-01,5.92372970358687
1990-11-01,6.24104274014521
1990-12-01,6.39523873506535
1991-01-01,6.44881501759786
1991-02-01,6.73312292850005
1991-03-01,6.93111189662706
1991-04-01,6.83515114307992
1991-05-01,7.04244754192458
1991-06-01,6.95131465657817
1991-07-01,6.87086930650346
1991-08-01,6.9444882059381
1991-09-01,6.95753300696287
1991-10-01,7.0845832003459
1991-11-01,7.1521387636312
1991-12-01,7.41070212849059
1992-01-01,7.36661996197628
1992-02-01,7.61126124470101
1992-03-01,7.56753954890654
1992-04-01,7.47793926335342
1992-05-01,7.70109354107642
1992-06-01,7.84677029571639
1992-07-01,7.69460665866314
1992-08-01,7.72837173890579
1992-09-01,7.73046585538021
1992-10-01,7.49994822253129
1992-11-01,7.58565095095429
1992-12-01,7.59384001562496
1993-01-01,7.3095758154714
1993-02-01,7.2816090565951
1993-03-01,7.16199992555835
1993-04-01,7.22224554016774
1993-05-01,7.20982203499393
1993-06-01,7.13049101998978
1993-07-01,6.99244203925191
1993-08-01,6.89110031102538
1993-09-01,6.83504127328171
1993-10-01,6.97555069052369
1993-11-01,6.69987221662894
1993-12-01,6.61289997234505
1994-01-01,6.68839795198136
1994-02-01,6.6358799349178
1994-03-01,6.61223102307592
1994-04-01,6.48056372146105
1994-05-01,6.1634169316987
1994-06-01,6.12801146907132
1994-07-01,6.12886018506944
1994-08-01,6.11797200621168
1994-09-01,5.93782669925243
1994-10-01,5.86387110569506
1994-11-01,5.63934002003273
1994-12-01,5.50442764549478
1995-01-01,5.62078738729634
1995-02-01,5.45132568969724
1995-03-01,5.49086986507744
1995-04-01,5.84661079428348
1995-05-01,5.73116463153098
1995-06-01,5.66009708939948
1995-07-01,5.73545948529642
1995-08-01,5.73353231450986
1995-09-01,5.6845294850899
1995-10-01,5.59998859912334
1995-11-01,5.64980880719421
1995-12-01,5.63032279486073
1996-01-01,5.70399988706505
1996-02-01,5.53946472526776
1996-03-01,5.59241881276777
1996-04-01,5.61522312522641
1996-05-01,5.65239548226088
1996-06-01,5.34511507708774
1996-07-01,5.5231098569715
1996-08-01,5.20697441010718
1996-09-01,5.26343311720358
1996-10-01,5.27418626428242
1996-11-01,5.41192471188289
1996-12-01,5.36887153807386
1997-01-01,5.35798154212756
1997-02-01,5.29570811180142
1997-03-01,5.2425603271083
1997-04-01,5.10886363293248
1997-05-01,4.98121095330562
1997-06-01,5.04000781354889
1997-07-01,4.92093085876363
1997-08-01,4.8843068782346
1997-09-01,4.92907888288143
1997-10-01,4.76559279299358
1997-11-01,4.63320224980606
1997-12-01,4.71975757000021
1998-01-01,4.73647484987076
1998-02-01,4.65836113905791
1998-03-01,4.77285978791099
1998-04-01,4.36392025489753
1998-05-01,4.46170347879239
1998-06-01,4.59180112426318
1998-07-01,4.58134888842209
1998-08-01,4.54005090692716
1998-09-01,4.60335724115641
1998-10-01,4.55983596032339
1998-11-01,4.3959695280545
1998-12-01,4.32058715460546
1999-01-01,4.34885647446572
1999-02-01,4.41886582097624
1999-03-01,4.24987837466428
1999-04-01,4.3501247458173
1999-05-01,4.21172989955644
1999-06-01,4.31112593846509
1999-07-01,4.33523920981934
1999-08-01,4.22016938159067
1999-09-01,4.26622304282856
1999-10-01,4.16499563797059
1999-11-01,4.1000025700252
1999-12-01,4.04882262864388
2000-01-01,4.06519307005101
2000-02-01,4.10833920206217
2000-03-01,4.08894144476828
2000-04-01,3.8682151116136
2000-05-01,4.06901903733617
2000-06-01,4.0167609145543
2000-07-01,4.06345007066931
2000-08-01,4.15378755553579
2000-09-01,3.95839843987362
2000-10-01,3.92176913029835
2000-11-01,3.97901503427455
2000-12-01,3.94832344017457
2001-01-01,4.25344741251133
2001-02-01,4.26351019858185
2001-03-01,4.36014060325194
2001-04-01,4.4536369925532
2001-05-01,4.4175295628744
2001-06-01,4.60068016207797
2001-07-01,4.60782518197304
2001-08-01,4.98394261587751
2001-09-01,5.00700936889363
2001-10-01,5.41414053062603
2001-11-01,5.61020020453207
2001-12-01,5.76039005583086
2002-01-01,5.79304701815396
2002-02-01,5.74028336874045
2002-03-01,5.88194079921863
2002-04-01,6.04139552322648
2002-05-01,5.85696902201742
2002-06-01,5.84864977484936
2002-07-01,5.82858221868498
2002-08-01,5.80337250488195
2002-09-01,5.69804726263861
2002-10-01,5.78395642307845
2002-11-01,5.99848913177086
2002-12-01,6.03183820065923
2003-01-01,5.92861370744294
2003-02-01,5.95720382483566
2003-03-01,5.98326222834201
2003-04-01,6.15740734195194
2003-05-01,6.18002309983377
2003-06-01,6.34832194688775
2003-07-01,6.18019325607764
2003-08-01,6.12609799936843
2003-09-01,6.14709786841338
2003-10-01,6.06134469969714
2003-11-01,5.96252173996725
2003-12-01,5.78317236977609
2004-01-01,5.79766978276017
2004-02-01,5.66609715049697
2004-03-01,5.86026008002571
2004-04-01,5.66292402329017
2004-05-01,5.65013754335966
2004-06-01,5.64642753594489
2004-07-01,5.5573105489989
2004-08-01,5.45443501158871
2004-09-01,5.44210023625925
2004-10-01,5.52302719175198
2004-11-01,5.46260961871348
2004-12-01,5.4656875637178
2005-01-01,5.3114166122408
2005-02-01,5.43561984171368
2005-03-01,5.26493907843325
2005-04-01,5.242981675568
2005-05-01,5.20056241586575
2005-06-01,5.08981812474469
2005-07-01,5.02896321105179
2005-08-01,4.95542221646497
2005-09-01,5.10982721316206
2005-10-01,4.99413472903472
2005-11-01,5.13626934763361
2005-12-01,4.93938764109337
2006-01-01,4.75339889064706
2006-02-01,4.87023204159844
2006-03-01,4.75546806238084
2006-04-01,4.82019779541854
2006-05-01,4.71696188651631
2006-06-01,4.70379261857871
2006-07-01,4.81155080334168
2006-08-01,4.70269420541793
2006-09-01,4.60258255931869
2006-10-01,4.45340559559641
2006-11-01,4.56780172111916
2006-12-01,4.52170729344969
2007-01-01,4.66630445259634
2007-02-01,4.61158034191741
2007-03-01,4.44985173445187
2007-04-01,4.57357392754972
2007-05-01,4.50764814190031
2007-06-01,4.61516495387178
2007-07-01,4.69740686799224
2007-08-01,4.67517298139688
2007-09-01,4.79114893760077
2007-10-01,4.76808931001156
2007-11-01,4.77146774285552
2007-12-01,5.0506207167945
2008-01-01,4.99366926607592
2008-02-01,4.93114644423137
2008-03-01,5.11707844612725
2008-04-01,5.06970568983373
2008-05-01,5.53954103211288
2008-06-01,5.63278635006233
2008-07-01,5.88026124677782
2008-08-01,6.15644425952708
2008-09-01,6.28069046769444
2008-10-01,6.59717087429969
2008-11-01,6.90965568179547
2008-12-01,7.46839553569985
2009-01-01,7.92654500381316
2009-02-01,8.42037586460197
2009-03-01,8.86401001494726
2009-04-01,9.1617615836911
2009-05-01,9.51800280717968
2009-06-01,9.52428210367902
2009-07-01,9.51713401430391
2009-08-01,9.71857180502576
2009-09-01,9.99733150254
2009-10-01,10.182015299001
2009-11-01,10.0364806754953
2009-12-01,10.0988844696487
2010-01-01,9.90538828713722
2010-02-01,9.92635040660466
2010-03-01,10.0478265776763
2010-04-01,10.1446854769333
2010-05-01,9.84715380993002
2010-06-01,9.52082533930473
2010-07-01,9.50773787322339
2010-08-01,9.62180082707661
2010-09-01,9.68932057271128
2010-10-01,9.67921193240649
2010-11-01,9.88909839567689
2010-12-01,9.57249328075681
2011-01-01,9.2297031957825
2011-02-01,9.15108596738099
2011-03-01,9.1011287853618
2011-04-01,9.28167949478026
2011-05-01,9.20270547986415
2011-06-01,9.17756179793772
2011-07-01,9.06349754992799
2011-08-01,9.10648352847285
2011-09-01,9.19893062363176
2011-10-01,9.02067926776802
2011-11-01,8.72430072969097
2011-12-01,8.69719491375508
2012-01-01,8.34372755591656
2012-02-01,8.37076500069795
2012-03-01,8.31755922183933
2012-04-01,8.31168615965166
2012-05-01,8.31307983036475
2012-06-01,8.22343101456782
2012-07-01,8.23567303118362
2012-08-01,8.16939408902326
2012-09-01,7.94002524367018
2012-10-01,8.01068521633794
2012-11-01,7.86469704085158
2012-12-01,8.06449989739316
2013-01-01,8.00348688165066
2013-02-01,7.75983215373093
2013-03-01,7.57470361799911
2013-04-01,7.68285977640074
2013-05-01,7.70573291771069
2013-06-01,7.65953641649231
2013-07-01,7.46743759847641
2013-08-01,7.38924575570119
2013-09-01,7.38518323875373
2013-10-01,7.41251464939483
2013-11-01,7.10974255214415
2013-12-01,6.84049436740417
2014-01-01,6.63151827311418
2014-02-01,6.77527997444626
2014-03-01,6.76286029866824
2014-04-01,6.3449832791151
2014-05-01,6.39690084782802
2014-06-01,6.17640984607514
2014-07-01,6.27840972734191
2014-08-01,6.17839990163848
2014-09-01,6.05663393148752
2014-10-01,5.89174812125886
2014-11-01,5.9078989463252
2014-12-01,5.68922446128394
2015-01-01,5.7158792600062
2015-02-01,5.54536090617265
2015-03-01,5.53594512078678
2015-04-01,5.5338271821898
2015-05-01,5.67413343475066
2015-06-01,5.35314722141219
2015-07-01,5.34167119732571
2015-08-01,5.14667702418219
2015-09-01,5.11041029434446
2015-10-01,5.19239558687994
2015-11-01,5.19519725920391
2015-12-01,5.11506966342703
2016-01-01,4.92224115555223
2016-02-01,4.96915723674652
2016-03-01,5.08498891010081
2016-04-01,5.11421576134015
2016-05-01,4.88220357022403
2016-06-01,4.95325350479769
2016-07-01,4.89671889910833
2016-08-01,4.93468408311366
2016-09-01,5.06266817797269
2016-10-01,4.98117238989245
2016-11-01,4.77725490446415
2016-12-01,4.76112195487796
2017-01-01,4.7703259897683
2017-02-01,4.65723048771263
2017-03-01,4.47331869492343
2017-04-01,4.44808195360189
2017-05-01,4.39979880073201
2017-06-01,4.36225315754898
2017-07-01,4.40498375116451
2017-08-01,4.4712589009546
2017-09-01,4.31061840187627
2017-10-01,4.15831755181616
2017-11-01,4.25073416426545
2017-12-01,4.15715731739539
2018-01-01,4.13501802483049
2018-02-01,4.14680682986213
2018-03-01,4.07543455481024
2018-04-01,4.04209232525302
2018-05-01,3.8188320941302
2018-06-01,4.03806713620981
2018-07-01,3.86768515317383
2018-08-01,3.83009908449849
2018-09-01,3.74049257588135
2018-10-01,3.81368843646372
2018-11-01,3.77298668616896
2018-12-01,3.96381518390223
2019-01-01,4.00738322795407
2019-02-01,3.8380853346625
2019-03-01,3.86160383968837
2019-04-01,3.62007993874987
2019-05-01,3.64584889020256
2019-06-01,3.69342561715348
2019-07-01,3.79296760612332
2019-08-01,3.71210766489293
2019-09-01,3.56381858297377
2019-10-01,3.6291301650837
2019-11-01,3.6088172004221
2019-12-01,3.60052675897094
2020-01-01,3.67595776899242
2020-02-01,3.55471622436611
2020-03-01,4.49510471946214
2020-04-01,15.4665568636189
2020-05-01,13.65813231601
2020-06-01,10.7310808604529
2020-07-01,9.89596145821773
2020-08-01,8.28030637330528
2020-09-01,8.0603691371218
2020-10-01,7.1160315947393
2020-11-01,6.96858569637554
2020-12-01,6.92539995648924
2021-01-01,6.30319828986239
2021-02-01,6.19644452195308
2021-03-01,6.12724211651736
2021-04-01,6.29338382836588
2021-05-01,5.82559241569468
2021-06-01,5.8046286211077
2021-07-01,5.35510490631301
2021-08-01,5.15243312166132
2021-09-01,4.87059909004713
2021-10-01,4.56112104074852
2021-11-01,4.25254721529887
2021-12-01,4.00811468938358
2022-01-01,4.08645651897536
2022-02-01,3.91003312010475
2022-03-01,3.73977086493446
2022-04-01,3.67217801073454
2022-05-01,3.61938059567531
2022-06-01,3.68020933281797
2022-07-01,3.56469716904931
2022-08-01,3.67862392782544
2022-09-01,3.55051635625767
2022-10-01,3.68538962661679
2022-11-01,3.64163405595152
2022-12-01,3.50314903533176
2023-01-01,3.56552893734431
2023-02-01,3.68464684251819
2023-03-01,3.61826129272909
2023-04-01,3.46385053151462
2023-05-01,3.66235160542897
2023-06-01,3.63578706836766
2023-07-01,3.63701423847754
2023-08-01,3.80390571464085
2023-09-01,3.85182457392311
2023-10-01,3.91326364947962
