"Date","LAUCN410450000000004"
1990-01-01,811
1990-02-01,843
1990-03-01,680
1990-04-01,1043
1990-05-01,490
1990-06-01,559
1990-07-01,709
1990-08-01,629
1990-09-01,475
1990-10-01,459
1990-11-01,837
1990-12-01,620
1991-01-01,762
1991-02-01,851
1991-03-01,908
1991-04-01,1143
1991-05-01,1052
1991-06-01,1136
1991-07-01,1316
1991-08-01,908
1991-09-01,662
1991-10-01,696
1991-11-01,932
1991-12-01,1037
1992-01-01,1172
1992-02-01,1215
1992-03-01,1231
1992-04-01,1355
1992-05-01,1201
1992-06-01,1435
1992-07-01,1514
1992-08-01,1117
1992-09-01,986
1992-10-01,963
1992-11-01,1193
1992-12-01,1245
1993-01-01,1339
1993-02-01,1497
1993-03-01,1468
1993-04-01,1477
1993-05-01,1438
1993-06-01,1515
1993-07-01,1760
1993-08-01,1296
1993-09-01,940
1993-10-01,670
1993-11-01,1018
1993-12-01,897
1994-01-01,1197
1994-02-01,1441
1994-03-01,1470
1994-04-01,1202
1994-05-01,1034
1994-06-01,1106
1994-07-01,1240
1994-08-01,792
1994-09-01,543
1994-10-01,514
1994-11-01,659
1994-12-01,764
1995-01-01,987
1995-02-01,966
1995-03-01,1029
1995-04-01,999
1995-05-01,1146
1995-06-01,1024
1995-07-01,1276
1995-08-01,827
1995-09-01,577
1995-10-01,518
1995-11-01,872
1995-12-01,940
1996-01-01,1163
1996-02-01,1705
1996-03-01,1399
1996-04-01,1419
1996-05-01,1360
1996-06-01,1269
1996-07-01,1244
1996-08-01,1001
1996-09-01,808
1996-10-01,810
1996-11-01,1002
1996-12-01,1078
1997-01-01,1271
1997-02-01,1375
1997-03-01,1675
1997-04-01,1298
1997-05-01,1239
1997-06-01,1331
1997-07-01,1766
1997-08-01,1011
1997-09-01,813
1997-10-01,798
1997-11-01,867
1997-12-01,1040
1998-01-01,1430
1998-02-01,1375
1998-03-01,1651
1998-04-01,1446
1998-05-01,1434
1998-06-01,1826
1998-07-01,1888
1998-08-01,1168
1998-09-01,849
1998-10-01,874
1998-11-01,1014
1998-12-01,1293
1999-01-01,1582
1999-02-01,1710
1999-03-01,1771
1999-04-01,1580
1999-05-01,1425
1999-06-01,1494
1999-07-01,1400
1999-08-01,1217
1999-09-01,925
1999-10-01,836
1999-11-01,1038
1999-12-01,1228
2000-01-01,1134
2000-02-01,1230
2000-03-01,1249
2000-04-01,1157
2000-05-01,1174
2000-06-01,1095
2000-07-01,1025
2000-08-01,930
2000-09-01,680
2000-10-01,699
2000-11-01,801
2000-12-01,890
2001-01-01,1152
2001-02-01,1321
2001-03-01,1204
2001-04-01,1189
2001-05-01,1029
2001-06-01,973
2001-07-01,954
2001-08-01,1404
2001-09-01,799
2001-10-01,846
2001-11-01,992
2001-12-01,1030
2002-01-01,1459
2002-02-01,1424
2002-03-01,1283
2002-04-01,1310
2002-05-01,1147
2002-06-01,1153
2002-07-01,1073
2002-08-01,1006
2002-09-01,821
2002-10-01,821
2002-11-01,1264
2002-12-01,1054
2003-01-01,1313
2003-02-01,1423
2003-03-01,1317
2003-04-01,1358
2003-05-01,1332
2003-06-01,1383
2003-07-01,1720
2003-08-01,1120
2003-09-01,959
2003-10-01,998
2003-11-01,1181
2003-12-01,1238
2004-01-01,1639
2004-02-01,1593
2004-03-01,1772
2004-04-01,1346
2004-05-01,1291
2004-06-01,1359
2004-07-01,1314
2004-08-01,1216
2004-09-01,1020
2004-10-01,930
2004-11-01,1009
2004-12-01,1026
2005-01-01,1362
2005-02-01,1483
2005-03-01,1273
2005-04-01,1204
2005-05-01,1171
2005-06-01,1314
2005-07-01,1158
2005-08-01,991
2005-09-01,729
2005-10-01,729
2005-11-01,832
2005-12-01,896
2006-01-01,1024
2006-02-01,990
2006-03-01,906
2006-04-01,856
2006-05-01,802
2006-06-01,879
2006-07-01,821
2006-08-01,730
2006-09-01,568
2006-10-01,551
2006-11-01,674
2006-12-01,789
2007-01-01,948
2007-02-01,847
2007-03-01,810
2007-04-01,810
2007-05-01,667
2007-06-01,779
2007-07-01,724
2007-08-01,595
2007-09-01,507
2007-10-01,495
2007-11-01,584
2007-12-01,788
2008-01-01,984
2008-02-01,990
2008-03-01,941
2008-04-01,843
2008-05-01,830
2008-06-01,892
2008-07-01,865
2008-08-01,857
2008-09-01,832
2008-10-01,804
2008-11-01,979
2008-12-01,1132
2009-01-01,1452
2009-02-01,1541
2009-03-01,1498
2009-04-01,1777
2009-05-01,1314
2009-06-01,1338
2009-07-01,1341
2009-08-01,1292
2009-09-01,1161
2009-10-01,1120
2009-11-01,1217
2009-12-01,1412
2010-01-01,1446
2010-02-01,1474
