"Date","LAUCN271250000000005"
1990-01-01,1654
1990-02-01,1653
1990-03-01,1757
1990-04-01,1744
1990-05-01,1830
1990-06-01,1789
1990-07-01,1723
1990-08-01,1736
1990-09-01,1860
1990-10-01,1857
1990-11-01,1798
1990-12-01,1714
1991-01-01,1650
1991-02-01,1666
1991-03-01,1732
1991-04-01,1795
1991-05-01,1828
1991-06-01,1806
1991-07-01,1741
1991-08-01,1731
1991-09-01,1825
1991-10-01,1843
1991-11-01,1761
1991-12-01,1714
1992-01-01,1588
1992-02-01,1659
1992-03-01,1648
1992-04-01,1740
1992-05-01,1820
1992-06-01,1804
1992-07-01,1709
1992-08-01,1668
1992-09-01,1774
1992-10-01,1806
1992-11-01,1813
1992-12-01,1756
1993-01-01,1727
1993-02-01,1726
1993-03-01,1756
1993-04-01,1811
1993-05-01,1874
1993-06-01,1840
1993-07-01,1745
1993-08-01,1710
1993-09-01,1851
1993-10-01,1861
1993-11-01,1824
1993-12-01,1807
1994-01-01,1806
1994-02-01,1768
1994-03-01,1769
1994-04-01,1792
1994-05-01,1859
1994-06-01,1850
1994-07-01,1747
1994-08-01,1807
1994-09-01,1999
1994-10-01,1919
1994-11-01,1874
1994-12-01,1765
1995-01-01,1776
1995-02-01,1737
1995-03-01,1818
1995-04-01,1838
1995-05-01,1864
1995-06-01,1852
1995-07-01,1822
1995-08-01,1807
1995-09-01,1889
1995-10-01,1845
1995-11-01,1797
1995-12-01,1742
1996-01-01,1707
1996-02-01,1774
1996-03-01,1786
1996-04-01,1838
1996-05-01,1895
1996-06-01,1820
1996-07-01,1772
1996-08-01,1786
1996-09-01,1837
1996-10-01,1824
1996-11-01,1803
1996-12-01,1703
1997-01-01,1683
1997-02-01,1714
1997-03-01,1681
1997-04-01,1757
1997-05-01,1837
1997-06-01,1781
1997-07-01,1823
1997-08-01,1865
1997-09-01,1929
1997-10-01,1867
1997-11-01,1865
1997-12-01,1740
1998-01-01,1626
1998-02-01,1734
1998-03-01,1711
1998-04-01,1755
1998-05-01,1817
1998-06-01,1692
1998-07-01,1783
1998-08-01,1725
1998-09-01,1778
1998-10-01,1786
1998-11-01,1730
1998-12-01,1735
1999-01-01,1574
1999-02-01,1674
1999-03-01,1655
1999-04-01,1686
1999-05-01,1754
1999-06-01,1725
1999-07-01,1840
1999-08-01,1834
1999-09-01,1869
1999-10-01,1642
1999-11-01,1664
1999-12-01,1675
2000-01-01,1915
2000-02-01,2003
2000-03-01,1988
2000-04-01,2041
2000-05-01,2110
2000-06-01,2081
2000-07-01,2055
2000-08-01,2051
2000-09-01,2058
2000-10-01,2091
2000-11-01,2045
2000-12-01,2035
2001-01-01,1930
2001-02-01,2013
2001-03-01,1961
2001-04-01,2116
2001-05-01,2133
2001-06-01,2142
