"Date","M08020USM514NNBR"
1919-12-01,2.9
1920-01-01,3.4
1920-02-01,2.9
1920-03-01,1.9
1920-04-01,1.9
1920-05-01,2.7
1920-06-01,4
1920-07-01,6
1920-08-01,5.9
1920-09-01,4.5
1920-10-01,4.2
1920-11-01,3.9
1920-12-01,4.1
1921-01-01,4.5
1921-02-01,4.7
1921-03-01,3.7
1921-04-01,3.9
1921-05-01,3.7
1921-06-01,3
1921-07-01,2.6
1921-08-01,2.2
1921-09-01,1.4
1921-10-01,1.2
1921-11-01,1.4
1921-12-01,1.6
1922-01-01,3.3
1922-02-01,2.7
1922-03-01,1.1
1922-04-01,0.9
1922-05-01,0.7
1922-06-01,0.6
1922-07-01,0.6
1922-08-01,0.7
1922-09-01,0.8
1922-10-01,1.4
1922-11-01,2
1922-12-01,2.8
1923-01-01,4.2
1923-02-01,5.2
1923-03-01,5.6
1923-04-01,7
1923-05-01,6.2
1923-06-01,4.1
1923-07-01,3.5
1923-08-01,6.3
1923-09-01,9.9
1923-10-01,19.1
1923-11-01,33.4
1923-12-01,28.2
1924-01-01,26.5
1924-02-01,25.1
1924-03-01,16.6
1924-04-01,10.4
1924-05-01,8.6
1924-06-01,10.5
1924-07-01,12.5
1924-08-01,12.4
1924-09-01,10.5
1924-10-01,8.4
1924-11-01,7.3
1924-12-01,8.1
1925-01-01,8.1
1925-02-01,7.3
1925-03-01,5.8
1925-04-01,4.3
1925-05-01,3.6
1925-06-01,3.5
1925-07-01,3.7
1925-08-01,4.3
1925-09-01,4.5
1925-10-01,5.8
1925-11-01,10.7
1925-12-01,19.4
1926-01-01,22.6
1926-02-01,22
1926-03-01,21.4
1926-04-01,18.6
1926-05-01,18.1
1926-06-01,18.1
1926-07-01,17.7
1926-08-01,16.7
1926-09-01,15.2
1926-10-01,14.2
1926-11-01,14.2
1926-12-01,16.7
1927-01-01,16.5
1927-02-01,15.5
1927-03-01,11.5
1927-04-01,8.9
1927-05-01,7
1927-06-01,6.3
1927-07-01,5.5
1927-08-01,5
1927-09-01,4.6
1927-10-01,4.5
1927-11-01,7.4
1927-12-01,12.9
1928-01-01,11.2
1928-02-01,10.4
1928-03-01,9.2
1928-04-01,6.9
1928-05-01,6.3
1928-06-01,6.2
1928-07-01,6.3
1928-08-01,6.5
1928-09-01,6.6
1928-10-01,7.3
1928-11-01,9.5
1928-12-01,16.7
1929-01-01,19.4
1929-02-01,22.3
1929-03-01,16.9
1929-04-01,11.1
1929-05-01,9.1
1929-06-01,8.5
1929-07-01,8.6
1929-08-01,8.9
1929-09-01,9.6
1929-10-01,10.9
1929-11-01,13.7
1929-12-01,20.1
1930-01-01,22
1930-02-01,23.5
1930-03-01,21.7
1930-04-01,20.3
1930-05-01,19.5
1930-06-01,19.6
1930-07-01,20.5
1930-08-01,21.7
1930-09-01,22.5
1930-10-01,23.6
1930-11-01,26
1930-12-01,31.7
1931-01-01,34.2
1931-02-01,34.5
1931-03-01,33.6
1931-04-01,31.8
1931-05-01,29.9
1931-06-01,29.7
1931-07-01,31
1931-08-01,33.6
1931-09-01,35
1931-10-01,36.6
1931-11-01,38.9
1931-12-01,42.2
1932-01-01,43.6
1932-02-01,44.1
1932-03-01,44.6
1932-04-01,43.9
1932-05-01,43.3
1932-06-01,43.1
1932-07-01,43.9
1932-08-01,44
1932-09-01,43.6
1932-10-01,42.9
1932-11-01,43.2
1932-12-01,45.1
1933-01-01,46.2
1933-02-01,NA
1933-03-01,NA
1933-04-01,NA
1933-05-01,NA
1933-06-01,NA
1933-07-01,NA
1933-08-01,26.3
1933-09-01,22.3
1933-10-01,20.9
1933-11-01,20.3
1933-12-01,24.7
1934-01-01,25.4
1934-02-01,20.1
1934-03-01,16.3
1934-04-01,15.4
1934-05-01,14.9
1934-06-01,15.6
1934-07-01,15.3
1934-08-01,15.2
1934-09-01,15.2
