"Date","LAUCN510810000000004"
1990-01-01,224
1990-02-01,239
1990-03-01,207
1990-04-01,199
1990-05-01,205
1990-06-01,177
1990-07-01,296
1990-08-01,229
1990-09-01,404
1990-10-01,251
1990-11-01,251
1990-12-01,417
1991-01-01,399
1991-02-01,448
1991-03-01,431
1991-04-01,457
1991-05-01,476
1991-06-01,458
1991-07-01,379
1991-08-01,494
1991-09-01,371
1991-10-01,458
1991-11-01,329
1991-12-01,367
1992-01-01,444
1992-02-01,426
1992-03-01,367
1992-04-01,275
1992-05-01,268
1992-06-01,289
1992-07-01,369
1992-08-01,397
1992-09-01,370
1992-10-01,699
1992-11-01,293
1992-12-01,306
1993-01-01,404
1993-02-01,388
1993-03-01,385
1993-04-01,257
1993-05-01,346
1993-06-01,386
1993-07-01,332
1993-08-01,342
1993-09-01,331
1993-10-01,342
1993-11-01,262
1993-12-01,262
1994-01-01,340
1994-02-01,300
1994-03-01,323
1994-04-01,269
1994-05-01,272
1994-06-01,305
1994-07-01,319
1994-08-01,277
1994-09-01,274
1994-10-01,264
1994-11-01,245
1994-12-01,254
1995-01-01,276
1995-02-01,243
1995-03-01,242
1995-04-01,259
1995-05-01,765
1995-06-01,289
1995-07-01,310
1995-08-01,310
1995-09-01,293
1995-10-01,263
1995-11-01,422
1995-12-01,297
1996-01-01,414
1996-02-01,292
1996-03-01,283
1996-04-01,252
1996-05-01,281
1996-06-01,275
1996-07-01,354
1996-08-01,268
1996-09-01,262
1996-10-01,241
1996-11-01,240
1996-12-01,227
1997-01-01,284
1997-02-01,248
1997-03-01,259
1997-04-01,213
1997-05-01,185
1997-06-01,223
1997-07-01,200
1997-08-01,296
1997-09-01,272
1997-10-01,182
1997-11-01,211
1997-12-01,180
1998-01-01,193
1998-02-01,190
1998-03-01,184
1998-04-01,150
1998-05-01,157
1998-06-01,179
1998-07-01,243
1998-08-01,237
1998-09-01,192
1998-10-01,196
1998-11-01,224
1998-12-01,190
1999-01-01,203
1999-02-01,190
1999-03-01,144
1999-04-01,156
1999-05-01,148
1999-06-01,140
1999-07-01,188
1999-08-01,215
1999-09-01,162
1999-10-01,131
1999-11-01,118
1999-12-01,122
2000-01-01,136
2000-02-01,144
2000-03-01,130
2000-04-01,144
2000-05-01,158
2000-06-01,123
2000-07-01,158
2000-08-01,153
2000-09-01,151
2000-10-01,109
2000-11-01,98
2000-12-01,104
2001-01-01,169
2001-02-01,194
2001-03-01,168
2001-04-01,151
2001-05-01,166
2001-06-01,173
2001-07-01,316
2001-08-01,186
2001-09-01,186
2001-10-01,191
2001-11-01,212
2001-12-01,214
2002-01-01,221
2002-02-01,196
2002-03-01,176
2002-04-01,170
2002-05-01,193
2002-06-01,214
2002-07-01,196
2002-08-01,202
2002-09-01,197
2002-10-01,180
2002-11-01,193
2002-12-01,183
2003-01-01,234
2003-02-01,228
2003-03-01,250
2003-04-01,210
2003-05-01,211
2003-06-01,217
2003-07-01,197
2003-08-01,233
2003-09-01,229
2003-10-01,288
2003-11-01,272
2003-12-01,268
2004-01-01,339
2004-02-01,304
2004-03-01,329
2004-04-01,277
2004-05-01,263
2004-06-01,283
2004-07-01,252
2004-08-01,234
2004-09-01,285
2004-10-01,307
