"Date","LAUCN360950000000004"
1990-01-01,1074
1990-02-01,1094
1990-03-01,959
1990-04-01,762
1990-05-01,623
1990-06-01,648
1990-07-01,629
1990-08-01,583
1990-09-01,604
1990-10-01,584
1990-11-01,809
1990-12-01,982
1991-01-01,1389
1991-02-01,1418
1991-03-01,1368
1991-04-01,1193
1991-05-01,952
1991-06-01,979
1991-07-01,881
1991-08-01,899
1991-09-01,917
1991-10-01,939
1991-11-01,1110
1991-12-01,1305
1992-01-01,1784
1992-02-01,1728
1992-03-01,1605
1992-04-01,1422
1992-05-01,1325
1992-06-01,1374
1992-07-01,1225
1992-08-01,1124
1992-09-01,1008
1992-10-01,1005
1992-11-01,1196
1992-12-01,1201
1993-01-01,1579
1993-02-01,1507
1993-03-01,1339
1993-04-01,1130
1993-05-01,950
1993-06-01,994
1993-07-01,863
1993-08-01,850
1993-09-01,815
1993-10-01,858
1993-11-01,941
1993-12-01,1069
1994-01-01,1455
1994-02-01,1427
1994-03-01,1327
1994-04-01,1128
1994-05-01,836
1994-06-01,844
1994-07-01,794
1994-08-01,787
1994-09-01,686
1994-10-01,620
1994-11-01,759
1994-12-01,844
1995-01-01,1266
1995-02-01,1174
1995-03-01,1118
1995-04-01,1004
1995-05-01,847
1995-06-01,858
1995-07-01,862
1995-08-01,780
1995-09-01,805
1995-10-01,737
1995-11-01,837
1995-12-01,969
1996-01-01,1261
1996-02-01,1223
1996-03-01,1317
1996-04-01,1013
1996-05-01,960
1996-06-01,819
1996-07-01,769
1996-08-01,663
1996-09-01,686
1996-10-01,674
1996-11-01,776
1996-12-01,974
1997-01-01,1273
1997-02-01,1257
1997-03-01,1237
1997-04-01,960
1997-05-01,870
1997-06-01,850
1997-07-01,795
1997-08-01,801
1997-09-01,760
1997-10-01,634
1997-11-01,716
1997-12-01,868
1998-01-01,1141
1998-02-01,1119
1998-03-01,1043
1998-04-01,735
1998-05-01,708
1998-06-01,688
1998-07-01,615
1998-08-01,645
1998-09-01,582
1998-10-01,549
1998-11-01,566
1998-12-01,692
1999-01-01,1078
1999-02-01,1128
1999-03-01,1019
1999-04-01,803
1999-05-01,777
1999-06-01,760
1999-07-01,686
1999-08-01,624
1999-09-01,639
1999-10-01,618
1999-11-01,620
1999-12-01,805
2000-01-01,918
2000-02-01,900
2000-03-01,826
2000-04-01,628
2000-05-01,546
2000-06-01,591
2000-07-01,634
2000-08-01,572
2000-09-01,517
2000-10-01,469
2000-11-01,528
2000-12-01,595
2001-01-01,856
2001-02-01,814
2001-03-01,701
2001-04-01,583
2001-05-01,479
2001-06-01,568
2001-07-01,594
2001-08-01,591
2001-09-01,535
2001-10-01,533
2001-11-01,604
2001-12-01,926
2002-01-01,1259
2002-02-01,1291
2002-03-01,1207
2002-04-01,1056
2002-05-01,902
2002-06-01,811
2002-07-01,782
2002-08-01,660
2002-09-01,606
2002-10-01,583
2002-11-01,697
2002-12-01,813
2003-01-01,1049
2003-02-01,1005
2003-03-01,959
2003-04-01,900
2003-05-01,714
2003-06-01,810
2003-07-01,772
2003-08-01,800
2003-09-01,682
2003-10-01,665
2003-11-01,751
2003-12-01,902
2004-01-01,1199
2004-02-01,1161
2004-03-01,1119
2004-04-01,877
2004-05-01,743
2004-06-01,844
2004-07-01,809
2004-08-01,746
2004-09-01,685
2004-10-01,647
2004-11-01,699
2004-12-01,857
2005-01-01,1069
2005-02-01,1119
2005-03-01,911
2005-04-01,780
2005-05-01,708
2005-06-01,771
