"Date","LAUCN360370000000004"
1990-01-01,2214
1990-02-01,2182
1990-03-01,1683
1990-04-01,1420
1990-05-01,1427
1990-06-01,1398
1990-07-01,1346
1990-08-01,1115
1990-09-01,1275
1990-10-01,1388
1990-11-01,1805
1990-12-01,2227
1991-01-01,2980
1991-02-01,3095
1991-03-01,2931
1991-04-01,2475
1991-05-01,2575
1991-06-01,2487
1991-07-01,2445
1991-08-01,1911
1991-09-01,2080
1991-10-01,2118
1991-11-01,2639
1991-12-01,2802
1992-01-01,3504
1992-02-01,3341
1992-03-01,2938
1992-04-01,2567
1992-05-01,2714
1992-06-01,2599
1992-07-01,2440
1992-08-01,2174
1992-09-01,2095
1992-10-01,2046
1992-11-01,2267
1992-12-01,2511
1993-01-01,2968
1993-02-01,2857
1993-03-01,2394
1993-04-01,2024
1993-05-01,2059
1993-06-01,1931
1993-07-01,1952
1993-08-01,1455
1993-09-01,1655
1993-10-01,1860
1993-11-01,2153
1993-12-01,2362
1994-01-01,2929
1994-02-01,2800
1994-03-01,2578
1994-04-01,2074
1994-05-01,1844
1994-06-01,1857
1994-07-01,1687
1994-08-01,1668
1994-09-01,1668
1994-10-01,1713
1994-11-01,1902
1994-12-01,1967
1995-01-01,2670
1995-02-01,2487
1995-03-01,2286
1995-04-01,2016
1995-05-01,1787
1995-06-01,1588
1995-07-01,1536
1995-08-01,1438
1995-09-01,1376
1995-10-01,1417
1995-11-01,1742
1995-12-01,1882
1996-01-01,2437
1996-02-01,2175
1996-03-01,2057
1996-04-01,1733
1996-05-01,1527
1996-06-01,1357
1996-07-01,1432
1996-08-01,1131
1996-09-01,1246
1996-10-01,1291
1996-11-01,1553
1996-12-01,1693
1997-01-01,2344
1997-02-01,2479
1997-03-01,2287
1997-04-01,1923
1997-05-01,1748
1997-06-01,1707
1997-07-01,1631
1997-08-01,1317
1997-09-01,1414
1997-10-01,1537
1997-11-01,1736
1997-12-01,1962
1998-01-01,2312
1998-02-01,2287
1998-03-01,2179
1998-04-01,1609
1998-05-01,1520
1998-06-01,1352
1998-07-01,1601
1998-08-01,1283
1998-09-01,1452
1998-10-01,1531
1998-11-01,1692
1998-12-01,1889
1999-01-01,2296
1999-02-01,2424
1999-03-01,2145
1999-04-01,1785
1999-05-01,1448
1999-06-01,1455
1999-07-01,1222
1999-08-01,1064
1999-09-01,1319
1999-10-01,1387
1999-11-01,1625
1999-12-01,1826
2000-01-01,1718
2000-02-01,1724
2000-03-01,1535
2000-04-01,1238
2000-05-01,1176
2000-06-01,1161
2000-07-01,1151
2000-08-01,1124
2000-09-01,1082
2000-10-01,1027
2000-11-01,1171
2000-12-01,1259
2001-01-01,1549
2001-02-01,1486
2001-03-01,1385
2001-04-01,1208
2001-05-01,1125
2001-06-01,1206
2001-07-01,1231
2001-08-01,1251
2001-09-01,1301
2001-10-01,1394
2001-11-01,1639
2001-12-01,1871
2002-01-01,2235
2002-02-01,2306
2002-03-01,2146
2002-04-01,1855
2002-05-01,1656
2002-06-01,1656
2002-07-01,1585
2002-08-01,1469
2002-09-01,1457
2002-10-01,1408
2002-11-01,1654
2002-12-01,1781
2003-01-01,2212
2003-02-01,2235
2003-03-01,2066
2003-04-01,1879
2003-05-01,1685
2003-06-01,1772
2003-07-01,1659
2003-08-01,1540
2003-09-01,1579
2003-10-01,1669
2003-11-01,1835
2003-12-01,1949
2004-01-01,2462
2004-02-01,2339
2004-03-01,2265
2004-04-01,1931
2004-05-01,1706
2004-06-01,1735
2004-07-01,1684
2004-08-01,1519
2004-09-01,1553
2004-10-01,1499
2004-11-01,1659
2004-12-01,1911
2005-01-01,2083
2005-02-01,2159
2005-03-01,1743
2005-04-01,1586
2005-05-01,1463
2005-06-01,1482
2005-07-01,1466
2005-08-01,1304
2005-09-01,1362
2005-10-01,1281
2005-11-01,1538
2005-12-01,1685
2006-01-01,1942
2006-02-01,2145
2006-03-01,1840
2006-04-01,1542
2006-05-01,1383
2006-06-01,1377
2006-07-01,1406
2006-08-01,1300
2006-09-01,1262
2006-10-01,1209
2006-11-01,1327
2006-12-01,1444
2007-01-01,1723
2007-02-01,1809
2007-03-01,1553
2007-04-01,1372
2007-05-01,1236
2007-06-01,1301
2007-07-01,1387
2007-08-01,1289
2007-09-01,1302
2007-10-01,1324
2007-11-01,1494
2007-12-01,1800
2008-01-01,2108
2008-02-01,2189
2008-03-01,1994
2008-04-01,1709
2008-05-01,1636
2008-06-01,1616
2008-07-01,1636
2008-08-01,1615
2008-09-01,1648
2008-10-01,1671
2008-11-01,1963
2008-12-01,2369
2009-01-01,2850
2009-02-01,2971
2009-03-01,2810
2009-04-01,2472
2009-05-01,2351
2009-06-01,2471
2009-07-01,2384
2009-08-01,2344
2009-09-01,2367
2009-10-01,2445
2009-11-01,2519
2009-12-01,2817
2010-01-01,3179
2010-02-01,3192
2010-03-01,2980
2010-04-01,2595
2010-05-01,2396
2010-06-01,2411
2010-07-01,2376
2010-08-01,2300
2010-09-01,2285
2010-10-01,2321
2010-11-01,2501
2010-12-01,2648
2011-01-01,2910
2011-02-01,2927
2011-03-01,2683
2011-04-01,2394
2011-05-01,2251
2011-06-01,2307
2011-07-01,2268
2011-08-01,2190
2011-09-01,2217
2011-10-01,2233
2011-11-01,2277
2011-12-01,2557
2012-01-01,2888
2012-02-01,2948
2012-03-01,2728
2012-04-01,2423
2012-05-01,2361
2012-06-01,2429
2012-07-01,2413
2012-08-01,2305
2012-09-01,2214
2012-10-01,2241
2012-11-01,2264
2012-12-01,2493
2013-01-01,2857
2013-02-01,2747
2013-03-01,2403
2013-04-01,2180
2013-05-01,1996
2013-06-01,2112
2013-07-01,2031
2013-08-01,1909
2013-09-01,1847
2013-10-01,1852
2013-11-01,1871
2013-12-01,1915
2014-01-01,2176
2014-02-01,2227
2014-03-01,2007
2014-04-01,1655
2014-05-01,1517
2014-06-01,1501
2014-07-01,1541
2014-08-01,1496
2014-09-01,1410
2014-10-01,1424
2014-11-01,1516
2014-12-01,1645
2015-01-01,1965
2015-02-01,1977
2015-03-01,1797
2015-04-01,1530
2015-05-01,1441
2015-06-01,1430
2015-07-01,1408
2015-08-01,1287
2015-09-01,1219
2015-10-01,1232
2015-11-01,1282
2015-12-01,1427
2016-01-01,1632
2016-02-01,1708
2016-03-01,1614
2016-04-01,1381
2016-05-01,1150
2016-06-01,1229
2016-07-01,1288
2016-08-01,1275
2016-09-01,1270
2016-10-01,1316
2016-11-01,1302
2016-12-01,1479
2017-01-01,1760
2017-02-01,1846
2017-03-01,1578
2017-04-01,1365
2017-05-01,1276
2017-06-01,1279
2017-07-01,1299
2017-08-01,1281
2017-09-01,1234
2017-10-01,1292
2017-11-01,1431
2017-12-01,1500
2018-01-01,1766
2018-02-01,1802
2018-03-01,1606
2018-04-01,1267
2018-05-01,1058
2018-06-01,1154
2018-07-01,1113
2018-08-01,1048
2018-09-01,952
2018-10-01,980
2018-11-01,1055
2018-12-01,1264
2019-01-01,1493
2019-02-01,1524
2019-03-01,1356
2019-04-01,1046
2019-05-01,949
2019-06-01,965
2019-07-01,1057
2019-08-01,1042
2019-09-01,950
2019-10-01,971
2019-11-01,1084
2019-12-01,1244
2020-01-01,1498
2020-02-01,1513
2020-03-01,1674
2020-04-01,4775
2020-05-01,3394
2020-06-01,2514
2020-07-01,2324
2020-08-01,1823
2020-09-01,1568
2020-10-01,1295
2020-11-01,1298
2020-12-01,1499
2021-01-01,1724
2021-02-01,1827
2021-03-01,1663
2021-04-01,1350
2021-05-01,1212
2021-06-01,1352
2021-07-01,1285
2021-08-01,1216
2021-09-01,999
2021-10-01,920
2021-11-01,882
2021-12-01,840
2022-01-01,1202
2022-02-01,1258
2022-03-01,1077
2022-04-01,852
2022-05-01,794
2022-06-01,883
2022-07-01,916
2022-08-01,920
2022-09-01,763
2022-10-01,721
2022-11-01,808
2022-12-01,923
2023-01-01,1243
2023-02-01,1130
2023-03-01,1025
2023-04-01,682
2023-05-01,749
2023-06-01,790
2023-07-01,793
2023-08-01,884
2023-09-01,819
2023-10-01,907
