"Date","LNS13025699"
1980-04-01,2253
1980-05-01,2416
1980-06-01,2445
1980-07-01,2702
1980-08-01,2677
1980-09-01,2680
1980-10-01,2653
1980-11-01,2828
1980-12-01,2763
1981-01-01,2723
1981-02-01,2784
1981-03-01,2649
1981-04-01,2630
1981-05-01,2711
1981-06-01,2812
1981-07-01,2672
1981-08-01,2861
1981-09-01,2967
1981-10-01,2905
1981-11-01,3066
1981-12-01,3275
1982-01-01,3466
1982-02-01,3467
1982-03-01,3758
1982-04-01,3896
1982-05-01,3981
1982-06-01,4104
1982-07-01,4226
1982-08-01,4160
1982-09-01,4351
1982-10-01,4788
1982-11-01,4884
1982-12-01,4779
1983-01-01,4687
1983-02-01,4810
1983-03-01,4863
1983-04-01,4756
1983-05-01,4825
1983-06-01,4713
1983-07-01,4471
1983-08-01,4472
1983-09-01,4340
1983-10-01,4129
1983-11-01,3918
1983-12-01,3768
1984-01-01,3600
1984-02-01,3499
1984-03-01,3374
1984-04-01,3385
1984-05-01,3149
1984-06-01,3068
1984-07-01,3304
1984-08-01,3052
1984-09-01,3060
1984-10-01,3122
1984-11-01,3100
1984-12-01,3160
1985-01-01,3094
1985-02-01,3031
1985-03-01,2997
1985-04-01,2983
1985-05-01,2840
1985-06-01,2981
1985-07-01,3163
1985-08-01,3006
1985-09-01,2932
1985-10-01,2914
1985-11-01,2942
1985-12-01,2873
1986-01-01,2653
1986-02-01,2997
1986-03-01,3063
1986-04-01,2936
1986-05-01,3070
1986-06-01,3209
1986-07-01,2991
1986-08-01,2850
1986-09-01,3004
1986-10-01,2947
1986-11-01,2867
1986-12-01,2818
1987-01-01,2845
1987-02-01,2825
1987-03-01,2819
1987-04-01,2730
1987-05-01,2664
1987-06-01,2698
1987-07-01,2600
1987-08-01,2512
1987-09-01,2479
1987-10-01,2523
1987-11-01,2407
1987-12-01,2314
1988-01-01,2277
1988-02-01,2298
1988-03-01,2275
1988-04-01,2080
1988-05-01,2410
1988-06-01,2251
1988-07-01,2245
1988-08-01,2221
1988-09-01,2254
1988-10-01,2149
1988-11-01,2198
1988-12-01,2230
1989-01-01,2247
1989-02-01,2086
1989-03-01,2054
1989-04-01,2097
1989-05-01,1950
1989-06-01,1997
1989-07-01,2105
1989-08-01,2099
1989-09-01,2090
1989-10-01,2229
1989-11-01,2154
1989-12-01,2159
1990-01-01,2148
1990-02-01,2115
1990-03-01,2157
1990-04-01,2203
1990-05-01,2195
1990-06-01,2256
1990-07-01,2293
1990-08-01,2474
1990-09-01,2463
1990-10-01,2615
1990-11-01,2755
1990-12-01,2746
1991-01-01,3048
1991-02-01,3020
1991-03-01,3301
1991-04-01,3239
1991-05-01,3310
1991-06-01,3423
1991-07-01,3544
1991-08-01,3471
1991-09-01,3674
1991-10-01,3569
1991-11-01,3633
1991-12-01,3791
1992-01-01,3812
1992-02-01,4085
1992-03-01,4147
1992-04-01,4123
1992-05-01,4368
1992-06-01,4323
1992-07-01,4247
1992-08-01,4195
1992-09-01,4037
1992-10-01,4186
1992-11-01,4061
1992-12-01,3934
1993-01-01,3965
1993-02-01,3810
1993-03-01,3857
1993-04-01,3922
1993-05-01,3661
1993-06-01,3827
1993-07-01,3772
1993-08-01,3695
1993-09-01,3571
1993-10-01,3523
1993-11-01,3490
1993-12-01,3415
1994-01-01,3192
1994-02-01,3127
1994-03-01,3083
1994-04-01,2913
1994-05-01,2755
1994-06-01,2802
1994-07-01,2808
1994-08-01,2687
1994-09-01,2756
1994-10-01,2702
1994-11-01,2645
1994-12-01,2485
1995-01-01,2534
1995-02-01,2357
1995-03-01,2357
1995-04-01,2433
1995-05-01,2575
1995-06-01,2352
1995-07-01,2400
1995-08-01,2395
1995-09-01,2513
1995-10-01,2501
1995-11-01,2484
1995-12-01,2469
1996-01-01,2446
1996-02-01,2491
1996-03-01,2469
1996-04-01,2584
1996-05-01,2344
1996-06-01,2358
1996-07-01,2364
1996-08-01,2139
1996-09-01,2221
1996-10-01,2207
1996-11-01,2323
1996-12-01,2201
1997-01-01,2270
1997-02-01,2205
1997-03-01,2163
1997-04-01,2083
1997-05-01,2052
1997-06-01,2168
1997-07-01,2020
1997-08-01,2132
1997-09-01,2103
1997-10-01,1923
1997-11-01,2074
1997-12-01,2060
1998-01-01,1982
1998-02-01,1982
1998-03-01,1978
1998-04-01,1958
1998-05-01,2009
1998-06-01,1966
1998-07-01,1894
1998-08-01,1923
1998-09-01,1945
1998-10-01,1955
1998-11-01,1952
1998-12-01,1957
1999-01-01,1851
1999-02-01,1870
1999-03-01,1758
1999-04-01,1841
1999-05-01,1841
1999-06-01,1775
1999-07-01,1838
1999-08-01,1769
1999-09-01,1670
1999-10-01,1725
1999-11-01,1661
1999-12-01,1647
2000-01-01,1775
2000-02-01,1807
2000-03-01,1705
2000-04-01,1591
2000-05-01,1591
2000-06-01,1466
2000-07-01,1615
2000-08-01,1721
2000-09-01,1662
2000-10-01,1640
2000-11-01,1624
2000-12-01,1639
2001-01-01,1780
2001-02-01,1941
2001-03-01,2041
2001-04-01,2040
2001-05-01,2099
2001-06-01,2285
2001-07-01,2355
2001-08-01,2415
2001-09-01,2466
2001-10-01,2999
2001-11-01,3285
2001-12-01,3338
2002-01-01,3333
2002-02-01,3320
2002-03-01,3345
2002-04-01,3487
2002-05-01,3520
2002-06-01,3560
2002-07-01,3432
2002-08-01,3424
2002-09-01,3488
2002-10-01,3595
2002-11-01,3656
2002-12-01,3662
2003-01-01,3608
2003-02-01,3658
2003-03-01,3616
2003-04-01,3679
2003-05-01,3850
2003-06-01,3827
2003-07-01,3838
2003-08-01,3889
2003-09-01,3810
2003-10-01,3726
2003-11-01,3602
2003-12-01,3462
2004-01-01,3351
2004-02-01,3226
2004-03-01,3541
2004-04-01,3339
2004-05-01,3236
2004-06-01,3111
2004-07-01,3165
2004-08-01,3003
2004-09-01,3091
2004-10-01,3130
2004-11-01,3107
2004-12-01,3068
2005-01-01,3062
2005-02-01,2942
2005-03-01,2823
2005-04-01,2810
2005-05-01,2727
2005-06-01,2671
2005-07-01,2641
2005-08-01,2553
2005-09-01,2716
2005-10-01,2613
2005-11-01,2616
2005-12-01,2550
2006-01-01,2485
2006-02-01,2477
2006-03-01,2486
2006-04-01,2619
2006-05-01,2543
2006-06-01,2360
2006-07-01,2373
2006-08-01,2389
2006-09-01,2352
2006-10-01,2175
2006-11-01,2291
2006-12-01,2275
2007-01-01,2383
2007-02-01,2358
2007-03-01,2315
2007-04-01,2354
2007-05-01,2397
2007-06-01,2499
2007-07-01,2655
2007-08-01,2657
2007-09-01,2671
2007-10-01,2658
2007-11-01,2691
2007-12-01,2907
2008-01-01,2785
2008-02-01,2901
2008-03-01,3045
2008-04-01,2958
2008-05-01,3181
2008-06-01,3298
2008-07-01,3465
2008-08-01,3696
2008-09-01,3912
2008-10-01,4381
2008-11-01,4807
2008-12-01,5148
2009-01-01,5953
2009-02-01,6560
2009-03-01,6926
2009-04-01,7276
2009-05-01,7623
2009-06-01,7816
2009-07-01,7751
2009-08-01,7987
2009-09-01,8063
2009-10-01,8259
2009-11-01,8229
2009-12-01,8095
2010-01-01,7878
2010-02-01,8021
2010-03-01,7907
2010-04-01,8024
2010-05-01,7768
2010-06-01,7686
2010-07-01,7805
2010-08-01,7683
2010-09-01,7804
2010-10-01,7612
2010-11-01,8048
2010-12-01,7458
2011-01-01,7252
2011-02-01,7051
2011-03-01,7088
2011-04-01,7005
2011-05-01,7018
2011-06-01,6974
2011-07-01,6935
2011-08-01,6829
2011-09-01,6824
2011-10-01,6644
2011-11-01,6471
2011-12-01,6317
2012-01-01,5987
2012-02-01,5972
2012-03-01,5887
2012-04-01,5742
2012-05-01,5826
2012-06-01,5875
2012-07-01,5743
2012-08-01,5665
2012-09-01,5362
2012-10-01,5465
2012-11-01,5379
2012-12-01,5389
2013-01-01,5442
2013-02-01,5370
2013-03-01,5125
2013-04-01,5137
2013-05-01,5092
2013-06-01,4965
2013-07-01,4688
2013-08-01,4876
2013-09-01,4741
2013-10-01,4676
2013-11-01,4643
2013-12-01,4424
2014-01-01,4342
2014-02-01,4406
2014-03-01,4327
2014-04-01,4126
2014-05-01,3958
2014-06-01,3827
2014-07-01,3806
2014-08-01,3674
2014-09-01,3584
2014-10-01,3477
2014-11-01,3453
2014-12-01,3393
2015-01-01,3308
2015-02-01,3158
2015-03-01,3134
2015-04-01,3153
2015-05-01,3274
2015-06-01,3051
2015-07-01,3117
2015-08-01,3029
2015-09-01,2960
2015-10-01,2998
2015-11-01,3005
2015-12-01,2873
2016-01-01,2705
2016-02-01,2757
2016-03-01,2922
2016-04-01,3078
2016-05-01,2821
2016-06-01,2667
2016-07-01,2765
2016-08-01,2748
2016-09-01,2828
2016-10-01,2713
2016-11-01,2678
2016-12-01,2583
2017-01-01,2640
2017-02-01,2659
2017-03-01,2613
2017-04-01,2647
2017-05-01,2587
2017-06-01,2477
2017-07-01,2345
2017-08-01,2450
2017-09-01,2429
2017-10-01,2344
2017-11-01,2218
2017-12-01,2316
2018-01-01,2362
2018-02-01,2350
2018-03-01,2262
2018-04-01,2197
2018-05-01,2082
2018-06-01,2133
2018-07-01,2113
2018-08-01,1960
2018-09-01,1983
2018-10-01,2034
2018-11-01,2017
2018-12-01,2155
2019-01-01,2146
2019-02-01,2058
2019-03-01,1955
2019-04-01,2013
2019-05-01,1818
2019-06-01,1906
2019-07-01,1971
2019-08-01,1999
2019-09-01,1790
2019-10-01,1946
2019-11-01,1987
2019-12-01,1959
2020-01-01,1948
2020-02-01,1916
2020-03-01,2158
2020-04-01,2556
2020-05-01,2996
2020-06-01,3565
2020-07-01,3726
2020-08-01,4076
2020-09-01,4424
2020-10-01,4545
2020-11-01,4626
2020-12-01,4260
2021-01-01,4227
2021-02-01,4337
2021-03-01,4198
2021-04-01,4191
2021-05-01,3998
2021-06-01,3923
2021-07-01,3705
2021-08-01,3230
2021-09-01,2933
2021-10-01,2664
2021-11-01,2482
2021-12-01,2288
2022-01-01,2265
2022-02-01,2125
2022-03-01,2057
2022-04-01,1993
2022-05-01,1916
2022-06-01,1802
2022-07-01,1814
2022-08-01,1898
2022-09-01,1758
2022-10-01,1842
2022-11-01,1956
2022-12-01,1815
2023-01-01,1795
2023-02-01,1935
2023-03-01,2117
2023-04-01,1933
2023-05-01,2193
2023-06-01,2058
2023-07-01,1953
2023-08-01,2125
2023-09-01,2077
2023-10-01,2186
2023-11-01,2209
