"Date","LAUCN300470000000004"
1990-01-01,994
1990-02-01,940
1990-03-01,906
1990-04-01,774
1990-05-01,693
1990-06-01,753
1990-07-01,710
1990-08-01,750
1990-09-01,728
1990-10-01,751
1990-11-01,846
1990-12-01,877
1991-01-01,1142
1991-02-01,1069
1991-03-01,1049
1991-04-01,831
1991-05-01,697
1991-06-01,793
1991-07-01,716
1991-08-01,729
1991-09-01,774
1991-10-01,775
1991-11-01,816
1991-12-01,908
1992-01-01,1144
1992-02-01,1140
1992-03-01,980
1992-04-01,834
1992-05-01,768
1992-06-01,871
1992-07-01,844
1992-08-01,813
1992-09-01,803
1992-10-01,796
1992-11-01,839
1992-12-01,918
1993-01-01,1177
1993-02-01,1036
1993-03-01,992
1993-04-01,836
1993-05-01,739
1993-06-01,811
1993-07-01,696
1993-08-01,670
1993-09-01,600
1993-10-01,626
1993-11-01,676
1993-12-01,708
1994-01-01,999
1994-02-01,971
1994-03-01,905
1994-04-01,686
1994-05-01,630
1994-06-01,714
1994-07-01,700
1994-08-01,664
1994-09-01,649
1994-10-01,635
1994-11-01,715
1994-12-01,878
1995-01-01,1057
1995-02-01,966
1995-03-01,921
1995-04-01,764
1995-05-01,658
1995-06-01,772
1995-07-01,714
1995-08-01,725
1995-09-01,708
1995-10-01,730
1995-11-01,811
1995-12-01,870
1996-01-01,1063
1996-02-01,1010
1996-03-01,921
1996-04-01,729
1996-05-01,724
1996-06-01,731
1996-07-01,706
1996-08-01,686
1996-09-01,695
1996-10-01,655
1996-11-01,783
1996-12-01,912
1997-01-01,1060
1997-02-01,1004
1997-03-01,930
1997-04-01,729
1997-05-01,639
1997-06-01,782
1997-07-01,684
1997-08-01,682
1997-09-01,707
1997-10-01,710
1997-11-01,704
1997-12-01,840
1998-01-01,1067
1998-02-01,1018
1998-03-01,1011
1998-04-01,723
1998-05-01,652
1998-06-01,810
1998-07-01,727
1998-08-01,762
1998-09-01,782
1998-10-01,737
1998-11-01,792
1998-12-01,900
1999-01-01,1047
1999-02-01,1062
1999-03-01,973
1999-04-01,836
1999-05-01,713
1999-06-01,760
1999-07-01,672
1999-08-01,664
1999-09-01,661
1999-10-01,629
1999-11-01,669
1999-12-01,711
2000-01-01,959
2000-02-01,854
2000-03-01,808
2000-04-01,668
2000-05-01,618
2000-06-01,684
2000-07-01,598
2000-08-01,615
2000-09-01,590
2000-10-01,561
2000-11-01,599
2000-12-01,694
2001-01-01,1193
2001-02-01,1092
2001-03-01,1093
2001-04-01,889
2001-05-01,952
2001-06-01,846
2001-07-01,680
2001-08-01,677
2001-09-01,606
2001-10-01,625
2001-11-01,713
2001-12-01,895
2002-01-01,1110
2002-02-01,1007
2002-03-01,1010
2002-04-01,855
2002-05-01,699
2002-06-01,740
2002-07-01,654
2002-08-01,651
2002-09-01,605
2002-10-01,624
2002-11-01,662
2002-12-01,752
2003-01-01,897
2003-02-01,862
2003-03-01,831
2003-04-01,730
2003-05-01,615
2003-06-01,727
2003-07-01,635
2003-08-01,635
2003-09-01,593
2003-10-01,622
2003-11-01,691
2003-12-01,698
2004-01-01,948
2004-02-01,877
2004-03-01,875
2004-04-01,667
2004-05-01,601
2004-06-01,666
2004-07-01,609
2004-08-01,605
2004-09-01,550
2004-10-01,580
2004-11-01,613
2004-12-01,681
2005-01-01,862
2005-02-01,838
2005-03-01,738
2005-04-01,593
2005-05-01,532
2005-06-01,616
2005-07-01,570
2005-08-01,552
2005-09-01,530
2005-10-01,524
2005-11-01,587
2005-12-01,628
2006-01-01,748
2006-02-01,690
2006-03-01,639
2006-04-01,517
2006-05-01,448
2006-06-01,529
2006-07-01,506
2006-08-01,481
2006-09-01,430
2006-10-01,418
2006-11-01,472
2006-12-01,564
2007-01-01,744
2007-02-01,670
2007-03-01,607
2007-04-01,524
2007-05-01,466
2007-06-01,577
2007-07-01,567
2007-08-01,570
2007-09-01,578
2007-10-01,583
2007-11-01,615
2007-12-01,730
2008-01-01,882
2008-02-01,912
2008-03-01,829
2008-04-01,676
2008-05-01,655
2008-06-01,744
2008-07-01,714
2008-08-01,749
2008-09-01,766
2008-10-01,861
2008-11-01,947
2008-12-01,1101
2009-01-01,1317
2009-02-01,1285
2009-03-01,1271
2009-04-01,999
2009-05-01,932
2009-06-01,971
2009-07-01,1020
2009-08-01,1025
2009-09-01,986
2009-10-01,1062
2009-11-01,1116
2009-12-01,1213
2010-01-01,1394
2010-02-01,1318
2010-03-01,1301
2010-04-01,1090
2010-05-01,989
2010-06-01,1053
2010-07-01,1049
2010-08-01,1016
2010-09-01,970
2010-10-01,1022
2010-11-01,1111
2010-12-01,1198
2011-01-01,1414
2011-02-01,1340
2011-03-01,1287
2011-04-01,1083
2011-05-01,971
2011-06-01,1045
2011-07-01,1029
2011-08-01,1030
2011-09-01,943
2011-10-01,988
2011-11-01,980
2011-12-01,1044
2012-01-01,1178
2012-02-01,1144
2012-03-01,1091
2012-04-01,906
2012-05-01,829
2012-06-01,924
2012-07-01,879
2012-08-01,877
2012-09-01,789
2012-10-01,812
2012-11-01,829
2012-12-01,886
2013-01-01,1019
2013-02-01,935
2013-03-01,876
2013-04-01,762
2013-05-01,693
2013-06-01,788
2013-07-01,745
2013-08-01,735
2013-09-01,685
2013-10-01,746
2013-11-01,772
2013-12-01,788
2014-01-01,892
2014-02-01,884
2014-03-01,851
2014-04-01,650
2014-05-01,601
2014-06-01,656
2014-07-01,675
2014-08-01,644
2014-09-01,559
2014-10-01,573
2014-11-01,637
2014-12-01,660
2015-01-01,816
2015-02-01,736
2015-03-01,707
2015-04-01,594
2015-05-01,565
2015-06-01,662
2015-07-01,649
2015-08-01,650
2015-09-01,555
2015-10-01,575
2015-11-01,621
2015-12-01,684
2016-01-01,806
2016-02-01,776
2016-03-01,751
2016-04-01,604
2016-05-01,524
2016-06-01,674
2016-07-01,618
2016-08-01,625
2016-09-01,553
2016-10-01,569
2016-11-01,576
2016-12-01,644
2017-01-01,804
2017-02-01,750
2017-03-01,683
2017-04-01,576
2017-05-01,489
2017-06-01,586
2017-07-01,565
2017-08-01,592
2017-09-01,496
2017-10-01,511
2017-11-01,566
2017-12-01,609
2018-01-01,777
2018-02-01,729
2018-03-01,644
2018-04-01,538
2018-05-01,438
2018-06-01,565
2018-07-01,567
2018-08-01,532
2018-09-01,447
2018-10-01,470
2018-11-01,501
2018-12-01,594
2019-01-01,757
2019-02-01,683
2019-03-01,666
2019-04-01,545
2019-05-01,481
2019-06-01,557
2019-07-01,551
2019-08-01,565
2019-09-01,463
2019-10-01,511
2019-11-01,515
2019-12-01,580
2020-01-01,793
2020-02-01,727
2020-03-01,792
2020-04-01,1238
2020-05-01,1120
2020-06-01,1051
2020-07-01,1032
2020-08-01,806
2020-09-01,736
2020-10-01,595
2020-11-01,598
2020-12-01,672
2021-01-01,745
2021-02-01,724
2021-03-01,696
2021-04-01,572
2021-05-01,475
2021-06-01,611
2021-07-01,542
2021-08-01,494
2021-09-01,361
2021-10-01,406
2021-11-01,389
2021-12-01,428
2022-01-01,587
2022-02-01,548
2022-03-01,519
2022-04-01,419
2022-05-01,356
2022-06-01,426
2022-07-01,439
2022-08-01,459
2022-09-01,332
2022-10-01,367
2022-11-01,362
2022-12-01,421
2023-01-01,546
2023-02-01,519
2023-03-01,501
2023-04-01,402
2023-05-01,398
2023-06-01,474
2023-07-01,434
2023-08-01,455
2023-09-01,398
2023-10-01,518
