"Date","LAUCN330190000000005"
1990-01-01,19394
1990-02-01,19369
1990-03-01,19362
1990-04-01,19046
1990-05-01,19403
1990-06-01,19808
1990-07-01,19981
1990-08-01,19975
1990-09-01,19305
1990-10-01,19316
1990-11-01,19133
1990-12-01,19209
1991-01-01,18531
1991-02-01,18423
1991-03-01,18589
1991-04-01,18448
1991-05-01,18666
1991-06-01,19218
1991-07-01,19149
1991-08-01,19027
1991-09-01,18532
1991-10-01,18436
1991-11-01,18395
1991-12-01,18302
1992-01-01,18207
1992-02-01,17984
1992-03-01,18083
1992-04-01,17930
1992-05-01,18269
1992-06-01,18699
1992-07-01,18523
1992-08-01,18259
1992-09-01,18427
1992-10-01,17972
1992-11-01,18099
1992-12-01,18339
1993-01-01,18150
1993-02-01,18339
1993-03-01,18498
1993-04-01,18209
1993-05-01,18667
1993-06-01,19188
1993-07-01,18823
1993-08-01,18870
1993-09-01,18918
1993-10-01,19092
1993-11-01,19069
1993-12-01,19044
1994-01-01,19468
1994-02-01,19490
1994-03-01,19694
1994-04-01,19380
1994-05-01,19711
1994-06-01,20500
1994-07-01,20232
1994-08-01,20207
1994-09-01,20146
1994-10-01,19827
1994-11-01,20271
1994-12-01,19934
1995-01-01,19709
1995-02-01,19824
1995-03-01,20022
1995-04-01,20006
1995-05-01,20283
1995-06-01,20637
1995-07-01,20879
1995-08-01,20727
1995-09-01,20348
1995-10-01,20285
1995-11-01,20090
1995-12-01,20044
1996-01-01,19757
1996-02-01,19909
1996-03-01,20209
1996-04-01,20230
1996-05-01,20471
1996-06-01,20901
1996-07-01,20518
1996-08-01,20491
1996-09-01,20405
1996-10-01,20412
1996-11-01,20256
1996-12-01,19871
1997-01-01,19910
1997-02-01,19976
1997-03-01,20299
1997-04-01,20375
1997-05-01,20587
1997-06-01,20899
1997-07-01,20946
1997-08-01,20921
1997-09-01,20635
1997-10-01,20513
1997-11-01,20422
1997-12-01,20074
1998-01-01,20109
1998-02-01,20171
1998-03-01,20404
1998-04-01,20365
1998-05-01,20569
1998-06-01,21134
1998-07-01,20773
1998-08-01,20738
1998-09-01,20935
1998-10-01,20770
1998-11-01,20874
1998-12-01,20981
1999-01-01,20522
1999-02-01,20470
1999-03-01,20603
1999-04-01,20472
1999-05-01,20641
1999-06-01,21180
1999-07-01,21434
1999-08-01,21324
1999-09-01,20884
1999-10-01,20901
1999-11-01,20786
1999-12-01,20789
2000-01-01,20699
2000-02-01,20667
2000-03-01,20860
2000-04-01,20905
2000-05-01,21234
2000-06-01,21576
2000-07-01,21232
2000-08-01,21330
2000-09-01,21145
2000-10-01,21185
2000-11-01,21173
2000-12-01,21088
2001-01-01,20852
2001-02-01,20800
2001-03-01,20945
2001-04-01,20694
2001-05-01,20812
2001-06-01,20962
2001-07-01,20997
2001-08-01,21237
2001-09-01,20859
2001-10-01,20860
2001-11-01,20889
2001-12-01,20911
2002-01-01,20576
2002-02-01,20619
2002-03-01,20571
2002-04-01,20430
2002-05-01,20533
2002-06-01,20965
2002-07-01,21216
2002-08-01,21000
2002-09-01,20754
2002-10-01,20767
2002-11-01,20667
2002-12-01,20554
2003-01-01,20207
2003-02-01,20232
2003-03-01,20265
2003-04-01,20137
2003-05-01,20200
2003-06-01,20559
2003-07-01,20817
2003-08-01,20437
2003-09-01,20131
2003-10-01,20192
2003-11-01,20102
2003-12-01,20070
2004-01-01,20324
2004-02-01,20153
2004-03-01,20307
2004-04-01,20315
2004-05-01,20501
2004-06-01,20968
2004-07-01,20929
2004-08-01,20833
2004-09-01,20707
2004-10-01,20592
2004-11-01,20511
2004-12-01,20618
2005-01-01,20960
2005-02-01,20911
2005-03-01,21086
2005-04-01,21043
2005-05-01,21437
2005-06-01,21774
2005-07-01,21451
2005-08-01,21429
2005-09-01,21428
2005-10-01,21333
2005-11-01,21269
2005-12-01,21302
2006-01-01,21272
2006-02-01,21197
2006-03-01,21492
2006-04-01,21425
2006-05-01,21801
2006-06-01,22288
2006-07-01,22523
2006-08-01,22302
2006-09-01,21658
2006-10-01,21603
2006-11-01,21512
2006-12-01,21477
2007-01-01,21432
2007-02-01,21360
2007-03-01,21549
2007-04-01,21306
2007-05-01,21799
2007-06-01,22259
2007-07-01,22895
2007-08-01,22590
