"Date","LAUCN420550000000005"
1990-01-01,59378
1990-02-01,59530
1990-03-01,60076
1990-04-01,59329
1990-05-01,59920
1990-06-01,60861
1990-07-01,60070
1990-08-01,60372
1990-09-01,59422
1990-10-01,59405
1990-11-01,58202
1990-12-01,57652
1991-01-01,57483
1991-02-01,57203
1991-03-01,57050
1991-04-01,57920
1991-05-01,57746
1991-06-01,59248
1991-07-01,59228
1991-08-01,59059
1991-09-01,59147
1991-10-01,59432
1991-11-01,58559
1991-12-01,58204
1992-01-01,57901
1992-02-01,57662
1992-03-01,58153
1992-04-01,58315
1992-05-01,59076
1992-06-01,60039
1992-07-01,59057
1992-08-01,58958
1992-09-01,58433
1992-10-01,58636
1992-11-01,58545
1992-12-01,58765
1993-01-01,58121
1993-02-01,58521
1993-03-01,58843
1993-04-01,59183
1993-05-01,59570
1993-06-01,60513
1993-07-01,58967
1993-08-01,58355
1993-09-01,58944
1993-10-01,58209
1993-11-01,58123
1993-12-01,57983
1994-01-01,56994
1994-02-01,56625
1994-03-01,57430
1994-04-01,57401
1994-05-01,57802
1994-06-01,58677
1994-07-01,59078
1994-08-01,59167
1994-09-01,58895
1994-10-01,59504
1994-11-01,59572
1994-12-01,59732
1995-01-01,59795
1995-02-01,59920
1995-03-01,60574
1995-04-01,60565
1995-05-01,60688
1995-06-01,61625
1995-07-01,62432
1995-08-01,61983
1995-09-01,61120
1995-10-01,61719
1995-11-01,61670
1995-12-01,61089
1996-01-01,60637
1996-02-01,60530
1996-03-01,61453
1996-04-01,60516
1996-05-01,61338
1996-06-01,62310
1996-07-01,63098
1996-08-01,63193
1996-09-01,63233
1996-10-01,63971
1996-11-01,63867
1996-12-01,63654
1997-01-01,62935
1997-02-01,62237
1997-03-01,62623
1997-04-01,63149
1997-05-01,64323
1997-06-01,64127
1997-07-01,64733
1997-08-01,64193
1997-09-01,64198
1997-10-01,63907
1997-11-01,63788
1997-12-01,63450
1998-01-01,63416
1998-02-01,63822
1998-03-01,63991
1998-04-01,65029
1998-05-01,65462
1998-06-01,65903
1998-07-01,65569
1998-08-01,65090
1998-09-01,64334
1998-10-01,64106
1998-11-01,63832
1998-12-01,63611
1999-01-01,62246
1999-02-01,62141
1999-03-01,62160
1999-04-01,62474
1999-05-01,63057
1999-06-01,63359
1999-07-01,63959
1999-08-01,63749
1999-09-01,63317
1999-10-01,63323
1999-11-01,62960
1999-12-01,62550
2000-01-01,64981
2000-02-01,64806
2000-03-01,64484
2000-04-01,64727
2000-05-01,65056
2000-06-01,65787
2000-07-01,65737
2000-08-01,65677
2000-09-01,65449
2000-10-01,65208
2000-11-01,64855
2000-12-01,65145
2001-01-01,65231
2001-02-01,64633
2001-03-01,64717
2001-04-01,64751
2001-05-01,64821
2001-06-01,65336
2001-07-01,65298
2001-08-01,64834
2001-09-01,65307
2001-10-01,64813
2001-11-01,64092
2001-12-01,64330
2002-01-01,64557
2002-02-01,64797
2002-03-01,64952
2002-04-01,65878
2002-05-01,66067
2002-06-01,66559
2002-07-01,66626
2002-08-01,66079
2002-09-01,66815
2002-10-01,66677
2002-11-01,66114
2002-12-01,66195
2003-01-01,66246
2003-02-01,65320
2003-03-01,65569
2003-04-01,65467
2003-05-01,66154
2003-06-01,67589
2003-07-01,68503
2003-08-01,68367
2003-09-01,68076
2003-10-01,68539
2003-11-01,69365
2003-12-01,70150
2004-01-01,69946
2004-02-01,69226
2004-03-01,69866
2004-04-01,70081
2004-05-01,71237
2004-06-01,71896
2004-07-01,72304
2004-08-01,72510
2004-09-01,71988
2004-10-01,72210
2004-11-01,72391
2004-12-01,72558
2005-01-01,72983
2005-02-01,72612
2005-03-01,73350
2005-04-01,73691
2005-05-01,74149
2005-06-01,74770
2005-07-01,75278
2005-08-01,75856
2005-09-01,74706
2005-10-01,75239
2005-11-01,74912
2005-12-01,74499
2006-01-01,75050
2006-02-01,74378
2006-03-01,75062
2006-04-01,75383
2006-05-01,76052
2006-06-01,76630
2006-07-01,77217
2006-08-01,77186
2006-09-01,76078
2006-10-01,76652
2006-11-01,76831
2006-12-01,77776
2007-01-01,77052
2007-02-01,76647
2007-03-01,77137
2007-04-01,76931
2007-05-01,77527
2007-06-01,78622
2007-07-01,78753
2007-08-01,78366
2007-09-01,78350
2007-10-01,77996
2007-11-01,78649
2007-12-01,79147
2008-01-01,78783
2008-02-01,78645
2008-03-01,78171
2008-04-01,78484
2008-05-01,79331
2008-06-01,80533
2008-07-01,80576
2008-08-01,80015
2008-09-01,79272
2008-10-01,78593
2008-11-01,78239
2008-12-01,77975
2009-01-01,76598
2009-02-01,75315
2009-03-01,74176
2009-04-01,74437
2009-05-01,75344
2009-06-01,75648
2009-07-01,75361
2009-08-01,74577
2009-09-01,73666
2009-10-01,73118
2009-11-01,72918
2009-12-01,72402
2010-01-01,68981
2010-02-01,68304
2010-03-01,68508
2010-04-01,69196
2010-05-01,69585
2010-06-01,70013
2010-07-01,70203
2010-08-01,69614
2010-09-01,69524
2010-10-01,69408
2010-11-01,68517
2010-12-01,68866
2011-01-01,69089
2011-02-01,68801
2011-03-01,69169
2011-04-01,69365
2011-05-01,69879
2011-06-01,70180
2011-07-01,70394
2011-08-01,70354
2011-09-01,70457
2011-10-01,70678
2011-11-01,70675
2011-12-01,70623
2012-01-01,70651
2012-02-01,70240
2012-03-01,70173
2012-04-01,70551
2012-05-01,71099
2012-06-01,71451
2012-07-01,71238
2012-08-01,70875
2012-09-01,71425
2012-10-01,71335
2012-11-01,71285
2012-12-01,71176
2013-01-01,71388
2013-02-01,71265
2013-03-01,70790
2013-04-01,70770
2013-05-01,71879
2013-06-01,71993
2013-07-01,72383
2013-08-01,72020
2013-09-01,71306
2013-10-01,70781
2013-11-01,71154
2013-12-01,72142
2014-01-01,71628
2014-02-01,71086
2014-03-01,71380
2014-04-01,71440
2014-05-01,71650
2014-06-01,72549
2014-07-01,72875
2014-08-01,72424
2014-09-01,72428
2014-10-01,73100
2014-11-01,72978
2014-12-01,73126
2015-01-01,73967
2015-02-01,73466
2015-03-01,73204
2015-04-01,73247
2015-05-01,74237
2015-06-01,74949
2015-07-01,75057
2015-08-01,74277
2015-09-01,73419
2015-10-01,73954
2015-11-01,73742
2015-12-01,73790
2016-01-01,74234
2016-02-01,74202
2016-03-01,74599
2016-04-01,73780
2016-05-01,74187
2016-06-01,74205
2016-07-01,73642
2016-08-01,73564
2016-09-01,73101
2016-10-01,72892
2016-11-01,72683
2016-12-01,72727
2017-01-01,73342
2017-02-01,73533
2017-03-01,73337
2017-04-01,73740
2017-05-01,73662
2017-06-01,74582
2017-07-01,74770
2017-08-01,74231
2017-09-01,74003
2017-10-01,73553
2017-11-01,73225
2017-12-01,73664
2018-01-01,73668
2018-02-01,73783
2018-03-01,73696
2018-04-01,73591
2018-05-01,74855
2018-06-01,75353
2018-07-01,76102
2018-08-01,75788
2018-09-01,75586
2018-10-01,75439
2018-11-01,75719
2018-12-01,75668
2019-01-01,75042
2019-02-01,75376
2019-03-01,75037
2019-04-01,74508
2019-05-01,75758
2019-06-01,76175
2019-07-01,76385
2019-08-01,76341
2019-09-01,76266
2019-10-01,75973
2019-11-01,75564
2019-12-01,75861
2020-01-01,75166
2020-02-01,75145
2020-03-01,73959
2020-04-01,66252
2020-05-01,69797
2020-06-01,71855
2020-07-01,72386
2020-08-01,73425
2020-09-01,73757
2020-10-01,75242
2020-11-01,74531
2020-12-01,74868
2021-01-01,73533
2021-02-01,73440
2021-03-01,73299
2021-04-01,72638
2021-05-01,74148
2021-06-01,73897
2021-07-01,74307
2021-08-01,74164
2021-09-01,74209
2021-10-01,74667
2021-11-01,74764
2021-12-01,74506
2022-01-01,74197
2022-02-01,74390
2022-03-01,74996
2022-04-01,74422
2022-05-01,75788
2022-06-01,75583
2022-07-01,75823
2022-08-01,75059
2022-09-01,75264
2022-10-01,76138
2022-11-01,75038
2022-12-01,75460
2023-01-01,75064
2023-02-01,74044
2023-03-01,74234
2023-04-01,74820
2023-05-01,75458
2023-06-01,76015
2023-07-01,76041
2023-08-01,76337
2023-09-01,75883
2023-10-01,76079
