"Date","LAUCN510830000000005"
1990-01-01,16582
1990-02-01,16661
1990-03-01,16804
1990-04-01,16842
1990-05-01,16955
1990-06-01,17307
1990-07-01,16355
1990-08-01,16278
1990-09-01,16820
1990-10-01,16808
1990-11-01,16747
1990-12-01,16559
1991-01-01,16347
1991-02-01,16466
1991-03-01,16807
1991-04-01,17064
1991-05-01,17387
1991-06-01,17665
1991-07-01,16616
1991-08-01,16539
1991-09-01,17052
1991-10-01,17326
1991-11-01,17278
1991-12-01,17070
1992-01-01,16871
1992-02-01,17077
1992-03-01,17345
1992-04-01,17380
1992-05-01,17435
1992-06-01,17839
1992-07-01,17136
1992-08-01,17088
1992-09-01,17623
1992-10-01,17743
1992-11-01,17653
1992-12-01,17401
1993-01-01,16900
1993-02-01,16967
1993-03-01,17058
1993-04-01,17396
1993-05-01,17742
1993-06-01,17986
1993-07-01,17513
1993-08-01,17885
1993-09-01,17768
1993-10-01,17850
1993-11-01,17514
1993-12-01,17472
1994-01-01,16741
1994-02-01,16849
1994-03-01,17007
1994-04-01,16899
1994-05-01,17186
1994-06-01,17376
1994-07-01,16548
1994-08-01,16596
1994-09-01,17056
1994-10-01,17305
1994-11-01,17081
1994-12-01,16927
1995-01-01,16766
1995-02-01,16909
1995-03-01,17258
1995-04-01,17156
1995-05-01,17145
1995-06-01,17353
1995-07-01,16531
1995-08-01,16527
1995-09-01,16940
1995-10-01,16824
1995-11-01,16605
1995-12-01,16329
1996-01-01,16008
1996-02-01,16060
1996-03-01,16237
1996-04-01,16402
1996-05-01,16544
1996-06-01,16656
1996-07-01,15932
1996-08-01,15718
1996-09-01,16302
1996-10-01,16309
1996-11-01,16400
1996-12-01,16242
1997-01-01,16131
1997-02-01,16099
1997-03-01,16388
1997-04-01,16363
1997-05-01,16555
1997-06-01,17001
1997-07-01,15987
1997-08-01,15794
1997-09-01,16251
1997-10-01,16431
1997-11-01,16353
1997-12-01,16239
1998-01-01,16410
1998-02-01,16296
1998-03-01,16566
1998-04-01,16951
1998-05-01,17100
1998-06-01,17193
1998-07-01,16432
1998-08-01,16333
1998-09-01,16887
1998-10-01,16726
1998-11-01,17000
1998-12-01,16936
1999-01-01,17347
1999-02-01,17245
1999-03-01,17564
1999-04-01,17803
1999-05-01,17600
1999-06-01,17913
1999-07-01,16901
1999-08-01,16936
1999-09-01,16391
1999-10-01,17668
1999-11-01,17438
1999-12-01,17067
2000-01-01,15322
2000-02-01,15288
2000-03-01,15506
2000-04-01,15599
2000-05-01,15716
2000-06-01,15892
2000-07-01,15032
2000-08-01,14925
2000-09-01,14639
2000-10-01,15627
2000-11-01,15602
2000-12-01,15633
2001-01-01,15931
2001-02-01,15841
2001-03-01,15992
2001-04-01,16055
2001-05-01,16024
2001-06-01,16056
2001-07-01,15309
2001-08-01,14824
2001-09-01,15370
2001-10-01,15214
2001-11-01,14976
2001-12-01,14831
2002-01-01,15091
2002-02-01,15285
2002-03-01,15385
2002-04-01,15364
2002-05-01,15428
2002-06-01,15554
2002-07-01,14770
2002-08-01,14533
2002-09-01,14903
2002-10-01,14911
2002-11-01,14815
2002-12-01,14730
2003-01-01,14686
2003-02-01,14620
2003-03-01,14821
2003-04-01,14742
2003-05-01,14858
2003-06-01,14885
2003-07-01,14276
2003-08-01,14036
2003-09-01,14490
2003-10-01,14724
2003-11-01,14688
2003-12-01,14653
2004-01-01,14283
2004-02-01,14187
2004-03-01,14281
2004-04-01,14455
2004-05-01,14420
2004-06-01,14453
2004-07-01,13909
2004-08-01,13791
2004-09-01,14417
2004-10-01,14607
2004-11-01,14549
2004-12-01,14494
2005-01-01,14623
2005-02-01,14586
2005-03-01,14773
2005-04-01,15119
2005-05-01,15088
2005-06-01,15271
2005-07-01,14408
2005-08-01,14281
2005-09-01,14765
2005-10-01,15037
2005-11-01,14905
2005-12-01,14906
2006-01-01,14620
2006-02-01,14564
2006-03-01,14790
2006-04-01,14734
2006-05-01,14726
2006-06-01,14812
2006-07-01,15193
2006-08-01,14944
2006-09-01,14683
2006-10-01,14783
2006-11-01,14799
2006-12-01,14840
2007-01-01,14400
2007-02-01,14259
2007-03-01,14501
2007-04-01,14547
2007-05-01,14583
2007-06-01,14711
2007-07-01,13918
2007-08-01,13711
2007-09-01,14390
2007-10-01,14541
2007-11-01,14600
2007-12-01,14572
2008-01-01,14402
2008-02-01,14397
2008-03-01,14725
2008-04-01,14792
2008-05-01,14872
2008-06-01,14979
2008-07-01,14275
2008-08-01,14087
2008-09-01,14728
2008-10-01,14693
2008-11-01,14705
2008-12-01,14561
2009-01-01,14857
2009-02-01,14788
2009-03-01,14867
2009-04-01,14863
2009-05-01,14888
2009-06-01,14985
2009-07-01,14391
2009-08-01,14348
2009-09-01,14543
2009-10-01,14635
2009-11-01,14735
2009-12-01,14607
2010-01-01,14371
2010-02-01,14461
2010-03-01,14773
2010-04-01,14776
2010-05-01,14848
2010-06-01,15003
2010-07-01,14691
2010-08-01,14406
2010-09-01,14654
2010-10-01,14615
2010-11-01,14567
2010-12-01,14560
